entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_parcours_professionnel_for_value;field_parcours_professionnel_for_format
node;imprimeur_lithographe;0;21553;21553;und;0;"<p>Il est fabricant de papiers fantaisie &agrave; Saint- Denis.</p>
";filtered_html
node;imprimeur_lithographe;0;21555;21555;und;0;"<p>Il est limonadier, entrepreneur d&#39;un bal mal fam&eacute;.<br />
il est depuis 1820 dans la taille douce</p>
";filtered_html
node;imprimeur_lithographe;0;21557;21557;und;0;"<p>Il est tout d&#39;abord typographe.</p>
";filtered_html
node;imprimeur_lithographe;0;21560;21560;und;0;"<p>Il est commis chez le lithographe Gaugain.</p>
";filtered_html
node;imprimeur_lithographe;0;21561;21561;und;0;"<p>Il est de formation &eacute;crivain lithographe. Il a &eacute;t&eacute; brevet&eacute; pour Paris en 1831, puis pour Marseille en 1836.</p>
";filtered_html
node;imprimeur_lithographe;0;21564;21564;und;0;"<p>Il est tout d&#39;abord chef d&#39;atelier chez Guerrier et il en acquiert le fonds.</p>
";filtered_html
node;imprimeur_lithographe;0;21565;21565;und;0;"<p>Il est marchand papetier.</p>
";filtered_html
node;imprimeur_lithographe;0;21570;21570;und;0;"<p>&nbsp;notaire.</p>
";filtered_html
node;imprimeur_lithographe;0;21572;21572;und;0;"<p>Il est commis papetier.</p>
";filtered_html
node;imprimeur_lithographe;0;21575;21575;und;0;"<p>Il est ouvrier lithographe de formation.</p>
";filtered_html
node;imprimeur_lithographe;0;21577;21577;und;0;"<p>S&eacute;nateur</p>
";filtered_html
node;imprimeur_lithographe;0;21579;21579;und;0;"<p>Il est artiste dramatique</p>
";filtered_html
node;imprimeur_lithographe;0;21580;21580;und;0;"<p>Il est ouvrier lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;21581;21581;und;0;"<p>Il est ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21585;21585;und;0;"<p>Il est architecte, expert aupr&egrave;s de la Pr&eacute;fecture de police.</p>
";filtered_html
node;imprimeur_lithographe;0;21586;21586;und;0;"<p>Il est soldat de l&#39;Empire</p>
";filtered_html
node;imprimeur_lithographe;0;21588;21588;und;0;"<p>Il est commis papetier.</p>
";filtered_html
node;imprimeur_lithographe;0;21589;21589;und;0;"<p>Il est clerc de notaire &agrave; Rouen</p>
";filtered_html
node;imprimeur_lithographe;0;21590;21590;und;0;"<p>Il est dessinateur depuis 11 ans chez les &eacute;diteurs d&#39;imagerie.</p>
";filtered_html
node;imprimeur_lithographe;0;21591;21591;und;0;"<p>Il est ouvrier lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;21592;21592;und;0;"<p>Il est g&eacute;om&egrave;tre, employ&eacute; au tr&eacute;sor de la Couronne.</p>
";filtered_html
node;imprimeur_lithographe;0;21593;21593;und;0;"<p>Il est graveur sur m&eacute;taux</p>
";filtered_html
node;imprimeur_lithographe;0;21594;21594;und;0;"<p>Il est prote.</p>
";filtered_html
node;imprimeur_lithographe;0;21597;21597;und;0;"<p>Il est &eacute;crivain lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;21598;21598;und;0;"<p>Il est taille-doucier</p>
";filtered_html
node;imprimeur_lithographe;0;21599;21599;und;0;"<p>Il est fabricant de papiers peints.</p>
";filtered_html
node;imprimeur_lithographe;0;21600;21600;und;0;"<p>Il est graveur</p>
";filtered_html
node;imprimeur_lithographe;0;21601;21601;und;0;"<p>Il est ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21602;21602;und;0;"<p>Il est ouvrier lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;21603;21603;und;0;"<p>Il est fabricant de bronzes</p>
";filtered_html
node;imprimeur_lithographe;0;21605;21605;und;0;"<p>il est ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21606;21606;und;0;"<p>Il est ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21608;21608;und;0;"<p>Il est ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21609;21609;und;0;"<p>Il est entrepreneur en &eacute;critures.</p>
";filtered_html
node;imprimeur_lithographe;0;21611;21611;und;0;"<p>Il est employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;21613;21613;und;0;"<p>Il est &eacute;crivain autographe</p>
";filtered_html
node;imprimeur_lithographe;0;21614;21614;und;0;"<p>Il est ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21615;21615;und;0;"<p>Il est fabricant d&#39;&eacute;quipements militaires</p>
";filtered_html
node;imprimeur_lithographe;0;21617;21617;und;0;"<p>Il est dessinateur sur pierres</p>
";filtered_html
node;imprimeur_lithographe;0;21619;21619;und;0;"<p>Il est &eacute;crivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21621;21621;und;0;"<p>Il est &eacute;crivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21625;21625;und;0;"<p>Il est apprenti lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21626;21626;und;0;"<p>Il est employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;21627;21627;und;0;"<p>Il est &eacute;crivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21628;21628;und;0;"<p>Il est commis</p>
";filtered_html
node;imprimeur_lithographe;0;21629;21629;und;0;"<p>Il est ouvrier lithographe chez Bry</p>
";filtered_html
node;imprimeur_lithographe;0;21857;21857;und;0;"<p>Il est imprimeur en taille-douce</p>
";filtered_html
node;imprimeur_lithographe;0;21859;21859;und;0;"<p>Il est commis voyageur</p>
";filtered_html
node;imprimeur_lithographe;0;21860;21860;und;0;"<p>Il a fait un apprentissage d&#39;imprimeur en lettre chez M. Imbert. Il a travaill&eacute; pendant 8 ans &agrave; l&#39;imprimerie royale. Pendant 6 ans il a &eacute;t&eacute; prote dans l&#39;imprimerie de M. Bob&eacute;e (pour ce travail il gagne 12 francs par jours).</p>
";filtered_html
node;imprimeur_lithographe;0;21864;21864;und;0;"<p>peintre</p>
";filtered_html
node;imprimeur_lithographe;0;21865;21865;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21867;21867;und;0;"<p>compositeur de musique.Il a donn&eacute; &agrave; son p&egrave;re le pouvoir d&#39;administrer activement et passivement son imprimerie lithographique.</p>
";filtered_html
node;imprimeur_lithographe;0;21871;21871;und;0;"<p>Ecrivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21872;21872;und;0;"<p>Employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;21873;21873;und;0;"<p>commissionnaire en imprimerie</p>
";filtered_html
node;imprimeur_lithographe;0;21874;21874;und;0;"<p>Employ&eacute; comme imprimeur g&eacute;ographe chez Engelmann 2 ans. Employ&eacute; &agrave; la presse lithographique de la Pr&eacute;fecture de Police de 1826 &agrave; 1828.</p>
";filtered_html
node;imprimeur_lithographe;0;21875;21875;und;0;"<p>Ecrivain lithographe / Graveur &agrave; Moulins</p>
";filtered_html
node;imprimeur_lithographe;0;21876;21876;und;0;"<p>Ecrivain lithographe chez Cabassol son beau-fr&egrave;re</p>
";filtered_html
node;imprimeur_lithographe;0;21877;21877;und;0;"<p>Compositeur et imprimeur 13 ans chez Firmin Didot. Ouvrier lithographe chez Decourchant</p>
";full_html
node;imprimeur_lithographe;0;21878;21878;und;0;"<p>Taille-doucier avec le sieur Dubreuil son beau-p&egrave;re pour un magasin de dessins et d&#39;estampes</p>
";filtered_html
node;imprimeur_lithographe;0;21879;21879;und;0;"<p>Huissier &agrave; M&eacute;zin / Il a dirig&eacute; une maison de commerce de bouchons en 1847</p>
";filtered_html
node;imprimeur_lithographe;0;21880;21880;und;0;"<p>Exp&eacute;ditionnaire autographe chez Ma&icirc;tre Dufourmontelle, avou&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;21881;21881;und;0;"<p>&eacute;crivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21882;21882;und;0;"<p>artiste, dessinateur lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21883;21883;und;0;"<p>mercier</p>
";filtered_html
node;imprimeur_lithographe;0;21884;21884;und;0;"<p>dessinateur lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21886;21886;und;0;"<p>artiste, dessinateur sur pierres</p>
";filtered_html
node;imprimeur_lithographe;0;21887;21887;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;21889;21889;und;0;"<p>G&eacute;ographe, contrema&icirc;tre</p>
";filtered_html
node;imprimeur_lithographe;0;21895;21895;und;0;"<p>Marchand boisselier</p>
";full_html
node;imprimeur_lithographe;0;21897;21897;und;0;"<p>&eacute;crivain autographe</p>
";full_html
node;imprimeur_lithographe;0;21899;21899;und;0;"<p>Graveur</p>
";plain_text
node;imprimeur_lithographe;0;21903;21903;und;0;"<p>menuisier</p>
";plain_text
node;imprimeur_lithographe;0;21904;21904;und;0;"<p>menuisier</p>
";full_html
node;imprimeur_lithographe;0;21906;21906;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;21907;21907;und;0;"<p>Employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;21908;21908;und;0;"<p>Instituteur communal puis graveur</p>
";full_html
node;imprimeur_lithographe;0;21910;21910;und;0;"<p>commis-g&eacute;rant</p>
";full_html
node;imprimeur_lithographe;0;21911;21911;und;0;"<p>Professeur &agrave; l&#39;Universit&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;21914;21914;und;0;"<p>Ing&eacute;nieur du cadastre de l&#39;Oise</p>
";filtered_html
node;imprimeur_lithographe;0;21915;21915;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21916;21916;und;0;"<p>Fabricant de registres de comptabilit&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;21917;21917;und;0;"<p>Marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;21922;21922;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21923;21923;und;0;"<p>Employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;21924;21924;und;0;"<p>Ecrivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;21925;21925;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21932;21932;und;0;"<p>Gar&ccedil;on &eacute;picier</p>
";full_html
node;imprimeur_lithographe;0;21933;21933;und;0;"<p>marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;21935;21935;und;0;"<p>Artiste peintre</p>
";plain_text
node;imprimeur_lithographe;0;21936;21936;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;21937;21937;und;0;"<p>marchand de meubles</p>
";full_html
node;imprimeur_lithographe;0;21938;21938;und;0;"<p>Piqueuse de bottines</p>
";filtered_html
node;imprimeur_lithographe;0;21941;21941;und;0;"<p>Graveur sur m&eacute;taux</p>
";full_html
node;imprimeur_lithographe;0;21942;21942;und;0;"<p>marchand de gravures</p>
";full_html
node;imprimeur_lithographe;0;21944;21944;und;0;"<p>Intendant en Illyrie</p>
";full_html
node;imprimeur_lithographe;0;21945;21945;und;0;"<p>Militaire</p>
";filtered_html
node;imprimeur_lithographe;0;21947;21947;und;0;"<p>ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;21948;21948;und;0;"<p>Fabricant de papiers peints de fantaisie</p>
";filtered_html
node;imprimeur_lithographe;0;21949;21949;und;0;"<p>employ&eacute; des chemins de fer de Paris &agrave; Lyon</p>
";full_html
node;imprimeur_lithographe;0;21951;21951;und;0;"<p>Ecrivain lithographe, employ&eacute; chez Perdreau</p>
";plain_text
node;imprimeur_lithographe;0;21952;21952;und;0;"<p>Homme de Lettres / Attach&eacute; &agrave; la r&eacute;daction du Constitutionnel</p>
";filtered_html
node;imprimeur_lithographe;0;21954;21954;und;0;"<p>Professeur d&#39;&eacute;criture / Employ&eacute; comme &eacute;crivain autographe chez Saunier</p>
";full_html
node;imprimeur_lithographe;0;21955;21955;und;0;"<p>Ing&eacute;nieur-g&eacute;ographe</p>
";filtered_html
node;imprimeur_lithographe;0;21956;21956;und;0;"<p>En 1831, cela fait 9 ans qu&#39;il est ouvrier imprimeur lithographe.</p>
";filtered_html
node;imprimeur_lithographe;0;21959;21959;und;0;"<p>Clerc de notaire</p>
";full_html
node;imprimeur_lithographe;0;21961;21961;und;0;"<p>Apprenti lithographe depuis l&#39;&acirc;ge de 13 ans</p>
";full_html
node;imprimeur_lithographe;0;21962;21962;und;0;"<p>Imprimeur lithographe &agrave; Limoges</p>
";filtered_html
node;imprimeur_lithographe;0;21963;21963;und;0;"<p>Fabricant de presses lithographiques</p>
";filtered_html
node;imprimeur_lithographe;0;21964;21964;und;0;"<p>Garde municipal &agrave; cheval de 1840 &agrave; 1846 , ouvrier lithographe 4 ans chez Guesnu</p>
";full_html
node;imprimeur_lithographe;0;21965;21965;und;0;"<p>Ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;21966;21966;und;0;"<p>Marchand papetier &agrave; Lisieux / Imprimeur lithographe &agrave; Lisieux (1838)</p>
";filtered_html
node;imprimeur_lithographe;0;21967;21967;und;0;"<p>Teneur de livres chez&nbsp; M. Cavelan, banquier &agrave; Rouen</p>
";filtered_html
node;imprimeur_lithographe;0;21968;21968;und;0;"<p>Ecrivain autographe depuis 12 ans .&nbsp; Employ&eacute; comme &eacute;crivain autographe au Chemin de Fer du Nord</p>
";full_html
node;imprimeur_lithographe;0;21969;21969;und;0;"<p>Compositeur typographe</p>
";full_html
node;imprimeur_lithographe;0;21970;21970;und;0;"<p>Instituteur communal &agrave; Paussy St Georges</p>
";full_html
node;imprimeur_lithographe;0;21974;21974;und;0;"<p>En 1820, il a travaill&eacute; pour Langlum&eacute;. Mais en 1831, il entre dans le monde de la lithographie chez les fr&egrave;res Gihaut. Il a travaill&eacute; 6 ans chez Durier. Il a commenc&eacute; comme ouvrier puis comme contrema&icirc;tre. Il a aussi travaill&eacute; avec ses deux fils chez Marin.</p>
";full_html
node;imprimeur_lithographe;0;21975;21975;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21976;21976;und;0;"<p>Ouvrier lithographe</p>
";plain_text
node;imprimeur_lithographe;0;21977;21977;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21979;21979;und;0;"<p>Imprimeur sur &eacute;toffes</p>
";filtered_html
node;imprimeur_lithographe;0;21980;21980;und;0;"<p>Ouvrier lithographe / Transporteur chez Chaix et Aumont / 5 ans contrema&icirc;tre chez Mahey</p>
";full_html
node;imprimeur_lithographe;0;21981;21981;und;0;"<p>Ouvrier lithographe chez le Sieur Fouquet</p>
";plain_text
node;imprimeur_lithographe;0;21982;21982;und;0;"<p>Marchand papetier</p>
";filtered_html
node;imprimeur_lithographe;0;21983;21983;und;0;Ouvrier lithographe chez Lucas;plain_text
node;imprimeur_lithographe;0;21984;21984;und;0;"<p>Employ&eacute; dans une imprimerie lithographique pendant 3 ans</p>
";filtered_html
node;imprimeur_lithographe;0;21985;21985;und;0;"<p>apprenti lithographe depuis l&#39;&acirc;ge de 13 ans chez Feuillet, Fey, Duriez, Lebrecque et Ricard</p>
";full_html
node;imprimeur_lithographe;0;21986;21986;und;0;"<p>St&eacute;nographe de la Chambre des d&eacute;put&eacute;s / Associ&eacute; avec le Sieur Garnerey, conservateur des mus&eacute;es de Rouen</p>
";full_html
node;imprimeur_lithographe;0;21987;21987;und;0;"<p>Ouvri&egrave;re en dentelles avant son mariage chez M. Gaillard</p>
";full_html
node;imprimeur_lithographe;0;21988;21988;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21989;21989;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;21990;21990;und;0;"<p>Directeur de journaux</p>
";full_html
node;imprimeur_lithographe;0;21991;21991;und;0;"<p>Employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;21993;21993;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;21994;21994;und;0;"<p>Ecrivain lithographe dessinateur chez M. Cornillon</p>
";filtered_html
node;imprimeur_lithographe;0;21995;21995;und;0;"<p>Ecrivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;21996;21996;und;0;"<p>&eacute;crivain sur pierres</p>
";full_html
node;imprimeur_lithographe;0;21997;21997;und;0;"<p>Lithographe en amateur</p>
";filtered_html
node;imprimeur_lithographe;0;21998;21998;und;0;"<p>Marchand papetier</p>
";filtered_html
node;imprimeur_lithographe;0;22000;22000;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22001;22001;und;0;"<p>Clerc d&#39;huissier / &eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22002;22002;und;0;"<p>entrepreneur</p>
";full_html
node;imprimeur_lithographe;0;22003;22003;und;0;"<p>artiste graveur</p>
";full_html
node;imprimeur_lithographe;0;22004;22004;und;0;"<p>commissionnaire</p>
";full_html
node;imprimeur_lithographe;0;22005;22005;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22006;22006;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22007;22007;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22008;22008;und;0;"<p>Ma&icirc;tre de pension, enseigne la grammaire et diverses langues</p>
";full_html
node;imprimeur_lithographe;0;22009;22009;und;0;"<p>Imprimeur en lettres</p>
";filtered_html
node;imprimeur_lithographe;0;22011;22011;und;0;"<p>Marchand papetier &agrave; Lille</p>
";full_html
node;imprimeur_lithographe;0;22012;22012;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22014;22014;und;0;"<p>Il a d&#39;abord &eacute;t&eacute; contrema&icirc;tre chez Moreau, fabricant de calicot et de toile &agrave; Abbeville.</p>
";full_html
node;imprimeur_lithographe;0;22016;22016;und;0;"<p>Il est contrema&icirc;tre dans une imprimerie lithographique.</p>
";full_html
node;imprimeur_lithographe;0;22018;22018;und;0;"<p>Il est agr&eacute;g&eacute; au Coll&egrave;ge la Fl&egrave;che.</p>
";full_html
node;imprimeur_lithographe;0;22019;22019;und;0;"<p>Graveur de formation bless&eacute; en juin 1848.</p>
";filtered_html
node;imprimeur_lithographe;0;22020;22020;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22021;22021;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22022;22022;und;0;"<p>Il a fait son apprentissage d&#39;ouvrier lithographe chez Senefelder</p>
";filtered_html
node;imprimeur_lithographe;0;22024;22024;und;0;"<p>Libraire</p>
";full_html
node;imprimeur_lithographe;0;22025;22025;und;0;"<p>Directeur d&#39;une entreprise d&#39;affichage dont le si&egrave;ge est 8 rue Pagevin, il emploie 50 employ&eacute;s.</p>
";full_html
node;imprimeur_lithographe;0;22026;22026;und;0;"<p>Instituteur communal</p>
";full_html
node;imprimeur_lithographe;0;22027;22027;und;0;"<p>Editeur d&#39;ouvrages d&#39;art</p>
";filtered_html
node;imprimeur_lithographe;0;22032;22032;und;0;"<p>Ouvrier et contremaitre puis prote chez Paul Dupont G&eacute;rant du journal industriel &laquo;&nbsp;Le moniteur des prud&#39;hommes&nbsp;&raquo; aves son associ&eacute; M.Baner (directeur du chemin de fer d&#39;Orl&eacute;ans).</p>
";full_html
node;imprimeur_lithographe;0;22034;22034;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22035;22035;und;0;"<p>Chef des bureaux des domaines et du cabinet du Roi</p>
";filtered_html
node;imprimeur_lithographe;0;22038;22038;und;0;"<p>Il est marchand papetier et marchand de fournitures de bureaux</p>
";full_html
node;imprimeur_lithographe;0;22040;22040;und;0;Il a fait son apprentissage chez le sieur Billardel dès 1849;plain_text
node;imprimeur_lithographe;0;22041;22041;und;0;"<p>Il est employ&eacute; &agrave; la direction des contributions directes de la Seine.</p>
";filtered_html
node;imprimeur_lithographe;0;22043;22043;und;0;"<p>Il est ouvrier imprimeur pendant 30 ans chez Thierry</p>
";full_html
node;imprimeur_lithographe;0;22044;22044;und;0;"<p>Elle a travaill&eacute; dix ans dans l&#39;entreprise de son mari avant que celui-ci ne meure.</p>
";full_html
node;imprimeur_lithographe;0;22045;22045;und;0;"<p>Ouvrier lithographe &agrave; Marseille puis employ&eacute; chez Basset et chez Sap&egrave;ne</p>
";full_html
node;imprimeur_lithographe;0;22046;22046;und;0;"<p>Il &eacute;tait dessinateur. Il s&#39;est fait conna&icirc;tre par ses croquis de soldats et sur les m&oelig;urs militaires.</p>
";filtered_html
node;imprimeur_lithographe;0;22047;22047;und;0;"<p>Commissionnaire en tissus &agrave; Reims</p>
";full_html
node;imprimeur_lithographe;0;22048;22048;und;0;"<p>Peintre d&#39;histoire</p>
";full_html
node;imprimeur_lithographe;0;22050;22050;und;0;"<p>Dessinateur autographe</p>
";full_html
node;imprimeur_lithographe;0;22052;22052;und;0;"<p>Taille-doucier</p>
";full_html
node;imprimeur_lithographe;0;22053;22053;und;0;"<p>Apprenti lithographe</p>
";full_html
node;imprimeur_lithographe;0;22056;22056;und;0;"<p>Menuisier</p>
";plain_text
node;imprimeur_lithographe;0;22059;22059;und;0;"<p>Ouvrier typographe</p>
";full_html
node;imprimeur_lithographe;0;22061;22061;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22062;22062;und;0;"<p>Ouvrier typographe</p>
";full_html
node;imprimeur_lithographe;0;22063;22063;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22065;22065;und;0;"<p>Militaire / Apprenti lithographe chez son p&egrave;re</p>
";full_html
node;imprimeur_lithographe;0;22066;22066;und;0;"<p>Clerc chez un huissier</p>
";full_html
node;imprimeur_lithographe;0;22067;22067;und;0;"<p>Sergent fourrier d&#39;infanterie / Chef d&#39;atelier lithographique</p>
";full_html
node;imprimeur_lithographe;0;22075;22075;und;0;"<p>Ecrivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22076;22076;und;0;"<p>Apprenti lithographe</p>
";full_html
node;imprimeur_lithographe;0;22077;22077;und;0;"<p>Employ&eacute; des Ponts et Chauss&eacute;es</p>
";full_html
node;imprimeur_lithographe;0;22078;22078;und;0;"<p>Employ&eacute; &agrave; l&#39;Imprimerie Imp&eacute;riale de Paris / Commis chez Hachette</p>
";full_html
node;imprimeur_lithographe;0;22080;22080;und;0;"<p>Ecrivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22081;22081;und;0;"<p>Contrema&icirc;tre chez Villain</p>
";full_html
node;imprimeur_lithographe;0;22082;22082;und;0;"<p>Professeur de l&#39;Universit&eacute; / Imprimeur lithographe &agrave; Libourne</p>
";full_html
node;imprimeur_lithographe;0;22085;22085;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22087;22087;und;0;"<p>Ouvrier typographe</p>
";full_html
node;imprimeur_lithographe;0;22088;22088;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22089;22089;und;0;"<p>Employ&eacute; lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22090;22090;und;0;"<p>Il a dirig&eacute; pendant 6 ans les travaux lithographiques de l&#39;&Eacute;cole polytechnique.</p>
";full_html
node;imprimeur_lithographe;0;22091;22091;und;0;"<p>Imprimeur lithographe &agrave; l&#39;Ecole Royale des Ponts et Chauss&eacute;es</p>
";full_html
node;imprimeur_lithographe;0;22092;22092;und;0;"<p>Employ&eacute; dans une manufacture de porcelaine, rue Vend&ocirc;me n&deg;11. Il aurait tenu les livres d&#39;une maison de commerce pendant quelques ann&eacute;es.</p>
";full_html
node;imprimeur_lithographe;0;22093;22093;und;0;"<p>Huissier &agrave; Ch&acirc;teauroux et adjoint du conservateur de la biblioth&egrave;que de Ch&acirc;teauroux&nbsp; ; fils de Laurent Cluis et Jeanne Ravet</p>
";filtered_html
node;imprimeur_lithographe;0;22094;22094;und;0;"<p>Directeur de l&#39;&eacute;tablissement lithographique de son fr&egrave;re cluis jeune 18 bd st denis</p>
";filtered_html
node;imprimeur_lithographe;0;22095;22095;und;0;"<p>Employ&eacute; dans l&#39;imprimerie lithographique de son fr&egrave;re</p>
";full_html
node;imprimeur_lithographe;0;22096;22096;und;0;"<p>Teneur de livres, attach&eacute; &agrave; la comptabilit&eacute; de l&#39;Institut Royal des Sourds-muets</p>
";filtered_html
node;imprimeur_lithographe;0;22097;22097;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22099;22099;und;0;"<p>Commis en librairie</p>
";full_html
node;imprimeur_lithographe;0;22101;22101;und;0;"<p>Employ&eacute; &agrave; la Manufacture Royale de Porcelaine de S&egrave;vres / Imprimeur lithographe &agrave; S&egrave;vres</p>
";full_html
node;imprimeur_lithographe;0;22102;22102;und;0;"<p>Imprimeur en lettres &agrave; St Denis / Libraire &agrave; St Denis</p>
";filtered_html
node;imprimeur_lithographe;0;22103;22103;und;0;"<p>Coloriste de gravures / Imprimeur lithographe &agrave; Chenevi&egrave;res</p>
";filtered_html
node;imprimeur_lithographe;0;22106;22106;und;0;"<p>Ecrivain et dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22107;22107;und;0;"<p>Ecrivain et dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22108;22108;und;0;"<p>Capitaine au long cours, quand il demande le brevet, il exerce la profession d&#39;imprimeur lithographe depuis un an.</p>
";full_html
node;imprimeur_lithographe;0;22109;22109;und;0;"<p>Entrepreneur de travaux pour la Compagnie des Chemins de fer d&#39;Orl&eacute;ans</p>
";filtered_html
node;imprimeur_lithographe;0;22110;22110;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22111;22111;und;0;"<p>Professeur de rh&eacute;torique</p>
";filtered_html
node;imprimeur_lithographe;0;22112;22112;und;0;"<p>Ouvrier graveur / Employ&eacute; des Chemins de fer de l&#39;Ouest comme chef de bureau</p>
";full_html
node;imprimeur_lithographe;0;22114;22114;und;0;"<p>Imprimeur en taille-douce</p>
";filtered_html
node;imprimeur_lithographe;0;22115;22115;und;0;"<p>Ecrivain autographe et lithographe</p>
";full_html
node;imprimeur_lithographe;0;22118;22118;und;0;"<p>Ouvrier lithographe / Libraire</p>
";full_html
node;imprimeur_lithographe;0;22119;22119;und;0;"<p>Graveur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22120;22120;und;0;"<p>Artiste peintre</p>
";filtered_html
node;imprimeur_lithographe;0;22122;22122;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22123;22123;und;0;"<p>Il a &eacute;t&eacute; marchand papetier &agrave; Saint-&Eacute;tienne, associ&eacute; &agrave; Marnet.&nbsp; Il obtient un brevet d&#39;imprimeur lithographe &agrave; Saint-Etienne en 1829.</p>
";filtered_html
node;imprimeur_lithographe;0;22124;22124;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22125;22125;und;0;"<p>Apprenti ouvrier typographe</p>
";full_html
node;imprimeur_lithographe;0;22127;22127;und;0;"<p>Dessinateur lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22129;22129;und;0;"<p>Entrepreneur d&#39;autographies</p>
";filtered_html
node;imprimeur_lithographe;0;22130;22130;und;0;"<p>Militaire lib&eacute;r&eacute;, pendant 14 ans, en 1863 / Exp&eacute;ditionnaire, clerc d&#39;avou&eacute;, chez M. Cesselin, avou&eacute;</p>
";full_html
