entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_lieu_de_naissance_value;field_lieu_de_naissance_format
node;imprimeur_lithographe;0;23792;23792;und;0;Chartres (Eure-et-Loir);
node;imprimeur_lithographe;0;23793;23793;und;0;Chartres (Eure-et-Loir);
node;imprimeur_lithographe;0;23794;23794;und;0;Chateaudun (Eure-et-Loir);
node;imprimeur_lithographe;0;23795;23795;und;0;Chateaudun (Eure-et-Loir);
node;imprimeur_lithographe;0;23796;23796;und;0;Dreux (Eure-et-Loir);
node;imprimeur_lithographe;0;23797;23797;und;0;Héricourt (Haute-Saône);
node;imprimeur_lithographe;0;23798;23798;und;0;Dreux (Eure-et-Loir);
node;imprimeur_lithographe;0;23799;23799;und;0;Liugny (Eure-et-Loir);
node;imprimeur_lithographe;0;23800;23800;und;0;Vitry-le-François (Marne);
node;imprimeur_lithographe;0;23801;23801;und;0;Dreux (Eure-et-Loir);
node;imprimeur_lithographe;0;23802;23802;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23803;23803;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23804;23804;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23805;23805;und;0;Livourne (Italie);
node;imprimeur_lithographe;0;23806;23806;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23807;23807;und;0;Cocumont (Lot-et-Garonne);
node;imprimeur_lithographe;0;23808;23808;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23809;23809;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23810;23810;und;0;Romans (Drôme);
node;imprimeur_lithographe;0;23811;23811;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23812;23812;und;0;Toulon (Var);
node;imprimeur_lithographe;0;23813;23813;und;0;Bordeaux (Gironde);
node;imprimeur_lithographe;0;23814;23814;und;0;Neffes (Hautes-Alpes);
node;imprimeur_lithographe;0;23815;23815;und;0;Gap (Hautes-Alpes);
node;imprimeur_lithographe;0;23816;23816;und;0;Nice;
node;imprimeur_lithographe;0;23817;23817;und;0;Orange (Vaucluse);
node;imprimeur_lithographe;0;23818;23818;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23819;23819;und;0;Pertuis (Vaucluse);
node;imprimeur_lithographe;0;23820;23820;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23821;23821;und;0;Uzès (Gard);
node;imprimeur_lithographe;0;23822;23822;und;0;Saint-Jean-des-Ollières (Puy-de-Dôme);
node;imprimeur_lithographe;0;23823;23823;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23824;23824;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23825;23825;und;0;Guntzbourg (Bavière);
node;imprimeur_lithographe;0;23826;23826;und;0;Aix (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23827;23827;und;0;Nice ;
node;imprimeur_lithographe;0;23828;23828;und;0;Toulon (Var);
node;imprimeur_lithographe;0;23829;23829;und;0;Saint-Marceau (Ardennes);
node;imprimeur_lithographe;0;23830;23830;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23831;23831;und;0;Digne (Basses-Alpes);
node;imprimeur_lithographe;0;23832;23832;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23833;23833;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23834;23834;und;0;Auriol (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23835;23835;und;0;Besançon (Doubs);
node;imprimeur_lithographe;0;23837;23837;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23838;23838;und;0;Le Croisic (Loire-inférieure);
node;imprimeur_lithographe;0;23839;23839;und;0;Villedieu (Manche);
node;imprimeur_lithographe;0;23840;23840;und;0;Brest (Finistère);
node;imprimeur_lithographe;0;23841;23841;und;0;Brest (Finistère);
node;imprimeur_lithographe;0;23842;23842;und;0;Lambézellec (Finistère);
node;imprimeur_lithographe;0;23843;23843;und;0;Cuincy (Nord);
node;imprimeur_lithographe;0;23844;23844;und;0;Brest (Finistère);
node;imprimeur_lithographe;0;23845;23845;und;0;Brest (Finistère);
node;imprimeur_lithographe;0;23846;23846;und;0;Saint-Nicolas-près-Granville;
node;imprimeur_lithographe;0;23847;23847;und;0;Plouézoc'h (Finistère);
node;imprimeur_lithographe;0;23848;23848;und;0;Landerneau (Finistère);
node;imprimeur_lithographe;0;23849;23849;und;0;Locminé (Finistère);
node;imprimeur_lithographe;0;23850;23850;und;0;Quimperlé (Finistère);
node;imprimeur_lithographe;0;23851;23851;und;0;Quimper (Finistère);
node;imprimeur_lithographe;0;23852;23852;und;0;Saintes (Charente-maritime);
node;imprimeur_lithographe;0;23853;23853;und;0;Morlaix (Finistère);
node;imprimeur_lithographe;0;23854;23854;und;0;Saint-Domingue;
node;imprimeur_lithographe;0;23855;23855;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23856;23856;und;0;Venasque (Vaucluse);
node;imprimeur_lithographe;0;23857;23857;und;0;Toulon (Var);
node;imprimeur_lithographe;0;23858;23858;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23859;23859;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23860;23860;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23861;23861;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23862;23862;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23863;23863;und;0;Grenoble (Isère);
node;imprimeur_lithographe;0;23864;23864;und;0;L'Hospitalet (Aveyron);
node;imprimeur_lithographe;0;23865;23865;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23866;23866;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23867;23867;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23868;23868;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23869;23869;und;0;Alès (Gard);
node;imprimeur_lithographe;0;23870;23870;und;0;Aix (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23871;23871;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23872;23872;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23873;23873;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23874;23874;und;0;Fuveau (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23875;23875;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23876;23876;und;0;Usseau (Vienne);
node;imprimeur_lithographe;0;23877;23877;und;0;Paris;
node;imprimeur_lithographe;0;23878;23878;und;0;Sainte-Croix de Saint-Lô (Manche);
node;imprimeur_lithographe;0;23879;23879;und;0;Issoudun (Indre);
node;imprimeur_lithographe;0;23880;23880;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;23881;23881;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;23882;23882;und;0;Aigre (Charente);
node;imprimeur_lithographe;0;23884;23884;und;0;Chatellerault (Vienne);
node;imprimeur_lithographe;0;23885;23885;und;0;Angers (Maine-et-Loire);
node;imprimeur_lithographe;0;23886;23886;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;23888;23888;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;23889;23889;und;0;Saint-Geniez (Aveyron);
node;imprimeur_lithographe;0;23890;23890;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23891;23891;und;0;Allauch (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23892;23892;und;0;Sisteron (Basses-Alpes);
node;imprimeur_lithographe;0;23893;23893;und;0;Toulon (Var);
node;imprimeur_lithographe;0;23894;23894;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23895;23895;und;0;Lorgues (Var);
node;imprimeur_lithographe;0;23896;23896;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;23897;23897;und;0;Arles (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23898;23898;und;0;Carpentras (Vaucluse);
node;imprimeur_lithographe;0;23899;23899;und;0;Arles (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23900;23900;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;23901;23901;und;0;Arles (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23902;23902;und;0;Aix (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23903;23903;und;0;Aix (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23904;23904;und;0;Niozelles (Basses-Alpes);
node;imprimeur_lithographe;0;23905;23905;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23906;23906;und;0;Aix (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23907;23907;und;0;Digne (Basses-Alpes);
node;imprimeur_lithographe;0;23908;23908;und;0;Aix (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23909;23909;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23910;23910;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23911;23911;und;0;Paris;
node;imprimeur_lithographe;0;23912;23912;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23913;23913;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23914;23914;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23915;23915;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23916;23916;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23917;23917;und;0;Gap (Hautes-Alpes);
node;imprimeur_lithographe;0;23918;23918;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23919;23919;und;0;Toulon (Var);
node;imprimeur_lithographe;0;23920;23920;und;0;Nice;
node;imprimeur_lithographe;0;23921;23921;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23922;23922;und;0;Clermont-Ferrand (Puy-de-Dôme);
node;imprimeur_lithographe;0;23923;23923;und;0;Le Val (Var);
node;imprimeur_lithographe;0;23924;23924;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23925;23925;und;0;Gréoux (Basses-Alpes);
node;imprimeur_lithographe;0;23926;23926;und;0;Limoux (Aude);
node;imprimeur_lithographe;0;23927;23927;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23928;23928;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23929;23929;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23930;23930;und;0;Beaucaire (Gard);
node;imprimeur_lithographe;0;23931;23931;und;0;Marseille (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23932;23932;und;0;Ajaccio (Corse);
node;imprimeur_lithographe;0;23933;23933;und;0;Ajaccio (Corse);
node;imprimeur_lithographe;0;23934;23934;und;0;Avignon (Vaucluse);
node;imprimeur_lithographe;0;23935;23935;und;0;Salon (Bouches-du-Rhône);
node;imprimeur_lithographe;0;23937;23937;und;0;Savigny (Loir-et-Cher);
node;imprimeur_lithographe;0;23938;23938;und;0;Montboissier (Eure-et-Loir);
node;imprimeur_lithographe;0;23939;23939;und;0;Le Mans (Sarthe);
node;imprimeur_lithographe;0;23940;23940;und;0;Blois (Loir-et-Cher);
node;imprimeur_lithographe;0;23941;23941;und;0;Blois (Loir-et-Cher);
node;imprimeur_lithographe;0;23942;23942;und;0;Romorantin (Loir-et-Cher);
node;imprimeur_lithographe;0;23943;23943;und;0;Romorantin (Loir-et-Cher);
node;imprimeur_lithographe;0;23944;23944;und;0;Vendôme (Loir-et-Cher);
node;imprimeur_lithographe;0;23945;23945;und;0;Mer (Loir-et-Cher);
node;imprimeur_lithographe;0;23946;23946;und;0;Chateaudun (Eure-et-Loir);
node;imprimeur_lithographe;0;23947;23947;und;0;05/05/1816;
node;imprimeur_lithographe;0;23948;23948;und;0;Paris;
node;imprimeur_lithographe;0;23949;23949;und;0;Atur (Dordogne);
node;imprimeur_lithographe;0;23950;23950;und;0;Blois (Loir-et-Cher);
node;imprimeur_lithographe;0;23951;23951;und;0;Blois (Loir-et-Cher);
node;imprimeur_lithographe;0;23952;23952;und;0;Huisseau-sur-Cosson (Loir-et-Cher);
node;imprimeur_lithographe;0;23953;23953;und;0;Mayence (Allemagne);
node;imprimeur_lithographe;0;23954;23954;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;23955;23955;und;0;Vienne (Autriche);
node;imprimeur_lithographe;0;23956;23956;und;0;Rougemontiers (Eure);
node;imprimeur_lithographe;0;23957;23957;und;0;Paris;
node;imprimeur_lithographe;0;23958;23958;und;0;Évreux (Eure);
node;imprimeur_lithographe;0;23959;23959;und;0;Évreux (Eure);
node;imprimeur_lithographe;0;23961;23961;und;0;Saint-Pierre-de-Bailleul (Eure);
node;imprimeur_lithographe;0;23963;23963;und;0;Montmirail (Marne);
node;imprimeur_lithographe;0;23964;23964;und;0;Herzeele (Nord);
node;imprimeur_lithographe;0;23965;23965;und;0;Neufmarché (Seine-Inférieure);
node;imprimeur_lithographe;0;23966;23966;und;0;Gisors (Eure);
node;imprimeur_lithographe;0;23967;23967;und;0;Bernay (Eure);
node;imprimeur_lithographe;0;23968;23968;und;0;Paris;
node;imprimeur_lithographe;0;23969;23969;und;0;Bernay (Eure);
node;imprimeur_lithographe;0;23970;23970;und;0;Croissanville (Calvados);
node;imprimeur_lithographe;0;23971;23971;und;0;Bernay (Eure);
node;imprimeur_lithographe;0;23972;23972;und;0;Bernay (Eure);
node;imprimeur_lithographe;0;23973;23973;und;0;Issou (Seine-et-Oise);
node;imprimeur_lithographe;0;23974;23974;und;0;Falaise (Calvados);
node;imprimeur_lithographe;0;23975;23975;und;0;Hennezis (Eure);
node;imprimeur_lithographe;0;23976;23976;und;0;Crillon (Oise);
node;imprimeur_lithographe;0;23977;23977;und;0;La Noë-Poulain (Eure);
node;imprimeur_lithographe;0;23978;23978;und;0;Incarville  (Eure);
node;imprimeur_lithographe;0;23979;23979;und;0;Rouen (Seine-inférieure);
node;imprimeur_lithographe;0;23980;23980;und;0;Louviers (Eure);
node;imprimeur_lithographe;0;23981;23981;und;0;Louviers (Eure);
node;imprimeur_lithographe;0;23982;23982;und;0;Paris;
node;imprimeur_lithographe;0;23983;23983;und;0;Louviers (Eure);
node;imprimeur_lithographe;0;23984;23984;und;0;Les Andelys (Eure);
node;imprimeur_lithographe;0;23985;23985;und;0;Saint-Aubin-sur-Gaillon (Eure);
node;imprimeur_lithographe;0;23986;23986;und;0;Évreux (Eure);
node;imprimeur_lithographe;0;23987;23987;und;0;Pont-Audemer (Eure);
node;imprimeur_lithographe;0;23988;23988;und;0;Pont-Audemer (Eure);
node;imprimeur_lithographe;0;23989;23989;und;0;Gravigny (Eure);
node;imprimeur_lithographe;0;23990;23990;und;0;Nonancourt (Eure);
node;imprimeur_lithographe;0;23991;23991;und;0;Saint-André (Eure);
node;imprimeur_lithographe;0;23992;23992;und;0;Angers (Maine-et-Loire);
node;imprimeur_lithographe;0;23993;23993;und;0;Paris;
node;imprimeur_lithographe;0;23994;23994;und;0;Vernon (Eure);
node;imprimeur_lithographe;0;23995;23995;und;0;Sancerre (Cher);
node;imprimeur_lithographe;0;23996;23996;und;0;Paris;
node;imprimeur_lithographe;0;23999;23999;und;0;Bernay (Eure);
node;imprimeur_lithographe;0;24000;24000;und;0;Bernay (Eure);
node;imprimeur_lithographe;0;24001;24001;und;0;Argentan (Orne);
node;imprimeur_lithographe;0;24002;24002;und;0;Guise (Aisne);
node;imprimeur_lithographe;0;24003;24003;und;0;Breux (Eure);
node;imprimeur_lithographe;0;24004;24004;und;0;Arnières (Eure);
node;imprimeur_lithographe;0;24005;24005;und;0;Troyes (Aube);
node;imprimeur_lithographe;0;24006;24006;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24007;24007;und;0;Niort (Deux-Sèvres);
node;imprimeur_lithographe;0;24008;24008;und;0;Machecoul (Loire-inférieure);
node;imprimeur_lithographe;0;24009;24009;und;0;Châlons-sur-Marne (Marne);
node;imprimeur_lithographe;0;24010;24010;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;24011;24011;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24012;24012;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24013;24013;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24014;24014;und;0;Saint-Victor (Ariège);
node;imprimeur_lithographe;0;24015;24015;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24016;24016;und;0;Luçon (Vendée);
node;imprimeur_lithographe;0;24017;24017;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24018;24018;und;0;Vieillevigne (Loire-inférieure);
node;imprimeur_lithographe;0;24019;24019;und;0;Varenne-lez-Nevers (Nièvre);
node;imprimeur_lithographe;0;24020;24020;und;0;La Chapelle-Basse-Mer (Loire-inférieure);
node;imprimeur_lithographe;0;24021;24021;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;24022;24022;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24023;24023;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24024;24024;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24025;24025;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24026;24026;und;0;Paris;
node;imprimeur_lithographe;0;24027;24027;und;0;Wambez (Oise);
node;imprimeur_lithographe;0;24028;24028;und;0;Breloux (Deux-Sèvres);
node;imprimeur_lithographe;0;24029;24029;und;0;Bocé (Maine-et-Loire);
node;imprimeur_lithographe;0;24030;24030;und;0;Vienne (Isère);
node;imprimeur_lithographe;0;24031;24031;und;0;Savenay (Loire-inférieure);
node;imprimeur_lithographe;0;24032;24032;und;0;Parthenay (Deux-Sèvres);
node;imprimeur_lithographe;0;24033;24033;und;0;Grenoble (Isère);
node;imprimeur_lithographe;0;24034;24034;und;0;Paris;
node;imprimeur_lithographe;0;24035;24035;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24036;24036;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24037;24037;und;0;Agen (Lot-et-Garonne);
node;imprimeur_lithographe;0;24038;24038;und;0;Montauban (Tarn-et-Garonne);
node;imprimeur_lithographe;0;24039;24039;und;0;Montauban (Tarn-et-Garonne);
node;imprimeur_lithographe;0;24040;24040;und;0;Mas d'Agenais (Lot-et-Garonne);
node;imprimeur_lithographe;0;24041;24041;und;0;Tonneins (Lot-et-Garonne);
node;imprimeur_lithographe;0;24042;24042;und;0;Meilhan (Lot-et-Garonne);
node;imprimeur_lithographe;0;24043;24043;und;0;Toulon (Var);
node;imprimeur_lithographe;0;24044;24044;und;0;Nérac (Lot-et-Garonne);
node;imprimeur_lithographe;0;24045;24045;und;0;Villeneuve-sur-Lot (Lot-et-Garonne);
node;imprimeur_lithographe;0;24046;24046;und;0;Villeneuve-sur-Lot (Lot-et-Garonne);
node;imprimeur_lithographe;0;24047;24047;und;0;Villeneuve-sur-Lot (Lot-et-Garonne);
node;imprimeur_lithographe;0;24048;24048;und;0;Le Mans (Sarthe);
node;imprimeur_lithographe;0;24049;24049;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24050;24050;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24051;24051;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;24052;24052;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24054;24054;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24055;24055;und;0;Torsac (Charente);
node;imprimeur_lithographe;0;24056;24056;und;0;Blois (Loir-et-Cher);
node;imprimeur_lithographe;0;24057;24057;und;0;Saint-Servan (Ille-et-Vilaine);
node;imprimeur_lithographe;0;24058;24058;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24059;24059;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24060;24060;und;0;Besançon (Doubs);
node;imprimeur_lithographe;0;24061;24061;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24062;24062;und;0;Luçon (Vendée);
node;imprimeur_lithographe;0;24063;24063;und;0;Fontenay-le-Comte (Vendée);
node;imprimeur_lithographe;0;24065;24065;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24066;24066;und;0;Rennes (Ille-et-Vialine);
node;imprimeur_lithographe;0;24067;24067;und;0;Nantes (Loire-inférieure);
node;imprimeur_lithographe;0;24068;24068;und;0;Saint-Malo (Ille-et-Vilaine);
node;imprimeur_lithographe;0;24069;24069;und;0;Redon (Ille-et-Vilaine);
node;imprimeur_lithographe;0;24071;24071;und;0;Abbeville (Somme);
node;imprimeur_lithographe;0;24072;24072;und;0;Abbeville (Somme);
node;imprimeur_lithographe;0;24073;24073;und;0;Abbeville (Somme);
node;imprimeur_lithographe;0;24074;24074;und;0;Fougères (Ille-et-Vilaine);
node;imprimeur_lithographe;0;24075;24075;und;0;Strasbourg (Bas-Rhin);
node;imprimeur_lithographe;0;24076;24076;und;0;Rennes (Ille-et-Vialine);
node;imprimeur_lithographe;0;24077;24077;und;0;Rennes (Ille-et-Vialine);
node;imprimeur_lithographe;0;24078;24078;und;0;Châlons-sur-Marne (Marne);
node;imprimeur_lithographe;0;24079;24079;und;0;Rennes (Ille-et-Vilaine);
node;imprimeur_lithographe;0;24080;24080;und;0;Ercé (Ille-et-Vilaine);
node;imprimeur_lithographe;0;24081;24081;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;24082;24082;und;0;Lorient (Morbihan);
node;imprimeur_lithographe;0;24083;24083;und;0;Lorient (Morbihan);
node;imprimeur_lithographe;0;24084;24084;und;0;Paris;
node;imprimeur_lithographe;0;24086;24086;und;0;Plappeville (Moselle);
node;imprimeur_lithographe;0;24087;24087;und;0;Metz (Moselle);
node;imprimeur_lithographe;0;24088;24088;und;0;Beaucaire (Gard);
node;imprimeur_lithographe;0;24089;24089;und;0;Azy;
node;imprimeur_lithographe;0;24090;24090;und;0;Bar-le--Duc (Meuse);
node;imprimeur_lithographe;0;24091;24091;und;0;Chaumont (Haute-Marne);
node;imprimeur_lithographe;0;24092;24092;und;0;Angers (Maine-et-Loire);
node;imprimeur_lithographe;0;24093;24093;und;0;Saint-Martin-de-Ré (Charente-inférieure);
node;imprimeur_lithographe;0;24094;24094;und;0;Vautorte (Mayenne);
node;imprimeur_lithographe;0;24095;24095;und;0;Laval (Mayenne);
node;imprimeur_lithographe;0;24096;24096;und;0;Mayennne (Mayenne);
node;imprimeur_lithographe;0;24097;24097;und;0;Mayenne (Mayenne);
node;imprimeur_lithographe;0;24098;24098;und;0;Martigné (Mayenne);
node;imprimeur_lithographe;0;24099;24099;und;0;Mayenne (Mayenne);
node;imprimeur_lithographe;0;24100;24100;und;0;Montjean-sur-Loire (Maine-et-Loire);
node;imprimeur_lithographe;0;24101;24101;und;0;Pontivy (Morbihan);
node;imprimeur_lithographe;0;24102;24102;und;0;Dinan (Côtes-du-Nord);
node;imprimeur_lithographe;0;24103;24103;und;0;Quimper (Finistère);
node;imprimeur_lithographe;0;24104;24104;und;0;Tours (Indre-et-Loire);
node;imprimeur_lithographe;0;24105;24105;und;0;Vannes (Morbihan);
node;imprimeur_lithographe;0;24106;24106;und;0;Vannes (Morbihan);
node;imprimeur_lithographe;0;24107;24107;und;0;Vannes (Morbihan);
node;imprimeur_lithographe;0;24109;24109;und;0;Vannes (Morbihan);
node;imprimeur_lithographe;0;24110;24110;und;0;Beauvoisin (Gard);
node;imprimeur_lithographe;0;24111;24111;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24112;24112;und;0;Alès (Gard);
node;imprimeur_lithographe;0;24113;24113;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24114;24114;und;0;Portes (Gard);
node;imprimeur_lithographe;0;24115;24115;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24116;24116;und;0;Feurs (Loire);
node;imprimeur_lithographe;0;24117;24117;und;0;Collioure (Pyrénées-orientales);
node;imprimeur_lithographe;0;24118;24118;und;0;Avignon (Vaucluse);
node;imprimeur_lithographe;0;24119;24119;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24120;24120;und;0;Le Thor (Vaucluse);
node;imprimeur_lithographe;0;24121;24121;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24122;24122;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24123;24123;und;0;Saint-Jean-du-Gard (Gard);
node;imprimeur_lithographe;0;24124;24124;und;0;Sanilhac (Ardèche);
node;imprimeur_lithographe;0;24125;24125;und;0;Saint-Paul-la-Coste (Gard);
node;imprimeur_lithographe;0;24126;24126;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24127;24127;und;0;Saint-André-de-Valborgne (Gard);
node;imprimeur_lithographe;0;24128;24128;und;0;Bessan (Hérault);
node;imprimeur_lithographe;0;24129;24129;und;0;Saint-André-de-Valborgne (Gard);
node;imprimeur_lithographe;0;24130;24130;und;0;Eguilles (Bouches-du-Rhône);
node;imprimeur_lithographe;0;24131;24131;und;0;Saint-Cannat (Bouches-du-Rhône);
node;imprimeur_lithographe;0;24132;24132;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24133;24133;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24134;24134;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24135;24135;und;0;Beaucaire (Gard);
node;imprimeur_lithographe;0;24136;24136;und;0;Bagnols (Gard);
node;imprimeur_lithographe;0;24137;24137;und;0;Bagnols (Gard);
node;imprimeur_lithographe;0;24138;24138;und;0;Alès (Gard);
node;imprimeur_lithographe;0;24139;24139;und;0;Montpezat (Gard);
node;imprimeur_lithographe;0;24140;24140;und;0;Cros (Gard);
node;imprimeur_lithographe;0;24141;24141;und;0;Beaucaire (Gard);
node;imprimeur_lithographe;0;24142;24142;und;0;Troyes (Aube);
node;imprimeur_lithographe;0;24143;24143;und;0;Le Vigan (Gard);
node;imprimeur_lithographe;0;24144;24144;und;0;Bagnols (Gard);
node;imprimeur_lithographe;0;24145;24145;und;0;Uzès (Gard);
node;imprimeur_lithographe;0;24146;24146;und;0;Nîmes (Gard);
node;imprimeur_lithographe;0;24147;24147;und;0;Bouxwiller;
node;imprimeur_lithographe;0;24148;24148;und;0;Bouxwiller (Bas-Rhin);
node;imprimeur_lithographe;0;24149;24149;und;0;Ettlingen;
node;imprimeur_lithographe;0;24150;24150;und;0;Strasbourg (Bas-Rhin);
node;imprimeur_lithographe;0;24151;24151;und;0;Strasbourg (Bas-Rhin);
node;imprimeur_lithographe;0;24152;24152;und;0;Pfaffenhoffen (Bas-Rhin);
node;imprimeur_lithographe;0;24153;24153;und;0;Wissemburg;
node;imprimeur_lithographe;0;24154;24154;und;0;Grunstadt;
node;imprimeur_lithographe;0;24156;24156;und;0;Deux-Ponts (Palatinat);
node;imprimeur_lithographe;0;24157;24157;und;0;Wissembourg (Bas-Rhin);
node;imprimeur_lithographe;0;24158;24158;und;0;Wissembourg (Bas-Rhin);
node;imprimeur_lithographe;0;24159;24159;und;0;Strasbourg (Bas-Rhin);
node;imprimeur_lithographe;0;24161;24161;und;0;Quincy (Seine-et-Marne);
