entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_date_de_naissance_value
node;imprimeur_lithographe;0;23975;23975;und;0;1827-03-29 00:00:00
node;imprimeur_lithographe;0;23976;23976;und;0;1831-06-13 00:00:00
node;imprimeur_lithographe;0;23977;23977;und;0;1795-05-06 00:00:00
node;imprimeur_lithographe;0;23978;23978;und;0;1807-11-28 00:00:00
node;imprimeur_lithographe;0;23979;23979;und;0;1805-05-18 00:00:00
node;imprimeur_lithographe;0;23980;23980;und;0;1814-08-01 00:00:00
node;imprimeur_lithographe;0;23981;23981;und;0;1808-10-12 00:00:00
node;imprimeur_lithographe;0;23982;23982;und;0;1804-06-25 00:00:00
node;imprimeur_lithographe;0;23983;23983;und;0;1824-05-17 00:00:00
node;imprimeur_lithographe;0;23984;23984;und;0;1799-01-08 00:00:00
node;imprimeur_lithographe;0;23985;23985;und;0;1802-05-31 00:00:00
node;imprimeur_lithographe;0;23986;23986;und;0;1825-09-28 00:00:00
node;imprimeur_lithographe;0;23987;23987;und;0;1811-10-08 00:00:00
node;imprimeur_lithographe;0;23988;23988;und;0;1810-06-25 00:00:00
node;imprimeur_lithographe;0;23989;23989;und;0;1807-04-30 00:00:00
node;imprimeur_lithographe;0;23990;23990;und;0;1836-07-25 00:00:00
node;imprimeur_lithographe;0;23991;23991;und;0;1804-04-04 00:00:00
node;imprimeur_lithographe;0;23992;23992;und;0;1822-05-19 00:00:00
node;imprimeur_lithographe;0;23993;23993;und;0;1816-09-21 00:00:00
node;imprimeur_lithographe;0;23994;23994;und;0;1838-11-25 00:00:00
node;imprimeur_lithographe;0;23995;23995;und;0;1829-03-20 00:00:00
node;imprimeur_lithographe;0;23996;23996;und;0;1795-08-24 00:00:00
node;imprimeur_lithographe;0;23997;23997;und;0;1790-10-25 00:00:00
node;imprimeur_lithographe;0;23999;23999;und;0;1842-11-03 00:00:00
node;imprimeur_lithographe;0;24000;24000;und;0;1816-04-16 00:00:00
node;imprimeur_lithographe;0;24001;24001;und;0;1794-05-15 00:00:00
node;imprimeur_lithographe;0;24002;24002;und;0;1817-09-16 00:00:00
node;imprimeur_lithographe;0;24003;24003;und;0;1805-12-18 00:00:00
node;imprimeur_lithographe;0;24004;24004;und;0;1784-08-28 00:00:00
node;imprimeur_lithographe;0;24005;24005;und;0;1820-06-01 00:00:00
node;imprimeur_lithographe;0;24006;24006;und;0;1830-07-27 00:00:00
node;imprimeur_lithographe;0;24007;24007;und;0;1823-09-06 00:00:00
node;imprimeur_lithographe;0;24008;24008;und;0;1803-09-04 00:00:00
node;imprimeur_lithographe;0;24009;24009;und;0;1771-03-06 00:00:00
node;imprimeur_lithographe;0;24010;24010;und;0;1806-01-18 00:00:00
node;imprimeur_lithographe;0;24011;24011;und;0;1811-07-25 00:00:00
node;imprimeur_lithographe;0;24012;24012;und;0;1832-09-07 00:00:00
node;imprimeur_lithographe;0;24013;24013;und;0;1819-05-07 00:00:00
node;imprimeur_lithographe;0;24014;24014;und;0;1837-02-20 00:00:00
node;imprimeur_lithographe;0;24015;24015;und;0;1815-02-02 00:00:00
node;imprimeur_lithographe;0;24016;24016;und;0;1831-04-10 00:00:00
node;imprimeur_lithographe;0;24017;24017;und;0;1829-05-26 00:00:00
node;imprimeur_lithographe;0;24018;24018;und;0;1824-08-31 00:00:00
node;imprimeur_lithographe;0;24019;24019;und;0;1778-12-31 00:00:00
node;imprimeur_lithographe;0;24020;24020;und;0;1811-06-13 00:00:00
node;imprimeur_lithographe;0;24021;24021;und;0;1817-12-18 00:00:00
node;imprimeur_lithographe;0;24022;24022;und;0;1808-10-04 00:00:00
node;imprimeur_lithographe;0;24023;24023;und;0;1776-01-29 00:00:00
node;imprimeur_lithographe;0;24024;24024;und;0;1805-07-31 00:00:00
node;imprimeur_lithographe;0;24025;24025;und;0;1823-08-31 00:00:00
node;imprimeur_lithographe;0;24027;24027;und;0;1835-04-09 00:00:00
node;imprimeur_lithographe;0;24028;24028;und;0;1835-05-07 00:00:00
node;imprimeur_lithographe;0;24029;24029;und;0;1827-06-12 00:00:00
node;imprimeur_lithographe;0;24030;24030;und;0;1827-11-02 00:00:00
node;imprimeur_lithographe;0;24031;24031;und;0;1830-03-17 00:00:00
node;imprimeur_lithographe;0;24032;24032;und;0;1824-01-31 00:00:00
node;imprimeur_lithographe;0;24033;24033;und;0;1812-02-10 00:00:00
node;imprimeur_lithographe;0;24034;24034;und;0;1784-12-15 00:00:00
node;imprimeur_lithographe;0;24035;24035;und;0;1787-01-22 00:00:00
node;imprimeur_lithographe;0;24036;24036;und;0;1795-01-28 00:00:00
node;imprimeur_lithographe;0;24037;24037;und;0;1806-04-17 00:00:00
node;imprimeur_lithographe;0;24038;24038;und;0;1802-05-13 00:00:00
node;imprimeur_lithographe;0;24039;24039;und;0;1802-05-13 00:00:00
node;imprimeur_lithographe;0;24040;24040;und;0;1838-11-09 00:00:00
node;imprimeur_lithographe;0;24041;24041;und;0;1801-08-05 00:00:00
node;imprimeur_lithographe;0;24042;24042;und;0;1816-09-04 00:00:00
node;imprimeur_lithographe;0;24043;24043;und;0;1814-10-02 00:00:00
node;imprimeur_lithographe;0;24044;24044;und;0;1830-04-27 00:00:00
node;imprimeur_lithographe;0;24045;24045;und;0;1840-01-15 00:00:00
node;imprimeur_lithographe;0;24046;24046;und;0;1813-04-28 00:00:00
node;imprimeur_lithographe;0;24047;24047;und;0;1804-09-15 00:00:00
node;imprimeur_lithographe;0;24048;24048;und;0;1821-04-08 00:00:00
node;imprimeur_lithographe;0;24049;24049;und;0;1833-06-18 00:00:00
node;imprimeur_lithographe;0;24050;24050;und;0;1800-04-06 00:00:00
node;imprimeur_lithographe;0;24051;24051;und;0;1827-01-24 00:00:00
node;imprimeur_lithographe;0;24052;24052;und;0;1824-04-12 00:00:00
node;imprimeur_lithographe;0;24054;24054;und;0;1819-06-22 00:00:00
node;imprimeur_lithographe;0;24055;24055;und;0;1822-11-17 00:00:00
node;imprimeur_lithographe;0;24056;24056;und;0;1832-10-17 00:00:00
node;imprimeur_lithographe;0;24057;24057;und;0;1825-06-06 00:00:00
node;imprimeur_lithographe;0;24058;24058;und;0;1838-11-10 00:00:00
node;imprimeur_lithographe;0;24059;24059;und;0;1826-09-08 00:00:00
node;imprimeur_lithographe;0;24060;24060;und;0;1824-06-05 00:00:00
node;imprimeur_lithographe;0;24061;24061;und;0;1828-06-16 00:00:00
node;imprimeur_lithographe;0;24062;24062;und;0;1796-05-18 00:00:00
node;imprimeur_lithographe;0;24063;24063;und;0;1819-11-04 00:00:00
node;imprimeur_lithographe;0;24065;24065;und;0;1825-08-07 00:00:00
node;imprimeur_lithographe;0;24066;24066;und;0;1794-01-17 00:00:00
node;imprimeur_lithographe;0;24067;24067;und;0;1822-05-04 00:00:00
node;imprimeur_lithographe;0;24068;24068;und;0;1819-08-25 00:00:00
node;imprimeur_lithographe;0;24069;24069;und;0;1837-06-16 00:00:00
node;imprimeur_lithographe;0;24071;24071;und;0;1847-02-11 00:00:00
node;imprimeur_lithographe;0;24072;24072;und;0;1819-03-07 00:00:00
node;imprimeur_lithographe;0;24073;24073;und;0;1829-09-05 00:00:00
node;imprimeur_lithographe;0;24074;24074;und;0;1812-02-14 00:00:00
node;imprimeur_lithographe;0;24075;24075;und;0;1818-12-01 00:00:00
node;imprimeur_lithographe;0;24076;24076;und;0;1804-01-20 00:00:00
node;imprimeur_lithographe;0;24077;24077;und;0;1840-02-13 00:00:00
node;imprimeur_lithographe;0;24078;24078;und;0;1810-03-02 00:00:00
node;imprimeur_lithographe;0;24079;24079;und;0;1790-10-11 00:00:00
node;imprimeur_lithographe;0;24080;24080;und;0;1818-03-17 00:00:00
node;imprimeur_lithographe;0;24081;24081;und;0;1801-04-05 00:00:00
node;imprimeur_lithographe;0;24082;24082;und;0;1837-03-07 00:00:00
node;imprimeur_lithographe;0;24083;24083;und;0;1808-02-21 00:00:00
node;imprimeur_lithographe;0;24084;24084;und;0;1896-03-08 00:00:00
node;imprimeur_lithographe;0;24086;24086;und;0;1841-06-24 00:00:00
node;imprimeur_lithographe;0;24087;24087;und;0;1819-12-09 00:00:00
node;imprimeur_lithographe;0;24088;24088;und;0;1812-05-27 00:00:00
node;imprimeur_lithographe;0;24089;24089;und;0;1812-09-12 00:00:00
node;imprimeur_lithographe;0;24090;24090;und;0;1831-02-12 00:00:00
node;imprimeur_lithographe;0;24091;24091;und;0;1824-10-30 00:00:00
node;imprimeur_lithographe;0;24092;24092;und;0;1798-03-01 00:00:00
node;imprimeur_lithographe;0;24093;24093;und;0;1836-01-13 00:00:00
node;imprimeur_lithographe;0;24094;24094;und;0;1808-11-05 00:00:00
node;imprimeur_lithographe;0;24095;24095;und;0;1786-07-24 00:00:00
node;imprimeur_lithographe;0;24096;24096;und;0;1791-12-02 00:00:00
node;imprimeur_lithographe;0;24097;24097;und;0;1812-11-01 00:00:00
node;imprimeur_lithographe;0;24098;24098;und;0;1836-02-04 00:00:00
node;imprimeur_lithographe;0;24099;24099;und;0;1806-12-15 00:00:00
node;imprimeur_lithographe;0;24100;24100;und;0;1813-04-21 00:00:00
node;imprimeur_lithographe;0;24101;24101;und;0;1809-07-14 00:00:00
node;imprimeur_lithographe;0;24102;24102;und;0;1809-01-10 00:00:00
node;imprimeur_lithographe;0;24103;24103;und;0;1825-02-06 00:00:00
node;imprimeur_lithographe;0;24104;24104;und;0;1826-12-31 00:00:00
node;imprimeur_lithographe;0;24105;24105;und;0;1827-07-16 00:00:00
node;imprimeur_lithographe;0;24106;24106;und;0;1789-12-27 00:00:00
node;imprimeur_lithographe;0;24107;24107;und;0;1817-10-16 00:00:00
node;imprimeur_lithographe;0;24109;24109;und;0;1828-09-06 00:00:00
node;imprimeur_lithographe;0;24110;24110;und;0;1823-11-15 00:00:00
node;imprimeur_lithographe;0;24111;24111;und;0;1822-04-26 00:00:00
node;imprimeur_lithographe;0;24112;24112;und;0;1793-05-22 00:00:00
node;imprimeur_lithographe;0;24113;24113;und;0;1828-01-13 00:00:00
node;imprimeur_lithographe;0;24114;24114;und;0;1804-04-10 00:00:00
node;imprimeur_lithographe;0;24115;24115;und;0;1777-05-05 00:00:00
node;imprimeur_lithographe;0;24116;24116;und;0;1802-09-11 00:00:00
node;imprimeur_lithographe;0;24117;24117;und;0;1779-04-03 00:00:00
node;imprimeur_lithographe;0;24118;24118;und;0;1826-11-20 00:00:00
node;imprimeur_lithographe;0;24119;24119;und;0;1826-06-05 00:00:00
node;imprimeur_lithographe;0;24120;24120;und;0;1800-04-15 00:00:00
node;imprimeur_lithographe;0;24121;24121;und;0;1817-01-13 00:00:00
node;imprimeur_lithographe;0;24122;24122;und;0;1829-07-12 00:00:00
node;imprimeur_lithographe;0;24123;24123;und;0;1816-04-15 00:00:00
node;imprimeur_lithographe;0;24124;24124;und;0;1785-08-20 00:00:00
node;imprimeur_lithographe;0;24125;24125;und;0;1804-01-11 00:00:00
node;imprimeur_lithographe;0;24126;24126;und;0;1834-09-18 00:00:00
node;imprimeur_lithographe;0;24127;24127;und;0;1816-08-17 00:00:00
node;imprimeur_lithographe;0;24128;24128;und;0;1806-04-26 00:00:00
node;imprimeur_lithographe;0;24129;24129;und;0;1827-05-11 00:00:00
node;imprimeur_lithographe;0;24130;24130;und;0;1810-09-20 00:00:00
node;imprimeur_lithographe;0;24131;24131;und;0;1819-02-01 00:00:00
node;imprimeur_lithographe;0;24132;24132;und;0;1835-05-20 00:00:00
node;imprimeur_lithographe;0;24133;24133;und;0;1832-11-12 00:00:00
node;imprimeur_lithographe;0;24134;24134;und;0;1818-01-02 00:00:00
node;imprimeur_lithographe;0;24135;24135;und;0;1848-02-06 00:00:00
node;imprimeur_lithographe;0;24136;24136;und;0;1815-06-15 00:00:00
node;imprimeur_lithographe;0;24137;24137;und;0;1791-06-12 00:00:00
node;imprimeur_lithographe;0;24138;24138;und;0;1805-11-14 00:00:00
node;imprimeur_lithographe;0;24139;24139;und;0;1829-01-16 00:00:00
node;imprimeur_lithographe;0;24140;24140;und;0;1814-08-19 00:00:00
node;imprimeur_lithographe;0;24141;24141;und;0;1827-05-24 00:00:00
node;imprimeur_lithographe;0;24142;24142;und;0;1812-12-23 00:00:00
node;imprimeur_lithographe;0;24143;24143;und;0;1792-01-13 00:00:00
node;imprimeur_lithographe;0;24144;24144;und;0;1816-12-16 00:00:00
node;imprimeur_lithographe;0;24145;24145;und;0;1830-06-25 00:00:00
node;imprimeur_lithographe;0;24146;24146;und;0;1797-08-01 00:00:00
node;imprimeur_lithographe;0;24147;24147;und;0;1810-02-09 00:00:00
node;imprimeur_lithographe;0;24148;24148;und;0;1806-04-04 00:00:00
node;imprimeur_lithographe;0;24149;24149;und;0;1801-05-28 00:00:00
node;imprimeur_lithographe;0;24150;24150;und;0;1816-12-23 00:00:00
node;imprimeur_lithographe;0;24151;24151;und;0;1815-08-25 00:00:00
node;imprimeur_lithographe;0;24152;24152;und;0;1831-09-07 00:00:00
node;imprimeur_lithographe;0;24153;24153;und;0;1805-05-10 00:00:00
node;imprimeur_lithographe;0;24154;24154;und;0;1799-08-10 00:00:00
node;imprimeur_lithographe;0;24156;24156;und;0;1813-07-18 00:00:00
node;imprimeur_lithographe;0;24157;24157;und;0;1817-03-06 00:00:00
node;imprimeur_lithographe;0;24158;24158;und;0;1818-04-14 00:00:00
node;imprimeur_lithographe;0;24159;24159;und;0;1841-05-14 00:00:00
node;imprimeur_lithographe;0;24161;24161;und;0;1805-12-11 00:00:00
node;imprimeur_lithographe;0;24162;24162;und;0;1818-10-28 00:00:00
node;imprimeur_lithographe;0;24163;24163;und;0;1797-01-19 00:00:00
node;imprimeur_lithographe;0;24164;24164;und;0;1820-11-03 00:00:00
node;imprimeur_lithographe;0;24165;24165;und;0;1826-01-11 00:00:00
node;imprimeur_lithographe;0;24166;24166;und;0;1838-07-10 00:00:00
node;imprimeur_lithographe;0;24167;24167;und;0;1796-07-17 00:00:00
node;imprimeur_lithographe;0;24168;24168;und;0;1807-10-31 00:00:00
node;imprimeur_lithographe;0;24169;24169;und;0;1816-04-23 00:00:00
node;imprimeur_lithographe;0;24170;24170;und;0;1844-11-18 00:00:00
node;imprimeur_lithographe;0;24171;24171;und;0;1816-03-26 00:00:00
node;imprimeur_lithographe;0;24172;24172;und;0;1791-03-10 00:00:00
node;imprimeur_lithographe;0;24173;24173;und;0;1794-10-09 00:00:00
node;imprimeur_lithographe;0;24174;24174;und;0;1820-10-17 00:00:00
node;imprimeur_lithographe;0;24175;24175;und;0;1807-11-08 00:00:00
node;imprimeur_lithographe;0;24176;24176;und;0;1831-02-21 00:00:00
node;imprimeur_lithographe;0;24177;24177;und;0;1817-04-26 00:00:00
node;imprimeur_lithographe;0;24178;24178;und;0;1825-05-11 00:00:00
node;imprimeur_lithographe;0;24179;24179;und;0;1833-03-26 00:00:00
node;imprimeur_lithographe;0;24180;24180;und;0;1841-01-26 00:00:00
node;imprimeur_lithographe;0;24181;24181;und;0;1813-03-16 00:00:00
node;imprimeur_lithographe;0;24182;24182;und;0;1824-05-26 00:00:00
node;imprimeur_lithographe;0;24183;24183;und;0;1839-09-01 00:00:00
node;imprimeur_lithographe;0;24184;24184;und;0;1812-09-24 00:00:00
node;imprimeur_lithographe;0;24185;24185;und;0;1798-04-10 00:00:00
node;imprimeur_lithographe;0;24186;24186;und;0;1828-03-16 00:00:00
node;imprimeur_lithographe;0;24187;24187;und;0;1810-05-19 00:00:00
node;imprimeur_lithographe;0;24189;24189;und;0;1837-04-08 00:00:00
node;imprimeur_lithographe;0;24190;24190;und;0;1808-11-06 00:00:00
node;imprimeur_lithographe;0;24191;24191;und;0;1782-08-25 00:00:00
node;imprimeur_lithographe;0;24192;24192;und;0;1825-07-13 00:00:00
node;imprimeur_lithographe;0;24193;24193;und;0;1790-05-26 00:00:00
node;imprimeur_lithographe;0;24194;24194;und;0;1806-02-19 00:00:00
node;imprimeur_lithographe;0;24195;24195;und;0;1828-11-28 00:00:00
node;imprimeur_lithographe;0;24196;24196;und;0;1818-06-11 00:00:00
node;imprimeur_lithographe;0;24197;24197;und;0;1799-11-13 00:00:00
node;imprimeur_lithographe;0;24198;24198;und;0;1816-08-25 00:00:00
node;imprimeur_lithographe;0;24199;24199;und;0;1830-05-20 00:00:00
node;imprimeur_lithographe;0;24200;24200;und;0;1825-08-08 00:00:00
node;imprimeur_lithographe;0;24201;24201;und;0;1826-04-09 00:00:00
node;imprimeur_lithographe;0;24202;24202;und;0;1805-04-13 00:00:00
node;imprimeur_lithographe;0;24203;24203;und;0;1797-06-22 00:00:00
node;imprimeur_lithographe;0;24204;24204;und;0;1820-10-30 00:00:00
node;imprimeur_lithographe;0;24205;24205;und;0;1812-04-19 00:00:00
node;imprimeur_lithographe;0;24206;24206;und;0;1817-12-06 00:00:00
node;imprimeur_lithographe;0;24207;24207;und;0;1798-04-25 00:00:00
node;imprimeur_lithographe;0;24208;24208;und;0;1824-02-29 00:00:00
node;imprimeur_lithographe;0;24209;24209;und;0;1818-07-19 00:00:00
node;imprimeur_lithographe;0;24210;24210;und;0;1802-11-20 00:00:00
node;imprimeur_lithographe;0;24211;24211;und;0;1835-02-26 00:00:00
node;imprimeur_lithographe;0;24212;24212;und;0;1804-03-05 00:00:00
node;imprimeur_lithographe;0;24213;24213;und;0;1805-08-30 00:00:00
node;imprimeur_lithographe;0;24214;24214;und;0;1799-05-13 00:00:00
node;imprimeur_lithographe;0;24215;24215;und;0;1811-06-01 00:00:00
node;imprimeur_lithographe;0;24216;24216;und;0;1803-03-03 00:00:00
node;imprimeur_lithographe;0;24217;24217;und;0;1803-03-03 00:00:00
node;imprimeur_lithographe;0;24218;24218;und;0;1825-10-31 00:00:00
node;imprimeur_lithographe;0;24219;24219;und;0;1834-04-28 00:00:00
node;imprimeur_lithographe;0;24221;24221;und;0;1817-01-25 00:00:00
node;imprimeur_lithographe;0;24222;24222;und;0;1828-08-13 00:00:00
node;imprimeur_lithographe;0;24223;24223;und;0;1820-03-30 00:00:00
node;imprimeur_lithographe;0;24224;24224;und;0;1808-03-24 00:00:00
node;imprimeur_lithographe;0;24225;24225;und;0;1842-12-06 00:00:00
node;imprimeur_lithographe;0;24226;24226;und;0;1843-02-04 00:00:00
node;imprimeur_lithographe;0;24227;24227;und;0;1803-02-25 00:00:00
node;imprimeur_lithographe;0;24228;24228;und;0;1835-12-31 00:00:00
node;imprimeur_lithographe;0;24229;24229;und;0;1794-01-28 00:00:00
node;imprimeur_lithographe;0;24230;24230;und;0;1798-01-13 00:00:00
node;imprimeur_lithographe;0;24231;24231;und;0;1803-02-23 00:00:00
node;imprimeur_lithographe;0;24232;24232;und;0;1799-07-25 00:00:00
node;imprimeur_lithographe;0;24233;24233;und;0;1829-12-07 00:00:00
node;imprimeur_lithographe;0;24234;24234;und;0;1825-03-20 00:00:00
node;imprimeur_lithographe;0;24235;24235;und;0;1822-10-11 00:00:00
node;imprimeur_lithographe;0;24236;24236;und;0;1822-03-24 00:00:00
node;imprimeur_lithographe;0;24237;24237;und;0;1803-03-22 00:00:00
node;imprimeur_lithographe;0;24238;24238;und;0;1788-03-15 00:00:00
node;imprimeur_lithographe;0;24239;24239;und;0;1816-02-12 00:00:00
node;imprimeur_lithographe;0;24240;24240;und;0;1810-02-03 00:00:00
node;imprimeur_lithographe;0;24241;24241;und;0;1833-09-19 00:00:00
node;imprimeur_lithographe;0;24243;24243;und;0;1817-01-27 00:00:00
node;imprimeur_lithographe;0;24244;24244;und;0;1828-10-01 00:00:00
node;imprimeur_lithographe;0;24245;24245;und;0;1807-08-12 00:00:00
node;imprimeur_lithographe;0;24246;24246;und;0;1809-05-22 00:00:00
node;imprimeur_lithographe;0;24247;24247;und;0;1789-12-02 00:00:00
node;imprimeur_lithographe;0;24248;24248;und;0;1825-02-27 00:00:00
node;imprimeur_lithographe;0;24249;24249;und;0;1815-01-03 00:00:00
node;imprimeur_lithographe;0;24250;24250;und;0;1823-04-21 00:00:00
node;imprimeur_lithographe;0;24252;24252;und;0;1820-10-12 00:00:00
node;imprimeur_lithographe;0;24253;24253;und;0;1793-04-04 00:00:00
node;imprimeur_lithographe;0;24254;24254;und;0;1817-02-13 00:00:00
node;imprimeur_lithographe;0;24255;24255;und;0;1806-12-18 00:00:00
node;imprimeur_lithographe;0;24256;24256;und;0;1825-03-04 00:00:00
node;imprimeur_lithographe;0;24257;24257;und;0;1814-03-18 00:00:00
node;imprimeur_lithographe;0;24258;24258;und;0;1803-05-24 00:00:00
node;imprimeur_lithographe;0;24259;24259;und;0;1833-05-02 00:00:00
node;imprimeur_lithographe;0;24260;24260;und;0;1832-03-14 00:00:00
node;imprimeur_lithographe;0;24261;24261;und;0;1817-01-19 00:00:00
node;imprimeur_lithographe;0;24263;24263;und;0;1824-09-26 00:00:00
node;imprimeur_lithographe;0;24264;24264;und;0;1817-05-23 00:00:00
node;imprimeur_lithographe;0;24265;24265;und;0;1827-03-10 00:00:00
node;imprimeur_lithographe;0;24267;24267;und;0;1830-05-21 00:00:00
node;imprimeur_lithographe;0;24268;24268;und;0;1828-05-30 00:00:00
node;imprimeur_lithographe;0;24269;24269;und;0;1786-10-02 00:00:00
node;imprimeur_lithographe;0;24270;24270;und;0;1825-04-24 00:00:00
node;imprimeur_lithographe;0;24271;24271;und;0;1813-08-30 00:00:00
node;imprimeur_lithographe;0;24272;24272;und;0;1813-03-05 00:00:00
node;imprimeur_lithographe;0;24273;24273;und;0;1835-05-07 00:00:00
node;imprimeur_lithographe;0;24274;24274;und;0;1863-01-09 00:00:00
node;imprimeur_lithographe;0;24276;24276;und;0;1829-06-03 00:00:00
node;imprimeur_lithographe;0;24277;24277;und;0;1832-10-10 00:00:00
node;imprimeur_lithographe;0;24278;24278;und;0;1825-03-08 00:00:00
node;imprimeur_lithographe;0;24279;24279;und;0;1813-09-14 00:00:00
node;imprimeur_lithographe;0;24280;24280;und;0;1822-05-13 00:00:00
node;imprimeur_lithographe;0;24281;24281;und;0;1810-12-22 00:00:00
node;imprimeur_lithographe;0;24282;24282;und;0;1831-01-09 00:00:00
node;imprimeur_lithographe;0;24283;24283;und;0;1806-09-03 00:00:00
node;imprimeur_lithographe;0;24284;24284;und;0;1833-08-08 00:00:00
node;imprimeur_lithographe;0;24285;24285;und;0;1815-07-02 00:00:00
node;imprimeur_lithographe;0;24286;24286;und;0;1822-11-08 00:00:00
node;imprimeur_lithographe;0;24287;24287;und;0;1813-03-04 00:00:00
node;imprimeur_lithographe;0;24288;24288;und;0;1824-11-01 00:00:00
node;imprimeur_lithographe;0;24289;24289;und;0;1807-04-27 00:00:00
node;imprimeur_lithographe;0;24290;24290;und;0;1831-03-14 00:00:00
node;imprimeur_lithographe;0;24291;24291;und;0;1798-02-05 00:00:00
node;imprimeur_lithographe;0;24292;24292;und;0;1829-05-20 00:00:00
node;imprimeur_lithographe;0;24293;24293;und;0;1812-10-02 00:00:00
node;imprimeur_lithographe;0;24295;24295;und;0;1839-08-05 00:00:00
node;imprimeur_lithographe;0;24297;24297;und;0;1794-08-24 00:00:00
node;imprimeur_lithographe;0;24298;24298;und;0;1839-06-23 00:00:00
node;imprimeur_lithographe;0;24299;24299;und;0;1836-01-25 00:00:00
node;imprimeur_lithographe;0;24300;24300;und;0;1834-10-28 00:00:00
node;imprimeur_lithographe;0;24301;24301;und;0;1788-08-17 00:00:00
node;imprimeur_lithographe;0;24302;24302;und;0;1814-04-01 00:00:00
node;imprimeur_lithographe;0;24303;24303;und;0;1832-05-29 00:00:00
node;imprimeur_lithographe;0;24304;24304;und;0;1800-07-24 00:00:00
node;imprimeur_lithographe;0;24305;24305;und;0;1771-11-03 00:00:00
node;imprimeur_lithographe;0;24306;24306;und;0;1806-01-22 00:00:00
node;imprimeur_lithographe;0;24307;24307;und;0;1823-10-30 00:00:00
node;imprimeur_lithographe;0;24308;24308;und;0;1805-07-09 00:00:00
node;imprimeur_lithographe;0;24309;24309;und;0;1801-06-18 00:00:00
node;imprimeur_lithographe;0;24310;24310;und;0;1794-06-06 00:00:00
node;imprimeur_lithographe;0;24311;24311;und;0;1799-06-17 00:00:00
node;imprimeur_lithographe;0;24312;24312;und;0;1820-04-30 00:00:00
node;imprimeur_lithographe;0;24314;24314;und;0;1833-04-17 00:00:00
node;imprimeur_lithographe;0;24315;24315;und;0;1799-04-19 00:00:00
node;imprimeur_lithographe;0;24316;24316;und;0;1833-05-20 00:00:00
node;imprimeur_lithographe;0;24317;24317;und;0;1807-10-15 00:00:00
node;imprimeur_lithographe;0;24320;24320;und;0;1812-03-11 00:00:00
node;imprimeur_lithographe;0;24322;24322;und;0;1821-09-23 00:00:00
node;imprimeur_lithographe;0;24323;24323;und;0;1796-09-29 00:00:00
node;imprimeur_lithographe;0;24324;24324;und;0;1845-06-19 00:00:00
node;imprimeur_lithographe;0;24325;24325;und;0;1812-04-04 00:00:00
node;imprimeur_lithographe;0;24327;24327;und;0;1813-01-26 00:00:00
node;imprimeur_lithographe;0;24328;24328;und;0;1816-07-18 00:00:00
node;imprimeur_lithographe;0;24329;24329;und;0;1817-09-23 00:00:00
node;imprimeur_lithographe;0;24330;24330;und;0;1820-03-18 00:00:00
node;imprimeur_lithographe;0;24331;24331;und;0;1830-12-12 00:00:00
node;imprimeur_lithographe;0;24332;24332;und;0;1807-04-11 00:00:00
node;imprimeur_lithographe;0;24333;24333;und;0;1829-05-08 00:00:00
node;imprimeur_lithographe;0;24334;24334;und;0;1831-01-25 00:00:00
node;imprimeur_lithographe;0;24335;24335;und;0;1800-05-11 00:00:00
node;imprimeur_lithographe;0;24336;24336;und;0;1826-09-16 00:00:00
node;imprimeur_lithographe;0;24337;24337;und;0;1821-09-15 00:00:00
node;imprimeur_lithographe;0;24338;24338;und;0;1776-06-03 00:00:00
node;imprimeur_lithographe;0;24340;24340;und;0;1819-02-20 00:00:00
node;imprimeur_lithographe;0;24341;24341;und;0;1820-08-15 00:00:00
node;imprimeur_lithographe;0;24342;24342;und;0;1808-06-19 00:00:00
node;imprimeur_lithographe;0;24343;24343;und;0;1809-02-18 00:00:00
node;imprimeur_lithographe;0;24344;24344;und;0;1779-07-01 00:00:00
node;imprimeur_lithographe;0;24345;24345;und;0;1797-05-24 00:00:00
node;imprimeur_lithographe;0;24346;24346;und;0;1841-01-16 00:00:00
node;imprimeur_lithographe;0;24347;24347;und;0;1817-02-06 00:00:00
node;imprimeur_lithographe;0;24349;24349;und;0;1801-07-31 00:00:00
node;imprimeur_lithographe;0;24350;24350;und;0;1818-07-27 00:00:00
node;imprimeur_lithographe;0;24351;24351;und;0;1836-04-14 00:00:00
node;imprimeur_lithographe;0;24352;24352;und;0;1827-12-28 00:00:00
node;imprimeur_lithographe;0;24353;24353;und;0;1812-03-18 00:00:00
node;imprimeur_lithographe;0;24354;24354;und;0;1791-08-22 00:00:00
node;imprimeur_lithographe;0;24355;24355;und;0;1817-05-22 00:00:00
node;imprimeur_lithographe;0;24356;24356;und;0;1807-12-09 00:00:00
node;imprimeur_lithographe;0;24357;24357;und;0;1820-04-23 00:00:00
node;imprimeur_lithographe;0;24358;24358;und;0;1818-01-05 00:00:00
node;imprimeur_lithographe;0;24359;24359;und;0;1824-05-22 00:00:00
node;imprimeur_lithographe;0;24360;24360;und;0;1833-06-05 00:00:00
node;imprimeur_lithographe;0;24361;24361;und;0;1800-09-08 00:00:00
node;imprimeur_lithographe;0;24362;24362;und;0;1818-02-18 00:00:00
node;imprimeur_lithographe;0;24363;24363;und;0;1847-05-12 00:00:00
node;imprimeur_lithographe;0;24364;24364;und;0;1822-10-13 00:00:00
node;imprimeur_lithographe;0;24365;24365;und;0;1810-05-07 00:00:00
node;imprimeur_lithographe;0;24366;24366;und;0;1809-08-18 00:00:00
