person_id	person_related_id	patent_id	type
4122	5133	4273	SPONSOR
2907	4674	3009	SPONSOR
2907	1566	3009	SPONSOR
2907	4034	3009	SPONSOR
1043	106	1074	SPONSOR
1043	883	1074	SPONSOR
1043	3968	1074	SPONSOR
1043	1627	1074	SPONSOR
1534	3050	1586	SPONSOR
2771	2598	2866	SPONSOR
2771	3509	2866	SPONSOR
2760	2329	2854	SPONSOR
2760	4429	2854	SPONSOR
2760	347	2854	SPONSOR
2760	611	2854	SPONSOR
2679	87	2770	SPONSOR
2679	4847	2770	SPONSOR
1439	5038	1487	SPONSOR
1439	4846	1487	SPONSOR
1439	2271	1487	SPONSOR
632	839	650	SPONSOR
632	1280	650	SPONSOR
632	832	650	SPONSOR
1421	2737	1469	SPONSOR
1421	2679	1469	SPONSOR
1421	2467	1469	SPONSOR
2649	1530	2740	SPONSOR
2649	5042	2740	SPONSOR
2123	712	2196	SPONSOR
2123	3323	2196	SPONSOR
2123	3399	2196	SPONSOR
1617	4157	1670	SPONSOR
1617	4428	1670	SPONSOR
1617	4929	1670	SPONSOR
2061	1133	2128	SPONSOR
2061	2107	2128	SPONSOR
2061	2334	2128	SPONSOR
1299	5035	1342	SPONSOR
1299	4374	1342	SPONSOR
3771	99	3908	SPONSOR
3771	4560	3908	SPONSOR
2307	2978	2384	SPONSOR
2307	1088	2384	SPONSOR
2307	2842	2384	SPONSOR
2307	5058	2384	SPONSOR
2170	1632	2245	SPONSOR
2170	3391	2245	SPONSOR
2178	1191	2253	SPONSOR
2178	1845	2253	SPONSOR
2959	254	3065	SPONSOR
2959	3999	3065	SPONSOR
2959	65	3065	SPONSOR
4813	1703	4988	SPONSOR
4813	5038	4988	SPONSOR
3101	4134	3214	SPONSOR
3101	515	3214	SPONSOR
3101	4403	3213	SPONSOR
3101	2961	3213	SPONSOR
3101	696	3213	SPONSOR
3160	1240	3275	SPONSOR
3160	789	3275	SPONSOR
3160	343	3275	SPONSOR
3160	1933	3275	SPONSOR
3161	2171	3276	SPONSOR
3391	688	3516	SPONSOR
3391	320	3516	SPONSOR
3391	2023	3516	SPONSOR
3391	2236	3516	SPONSOR
4024	1035	4172	SPONSOR
4024	797	4172	SPONSOR
4024	4429	4172	SPONSOR
3996	1683	4143	SPONSOR
3996	4735	4143	SPONSOR
3338	4279	3461	SPONSOR
3338	4667	3461	SPONSOR
3338	4946	3461	SPONSOR
3338	5040	3461	SPONSOR
3299	671	3420	SPONSOR
4989	1144	5169	SPONSOR
4989	2813	5169	SPONSOR
4462	1034	4626	SPONSOR
4462	2390	4626	SPONSOR
4549	4165	4716	SPONSOR
4549	4403	4716	SPONSOR
4549	2701	4716	SPONSOR
1480	3280	1531	SPONSOR
1480	3136	1531	SPONSOR
1480	865	1531	SPONSOR
11	3771	11	PREDECESSOR
12	4428	12	PREDECESSOR
14	1043	14	PREDECESSOR
18	4430	18	PREDECESSOR
19	5030	19	PREDECESSOR
20	3664	21	PREDECESSOR
25	4846	26	PREDECESSOR
28	1572	30	PREDECESSOR
34	2589	36	PREDECESSOR
41	40	43	PREDECESSOR
65	3698	68	PREDECESSOR
75	1092	78	PREDECESSOR
76	75	79	PREDECESSOR
83	335	86	PREDECESSOR
84	1452	87	PREDECESSOR
85	84	88	PREDECESSOR
102	2427	106	PREDECESSOR
106	3527	110	PREDECESSOR
4098	113	4248	PREDECESSOR
131	3414	135	PREDECESSOR
136	3712	140	PREDECESSOR
139	1444	145	PREDECESSOR
137	3930	142	PREDECESSOR
143	3444	150	PREDECESSOR
168	1929	175	PREDECESSOR
170	2404	177	PREDECESSOR
199	1072	206	PREDECESSOR
201	1196	208	PREDECESSOR
209	2699	217	PREDECESSOR
220	345	229	PREDECESSOR
243	2071	252	PREDECESSOR
244	5128	253	PREDECESSOR
263	2593	273	PREDECESSOR
267	3191	277	PREDECESSOR
272	4688	282	PREDECESSOR
279	76	289	PREDECESSOR
280	2406	290	PREDECESSOR
283	1602	293	PREDECESSOR
319	320	330	PREDECESSOR
323	249	334	PREDECESSOR
324	3991	335	PREDECESSOR
332	2333	343	PREDECESSOR
335	1360	346	PREDECESSOR
343	1579	354	PREDECESSOR
353	2710	364	PREDECESSOR
360	1445	371	PREDECESSOR
373	2561	384	PREDECESSOR
381	2194	392	PREDECESSOR
384	686	395	PREDECESSOR
385	1032	396	PREDECESSOR
412	2659	423	PREDECESSOR
413	797	424	PREDECESSOR
427	1115	438	PREDECESSOR
428	1361	439	PREDECESSOR
429	574	440	PREDECESSOR
440	4474	452	PREDECESSOR
446	1564	458	PREDECESSOR
451	4693	463	PREDECESSOR
461	4069	474	PREDECESSOR
466	4403	479	PREDECESSOR
473	4197	486	PREDECESSOR
474	2295	487	PREDECESSOR
494	599	507	PREDECESSOR
506	1387	519	PREDECESSOR
513	4907	527	PREDECESSOR
515	815	530	PREDECESSOR
526	4285	541	PREDECESSOR
533	2494	548	PREDECESSOR
535	130	550	PREDECESSOR
554	4297	569	PREDECESSOR
566	1407	582	PREDECESSOR
579	3426	596	PREDECESSOR
3167	4717	3283	PREDECESSOR
577	771	593	PREDECESSOR
597	3072	614	PREDECESSOR
599	1412	616	PREDECESSOR
600	427	618	PREDECESSOR
606	3092	624	PREDECESSOR
612	2459	630	PREDECESSOR
614	2256	632	PREDECESSOR
619	4845	637	PREDECESSOR
626	3278	644	PREDECESSOR
632	1425	651	PREDECESSOR
636	440	655	PREDECESSOR
645	3338	664	PREDECESSOR
649	485	668	PREDECESSOR
659	3392	678	PREDECESSOR
663	4273	682	PREDECESSOR
684	1420	704	PREDECESSOR
688	2978	708	PREDECESSOR
697	696	718	PREDECESSOR
700	4777	721	PREDECESSOR
701	3539	722	PREDECESSOR
704	4657	725	PREDECESSOR
706	4812	727	PREDECESSOR
707	3610	728	PREDECESSOR
713	2546	735	PREDECESSOR
714	1015	736	PREDECESSOR
722	494	745	PREDECESSOR
728	118	751	PREDECESSOR
746	1971	770	PREDECESSOR
766	3986	790	PREDECESSOR
767	1049	791	PREDECESSOR
771	3816	795	PREDECESSOR
779	946	803	PREDECESSOR
789	492	813	PREDECESSOR
807	4576	831	PREDECESSOR
815	1006	840	PREDECESSOR
823	5133	848	PREDECESSOR
825	1141	850	PREDECESSOR
829	3434	854	PREDECESSOR
832	2409	857	PREDECESSOR
838	3311	863	PREDECESSOR
839	2887	864	PREDECESSOR
842	2626	867	PREDECESSOR
849	2527	874	PREDECESSOR
856	857	881	PREDECESSOR
864	2023	889	PREDECESSOR
869	1965	894	PREDECESSOR
871	4725	896	PREDECESSOR
873	823	898	PREDECESSOR
875	164	900	PREDECESSOR
880	1860	905	PREDECESSOR
882	1611	907	PREDECESSOR
900	3769	926	PREDECESSOR
905	281	931	PREDECESSOR
906	5012	932	PREDECESSOR
937	2307	964	PREDECESSOR
946	3152	973	PREDECESSOR
949	948	976	PREDECESSOR
958	1681	986	PREDECESSOR
964	751	992	PREDECESSOR
978	1857	1006	PREDECESSOR
981	4249	1009	PREDECESSOR
998	2329	1027	PREDECESSOR
999	2831	1028	PREDECESSOR
1006	4483	1035	PREDECESSOR
1022	3471	1052	PREDECESSOR
1044	4901	1075	PREDECESSOR
1051	1035	1082	PREDECESSOR
1066	2607	1098	PREDECESSOR
1070	632	1102	PREDECESSOR
1071	1069	1103	PREDECESSOR
1075	2024	1107	PREDECESSOR
1076	2745	1108	PREDECESSOR
1080	170	1113	PREDECESSOR
1083	2033	1116	PREDECESSOR
1091	981	1124	PREDECESSOR
1095	3895	1128	PREDECESSOR
1101	720	1134	PREDECESSOR
1102	4291	1135	PREDECESSOR
1110	5109	1143	PREDECESSOR
1115	3599	1149	PREDECESSOR
1120	2316	1154	PREDECESSOR
1122	1642	1156	PREDECESSOR
1124	3327	1158	PREDECESSOR
1138	2020	1172	PREDECESSOR
1141	3379	1175	PREDECESSOR
1142	2245	1176	PREDECESSOR
1157	1421	1192	PREDECESSOR
1165	4237	1201	PREDECESSOR
1175	1738	1211	PREDECESSOR
1182	4283	1218	PREDECESSOR
1192	131	1228	PREDECESSOR
1208	1175	1245	PREDECESSOR
1210	552	1247	PREDECESSOR
1212	1501	1249	PREDECESSOR
1214	4628	1251	PREDECESSOR
1226	1227	1263	PREDECESSOR
1240	4429	1279	PREDECESSOR
1244	4875	1283	PREDECESSOR
1243	4475	1282	PREDECESSOR
1253	4803	1293	PREDECESSOR
1256	3215	1296	PREDECESSOR
1277	168	1320	PREDECESSOR
1280	3474	1323	PREDECESSOR
1287	4186	1330	PREDECESSOR
1323	3325	1368	PREDECESSOR
1345	4065	1391	PREDECESSOR
1347	4585	1393	PREDECESSOR
1351	3603	1397	PREDECESSOR
1362	683	1408	PREDECESSOR
1364	28	1410	PREDECESSOR
1369	992	1415	PREDECESSOR
1377	2594	1424	PREDECESSOR
1385	4424	1432	PREDECESSOR
1387	4618	1434	PREDECESSOR
1411	4333	1458	PREDECESSOR
1423	1424	1471	PREDECESSOR
1425	3416	1473	PREDECESSOR
1444	1603	1492	PREDECESSOR
1445	2940	1494	PREDECESSOR
1449	2307	1498	PREDECESSOR
1451	2780	1500	PREDECESSOR
1452	387	1501	PREDECESSOR
1453	1191	1502	PREDECESSOR
1454	2986	1503	PREDECESSOR
1458	4734	1508	PREDECESSOR
1456	3633	1505	PREDECESSOR
1459	4305	1509	PREDECESSOR
1472	3790	1523	PREDECESSOR
1481	3784	1532	PREDECESSOR
3806	1491	3943	PREDECESSOR
1496	3163	1547	PREDECESSOR
1530	2884	1582	PREDECESSOR
1531	1532	1583	PREDECESSOR
1532	1530	1584	PREDECESSOR
1540	515	1592	PREDECESSOR
1546	713	1598	PREDECESSOR
1555	1556	1607	PREDECESSOR
1556	867	1608	PREDECESSOR
1559	1558	1611	PREDECESSOR
1579	1350	1631	PREDECESSOR
1583	3124	1635	PREDECESSOR
1584	1385	1637	PREDECESSOR
1588	20	1641	PREDECESSOR
3769	3767	3905	PREDECESSOR
1602	360	1655	PREDECESSOR
1603	2299	1656	PREDECESSOR
1604	445	1657	PREDECESSOR
1606	1607	1659	PREDECESSOR
1629	3158	1685	PREDECESSOR
1633	4227	1689	PREDECESSOR
1635	486	1691	PREDECESSOR
1632	486	1688	PREDECESSOR
1639	1640	1695	PREDECESSOR
1640	1641	1696	PREDECESSOR
1642	1122	1698	PREDECESSOR
1651	2359	1707	PREDECESSOR
1660	905	1716	PREDECESSOR
1681	3429	1740	PREDECESSOR
1683	3241	1742	PREDECESSOR
1690	3235	1749	PREDECESSOR
1696	3952	1755	PREDECESSOR
1704	1527	1763	PREDECESSOR
1706	2726	1765	PREDECESSOR
1709	2041	1768	PREDECESSOR
1710	1709	1769	PREDECESSOR
1714	2371	1773	PREDECESSOR
1717	2675	1776	PREDECESSOR
1722	4951	1781	PREDECESSOR
1738	2112	1797	PREDECESSOR
1755	937	1814	PREDECESSOR
1756	3995	1815	PREDECESSOR
1797	4946	1858	PREDECESSOR
1819	2225	1880	PREDECESSOR
1844	3050	1906	PREDECESSOR
1857	2716	1919	PREDECESSOR
1867	189	1929	PREDECESSOR
1869	4821	1931	PREDECESSOR
1871	3146	1933	PREDECESSOR
1879	2813	1941	PREDECESSOR
1890	4026	1953	PREDECESSOR
1913	3087	1977	PREDECESSOR
1914	2760	1978	PREDECESSOR
1929	2050	1993	PREDECESSOR
1933	3612	1997	PREDECESSOR
1936	1937	2000	PREDECESSOR
1937	1197	2001	PREDECESSOR
1954	3622	2019	PREDECESSOR
1955	4724	2020	PREDECESSOR
1970	746	2036	PREDECESSOR
1971	3459	2037	PREDECESSOR
1972	4309	2038	PREDECESSOR
1988	3189	2054	PREDECESSOR
2008	4549	2074	PREDECESSOR
2016	2497	2083	PREDECESSOR
2026	3717	2093	PREDECESSOR
2027	4246	2094	PREDECESSOR
2033	2673	2100	PREDECESSOR
2050	1913	2117	PREDECESSOR
2051	332	2118	PREDECESSOR
2053	4549	2120	PREDECESSOR
2056	3830	2123	PREDECESSOR
2061	489	2129	PREDECESSOR
2071	3031	2139	PREDECESSOR
2094	1378	2165	PREDECESSOR
2112	3385	2185	PREDECESSOR
2169	3391	2244	PREDECESSOR
2129	2016	2203	PREDECESSOR
2134	1344	2208	PREDECESSOR
2138	2139	2213	PREDECESSOR
2142	2123	2217	PREDECESSOR
2144	606	2219	PREDECESSOR
2154	666	2229	PREDECESSOR
2160	3369	2235	PREDECESSOR
2171	3961	2246	PREDECESSOR
2174	1803	2249	PREDECESSOR
2176	3068	2251	PREDECESSOR
2188	3324	2263	PREDECESSOR
2190	3844	2265	PREDECESSOR
2191	137	2266	PREDECESSOR
2192	1696	2267	PREDECESSOR
2195	2196	2270	PREDECESSOR
2196	4156	2271	PREDECESSOR
2198	3097	2273	PREDECESSOR
2212	1566	2287	PREDECESSOR
2214	3710	2289	PREDECESSOR
2217	4685	2292	PREDECESSOR
2218	1606	2293	PREDECESSOR
2225	451	2300	PREDECESSOR
2226	4345	2301	PREDECESSOR
2237	619	2312	PREDECESSOR
2240	3338	2315	PREDECESSOR
2248	3272	2323	PREDECESSOR
2249	2990	2324	PREDECESSOR
2250	3985	2325	PREDECESSOR
2257	4448	2332	PREDECESSOR
2271	1804	2346	PREDECESSOR
2292	526	2368	PREDECESSOR
2295	4836	2371	PREDECESSOR
2304	4072	2380	PREDECESSOR
2323	611	2401	PREDECESSOR
2326	2085	2404	PREDECESSOR
2330	3260	2408	PREDECESSOR
2332	883	2410	PREDECESSOR
2341	1141	2419	PREDECESSOR
2342	1794	2420	PREDECESSOR
2345	4704	2423	PREDECESSOR
2350	4536	2428	PREDECESSOR
2352	793	2430	PREDECESSOR
2356	4195	2434	PREDECESSOR
2357	2356	2435	PREDECESSOR
2371	4758	2449	PREDECESSOR
2392	433	2470	PREDECESSOR
2401	3971	2479	PREDECESSOR
2424	698	2503	PREDECESSOR
2425	2964	2504	PREDECESSOR
2442	2138	2521	PREDECESSOR
2450	1083	2529	PREDECESSOR
2453	2012	2532	PREDECESSOR
2454	1450	2533	PREDECESSOR
2465	2464	2544	PREDECESSOR
2468	5036	2547	PREDECESSOR
2472	1714	2551	PREDECESSOR
2474	1703	2553	PREDECESSOR
2475	2476	2554	PREDECESSOR
2477	2176	2556	PREDECESSOR
2481	2008	2560	PREDECESSOR
2490	2134	2569	PREDECESSOR
2494	1555	2573	PREDECESSOR
2497	3965	2577	PREDECESSOR
2502	707	2582	PREDECESSOR
2504	4472	2584	PREDECESSOR
2511	3197	2591	PREDECESSOR
2516	1347	2597	PREDECESSOR
2517	2518	2598	PREDECESSOR
2518	1080	2599	PREDECESSOR
2525	2526	2606	PREDECESSOR
2526	1436	2607	PREDECESSOR
2527	3970	2608	PREDECESSOR
2531	451	2612	PREDECESSOR
2532	1102	2613	PREDECESSOR
2537	3929	2618	PREDECESSOR
2546	598	2630	PREDECESSOR
2548	2349	2632	PREDECESSOR
2549	4400	2633	PREDECESSOR
2561	373	2645	PREDECESSOR
2571	2212	2655	PREDECESSOR
2576	5074	2660	PREDECESSOR
2579	2236	2663	PREDECESSOR
2580	4959	2664	PREDECESSOR
2581	1062	2665	PREDECESSOR
2585	3446	2669	PREDECESSOR
2594	103	2678	PREDECESSOR
2605	3650	2691	PREDECESSOR
2607	3581	2694	PREDECESSOR
2608	3391	2695	PREDECESSOR
2614	358	2701	PREDECESSOR
2617	2257	2704	PREDECESSOR
2624	5059	2712	PREDECESSOR
2626	2154	2714	PREDECESSOR
2629	3323	2719	PREDECESSOR
2653	2676	2744	PREDECESSOR
2655	4518	2746	PREDECESSOR
2656	4790	2747	PREDECESSOR
2661	3161	2752	PREDECESSOR
2662	766	2753	PREDECESSOR
2674	4521	2765	PREDECESSOR
2691	5130	2784	PREDECESSOR
2694	3240	2787	PREDECESSOR
2697	1561	2790	PREDECESSOR
2706	1456	2799	PREDECESSOR
2710	1701	2803	PREDECESSOR
2712	136	2805	PREDECESSOR
2720	999	2813	PREDECESSOR
2745	4162	2839	PREDECESSOR
2747	2237	2841	PREDECESSOR
2748	209	2842	PREDECESSOR
2750	3242	2844	PREDECESSOR
2751	4225	2845	PREDECESSOR
2770	4068	2865	PREDECESSOR
2799	323	2895	PREDECESSOR
2821	4675	2918	PREDECESSOR
2831	2973	2928	PREDECESSOR
2834	3410	2931	PREDECESSOR
709	707	731	PREDECESSOR
2907	274	3010	PREDECESSOR
2913	2912	3016	PREDECESSOR
2918	4667	3021	PREDECESSOR
2929	649	3033	PREDECESSOR
2932	1717	3036	PREDECESSOR
2934	340	3038	PREDECESSOR
2935	807	3039	PREDECESSOR
2944	1704	3048	PREDECESSOR
2964	1243	3070	PREDECESSOR
2974	4663	3082	PREDECESSOR
2984	2192	3092	PREDECESSOR
2990	201	3098	PREDECESSOR
2991	2453	3099	PREDECESSOR
2994	3399	3102	PREDECESSOR
3015	2190	3124	PREDECESSOR
3030	12	3139	PREDECESSOR
3038	1936	3147	PREDECESSOR
3041	3198	3150	PREDECESSOR
3045	2984	3154	PREDECESSOR
3051	2731	3160	PREDECESSOR
3058	67	3167	PREDECESSOR
3069	3216	3180	PREDECESSOR
3070	3910	3181	PREDECESSOR
3073	1550	3185	PREDECESSOR
3093	2302	3205	PREDECESSOR
3096	2250	3208	PREDECESSOR
3097	565	3209	PREDECESSOR
3100	998	3212	PREDECESSOR
3102	3120	3215	PREDECESSOR
3103	3266	3216	PREDECESSOR
3105	1429	3218	PREDECESSOR
3106	3101	3219	PREDECESSOR
1429	573	1477	PREDECESSOR
3120	900	3234	PREDECESSOR
3124	4057	3238	PREDECESSOR
3130	4416	3245	PREDECESSOR
3145	1988	3260	PREDECESSOR
3149	3069	3264	PREDECESSOR
3152	1632	3267	PREDECESSOR
3158	224	3273	PREDECESSOR
3159	2674	3274	PREDECESSOR
3163	2052	3279	PREDECESSOR
3182	1088	3298	PREDECESSOR
3187	2629	3303	PREDECESSOR
3189	670	3305	PREDECESSOR
3191	4530	3307	PREDECESSOR
3193	4989	3309	PREDECESSOR
3205	139	3322	PREDECESSOR
3214	5083	3331	PREDECESSOR
3215	1796	3332	PREDECESSOR
3222	4283	3340	PREDECESSOR
3235	1496	3353	PREDECESSOR
3236	1453	3354	PREDECESSOR
3239	2218	3359	PREDECESSOR
3241	1291	3361	PREDECESSOR
3253	1039	3373	PREDECESSOR
3255	1809	3375	PREDECESSOR
3260	4228	3380	PREDECESSOR
3270	2249	3390	PREDECESSOR
3272	2834	3392	PREDECESSOR
3280	2026	3400	PREDECESSOR
3296	2474	3417	PREDECESSOR
3301	626	3423	PREDECESSOR
3308	5072	3430	PREDECESSOR
3320	4462	3442	PREDECESSOR
3324	1749	3446	PREDECESSOR
3334	4314	3456	PREDECESSOR
3338	381	3462	PREDECESSOR
3341	1773	3465	PREDECESSOR
3350	1845	3475	PREDECESSOR
3354	3353	3479	PREDECESSOR
3366	1192	3491	PREDECESSOR
3368	1364	3493	PREDECESSOR
3369	3058	3494	PREDECESSOR
3379	4589	3504	PREDECESSOR
3385	4208	3510	PREDECESSOR
3390	2821	3515	PREDECESSOR
3392	1829	3518	PREDECESSOR
3391	2608	3517	PREDECESSOR
3393	3921	3519	PREDECESSOR
3401	5000	3527	PREDECESSOR
3410	1528	3536	PREDECESSOR
3423	3041	3549	PREDECESSOR
3435	2345	3561	PREDECESSOR
3444	2484	3570	PREDECESSOR
3446	2994	3572	PREDECESSOR
3461	40	3588	PREDECESSOR
3466	872	3593	PREDECESSOR
3471	3470	3598	PREDECESSOR
3474	4268	3602	PREDECESSOR
3505	2575	3633	PREDECESSOR
3534	3253	3662	PREDECESSOR
3548	221	3677	PREDECESSOR
3562	1244	3691	PREDECESSOR
3603	4231	3732	PREDECESSOR
3606	4315	3735	PREDECESSOR
3609	4776	3739	PREDECESSOR
3612	2501	3742	PREDECESSOR
3617	384	3747	PREDECESSOR
3623	1157	3754	PREDECESSOR
3642	2050	3774	PREDECESSOR
3643	3175	3775	PREDECESSOR
3644	2846	3776	PREDECESSOR
3600	4942	3729	PREDECESSOR
3650	1753	3782	PREDECESSOR
3664	4698	3796	PREDECESSOR
3652	2366	3784	PREDECESSOR
3671	4263	3803	PREDECESSOR
3674	428	3806	PREDECESSOR
3698	1558	3832	PREDECESSOR
3699	3534	3833	PREDECESSOR
3701	3939	3835	PREDECESSOR
3705	1323	3839	PREDECESSOR
3708	692	3842	PREDECESSOR
3722	4071	3857	PREDECESSOR
3747	1226	3883	PREDECESSOR
3742	2793	3878	PREDECESSOR
3771	2837	3907	PREDECESSOR
3784	2341	3921	PREDECESSOR
3798	513	3935	PREDECESSOR
3811	2363	3948	PREDECESSOR
3830	882	3967	PREDECESSOR
3831	2171	3968	PREDECESSOR
3832	2430	3969	PREDECESSOR
2349	3832	2427	PREDECESSOR
3841	612	3980	PREDECESSOR
3844	1642	3983	PREDECESSOR
3880	437	4021	PREDECESSOR
3895	3708	4038	PREDECESSOR
3901	3942	4044	PREDECESSOR
3911	3912	4054	PREDECESSOR
3912	3788	4055	PREDECESSOR
3923	3167	4066	PREDECESSOR
3939	2653	4083	PREDECESSOR
3942	339	4086	PREDECESSOR
3947	2214	4091	PREDECESSOR
3953	1091	4097	PREDECESSOR
3957	3390	4101	PREDECESSOR
3960	5009	4104	PREDECESSOR
3965	2228	4109	PREDECESSOR
3968	3537	4112	PREDECESSOR
3969	2323	4113	PREDECESSOR
3979	2531	4124	PREDECESSOR
3977	704	4122	PREDECESSOR
3985	2133	4131	PREDECESSOR
3991	1820	4137	PREDECESSOR
3999	1930	4146	PREDECESSOR
4006	613	4153	PREDECESSOR
4007	3887	4154	PREDECESSOR
4008	2712	4155	PREDECESSOR
4024	2580	4171	PREDECESSOR
4026	2706	4175	PREDECESSOR
4027	18	4176	PREDECESSOR
4034	3292	4183	PREDECESSOR
4040	701	4189	PREDECESSOR
4041	2662	4190	PREDECESSOR
4057	4058	4207	PREDECESSOR
4062	4870	4212	PREDECESSOR
4063	4118	4213	PREDECESSOR
4068	80	4218	PREDECESSOR
4071	190	4221	PREDECESSOR
4088	3466	4238	PREDECESSOR
4090	3149	4240	PREDECESSOR
4095	2961	4245	PREDECESSOR
4118	95	4268	PREDECESSOR
4131	4609	4282	PREDECESSOR
4133	4024	4284	PREDECESSOR
4135	837	4286	PREDECESSOR
4145	1627	4296	PREDECESSOR
4154	4466	4305	PREDECESSOR
4172	1672	4324	PREDECESSOR
4181	1844	4333	PREDECESSOR
4196	2188	4348	PREDECESSOR
4227	2774	4380	PREDECESSOR
4228	1633	4381	PREDECESSOR
4231	3837	4384	PREDECESSOR
4235	597	4388	PREDECESSOR
4245	2094	4398	PREDECESSOR
4249	3904	4402	PREDECESSOR
4263	870	4416	PREDECESSOR
4274	1481	4427	PREDECESSOR
4283	1182	4436	PREDECESSOR
4284	2537	4437	PREDECESSOR
4295	4296	4449	PREDECESSOR
4296	4331	4450	PREDECESSOR
4297	4131	4451	PREDECESSOR
4305	1694	4459	PREDECESSOR
4309	3435	4463	PREDECESSOR
4310	3652	4464	PREDECESSOR
4315	2550	4470	PREDECESSOR
4345	4346	4503	PREDECESSOR
4346	4347	4504	PREDECESSOR
4361	3642	4521	PREDECESSOR
4374	1212	4536	PREDECESSOR
4375	3571	4537	PREDECESSOR
4384	3236	4546	PREDECESSOR
4397	272	4559	PREDECESSOR
4413	2932	4575	PREDECESSOR
4425	4083	4588	PREDECESSOR
4428	1875	4591	PREDECESSOR
2177	4446	2252	PREDECESSOR
4446	19	4610	PREDECESSOR
4468	5089	4633	PREDECESSOR
4472	4181	4637	PREDECESSOR
4483	2655	4649	PREDECESSOR
4493	1203	4659	PREDECESSOR
4518	1210	4684	PREDECESSOR
4521	2224	4687	PREDECESSOR
4535	466	4701	PREDECESSOR
4536	3135	4702	PREDECESSOR
4540	3103	4706	PREDECESSOR
4549	3418	4715	PREDECESSOR
4553	584	4720	PREDECESSOR
4569	1588	4736	PREDECESSOR
4570	2897	4737	PREDECESSOR
4576	2178	4743	PREDECESSOR
4608	3712	4776	PREDECESSOR
4609	1354	4777	PREDECESSOR
4611	4585	4779	PREDECESSOR
4618	4764	4786	PREDECESSOR
4628	3979	4797	PREDECESSOR
4637	4636	4806	PREDECESSOR
4641	446	4811	PREDECESSOR
4640	1954	4809	PREDECESSOR
4662	1011	4832	PREDECESSOR
4671	2264	4842	PREDECESSOR
4675	1999	4846	PREDECESSOR
4677	4361	4848	PREDECESSOR
4685	874	4856	PREDECESSOR
4688	1192	4859	PREDECESSOR
4695	684	4867	PREDECESSOR
4703	360	4875	PREDECESSOR
4724	2790	4896	PREDECESSOR
4725	2504	4897	PREDECESSOR
4758	4242	4931	PREDECESSOR
4783	4841	4956	PREDECESSOR
4790	3226	4963	PREDECESSOR
4796	199	4970	PREDECESSOR
4799	660	4973	PREDECESSOR
4812	2807	4987	PREDECESSOR
4821	1869	4996	PREDECESSOR
4832	886	5007	PREDECESSOR
4843	5070	5018	PREDECESSOR
4846	373	5021	PREDECESSOR
4850	1071	5025	PREDECESSOR
4851	1841	5027	PREDECESSOR
4858	3923	5035	PREDECESSOR
4870	4310	5047	PREDECESSOR
4876	3769	5054	PREDECESSOR
4892	562	5070	PREDECESSOR
4901	614	5079	PREDECESSOR
4903	4949	5081	PREDECESSOR
4911	4912	5090	PREDECESSOR
4929	2757	5108	PREDECESSOR
4930	182	5109	PREDECESSOR
4939	1586	5118	PREDECESSOR
4942	316	5121	PREDECESSOR
4949	353	5128	PREDECESSOR
4951	4135	5130	PREDECESSOR
4953	4952	5132	PREDECESSOR
4959	2454	5138	PREDECESSOR
4962	3711	5141	PREDECESSOR
4964	3509	5143	PREDECESSOR
4972	1598	5151	PREDECESSOR
4987	2496	5166	PREDECESSOR
4981	5019	5160	PREDECESSOR
4989	4943	5168	PREDECESSOR
5007	4217	5188	PREDECESSOR
5009	1402	5190	PREDECESSOR
5012	4990	5193	PREDECESSOR
5017	2292	5198	PREDECESSOR
5019	178	5200	PREDECESSOR
5023	2617	5204	PREDECESSOR
5035	4769	5217	PREDECESSOR
5042	3644	5224	PREDECESSOR
5046	906	5228	PREDECESSOR
5059	5058	5242	PREDECESSOR
5066	2472	5249	PREDECESSOR
5070	2803	5253	PREDECESSOR
5081	880	5264	PREDECESSOR
5104	1411	5288	PREDECESSOR
5108	1584	5292	PREDECESSOR
5109	3074	5293	PREDECESSOR
5128	3694	5314	PREDECESSOR
5132	2184	5318	PREDECESSOR
5133	1254	5319	PREDECESSOR
5146	663	5332	PREDECESSOR
5150	4677	5336	PREDECESSOR
1192	3366	1229	PREDECESSOR
2897	2898	2999	PREDECESSOR
3770	4249	3906	PREDECESSOR
4208	3385	4360	PREDECESSOR
344	4701	355	PREDECESSOR
2311	3193	2388	PREDECESSOR
1021	1365	1051	PREDECESSOR
992	1997	1020	PREDECESSOR
2085	4373	2156	PREDECESSOR
1506	2994	1558	PREDECESSOR
1563	104	1615	PREDECESSOR
3057	104	3166	PREDECESSOR
4363	1506	4524	PREDECESSOR
4376	2965	4538	PREDECESSOR
1724	1723	1783	PREDECESSOR
1518	935	1570	PREDECESSOR
1394	3256	1441	PREDECESSOR
935	2461	962	PREDECESSOR
3256	804	3376	PREDECESSOR
4756	3549	4929	PREDECESSOR
3549	4092	3678	PREDECESSOR
2535	2536	2616	PREDECESSOR
4122	4123	4272	PREDECESSOR
1309	3696	1353	PREDECESSOR
3606	1080	3736	PREDECESSOR
3667	3669	3799	PREDECESSOR
3694	802	3827	PREDECESSOR
1681	958	1739	PREDECESSOR
756	3234	780	PREDECESSOR
3234	2448	3352	PREDECESSOR
3743	3744	3879	PREDECESSOR
1673	4153	1731	PREDECESSOR
410	1673	421	PREDECESSOR
249	3035	259	PREDECESSOR
580	3886	597	PREDECESSOR
2448	3445	2527	PREDECESSOR
3445	3475	3571	PREDECESSOR
3475	3476	3603	PREDECESSOR
