ID	label	reference_url	filename	iiif_url	image_type	filesys_path
666	Carte de l'Andalousie en 1808.  [A. N. ]		desmadryl26.JPG		carrousel	public://desmadryl26.JPG
667	Plan de Genève / dressé par Ch. Avril ; Lith. de J. Desportes, 1836		desportes1.jpg		carrousel	public://desportes1.jpg
668	Carte des routes tracées le long du Rhône depuis Serrières jusqu'à Pont St Esprit] / Lith. Desportes, 1836		desportes3.jpg		carrousel	public://desportes3.jpg
669	Propriétés rurales de Courbevoie		Conservation_géométrique_des_propriétés_rurales_[...]Desportes_J_btv1b53035326h.jpeg		carrousel	public://Conservation_géométrique_des_propriétés_rurales_[...]Desportes_J_btv1b53035326h.jpeg
670	Programme d'enseignement...Les mammifères. [A. N.]		desportes3.JPG		carrousel	public://desportes3.JPG
671	Traité sur la fabrication des châles...		Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p(1).jpeg		carrousel	public://Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p(1).jpeg
672	Traité sur la fabrication des châles...		Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p.jpeg		carrousel	public://Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p.jpeg
673	Cham, Le grand équilibriste Nicolas...		Le_grand_équilibriste_Nicolas_manquant_[...]Cham_(1818-1879)_btv1b53022079f.jpeg		carrousel	public://Le_grand_équilibriste_Nicolas_manquant_[...]Cham_(1818-1879)_btv1b53022079f.jpeg
674	Patrie !		Nos_théâtres_Patrie___[estampe]_[...]Stop_(1825-1899)_btv1b531171602.jpeg		carrousel	public://Nos_théâtres_Patrie___[estampe]_[...]Stop_(1825-1899)_btv1b531171602.jpeg
675	Le Tannhauser demandant à voir son fils		Le_Tannhauser_demandant_à_voir_[...]Cham_(1818-1879)_btv1b84542271.jpeg		carrousel	public://Le_Tannhauser_demandant_à_voir_[...]Cham_(1818-1879)_btv1b84542271.jpeg
676	Rossini et Meyerbeer		Rossini_Meyerbeer___Maison_Martinet_[...]Martinet_(18_btv1b84244252.jpeg		carrousel	public://Rossini_Meyerbeer___Maison_Martinet_[...]Martinet_(18_btv1b84244252.jpeg
677	"Caroline Carvalho dans ""Faust"""		Caroline_Carvalho_dans_le_rôle_[...]Durandeau_E_btv1b8416228z.jpeg		carrousel	public://Caroline_Carvalho_dans_le_rôle_[...]Durandeau_E_btv1b8416228z.jpeg
678	Rossini		Rossini___lithogr_par_H_[...]Mailly_Hippolyte_btv1b10524899t(1).jpeg		carrousel	public://Rossini___lithogr_par_H_[...]Mailly_Hippolyte_btv1b10524899t(1).jpeg
679	"Meyerbeer et ""L'Africaine"""		Giacomo_Meyerbeer_et_l''Africaine'___[...]Cham_(1818-1879)_btv1b84226432.jpeg		carrousel	public://Giacomo_Meyerbeer_et_l''Africaine'___[...]Cham_(1818-1879)_btv1b84226432.jpeg
680	Le jugement de Pâris		Folies-Nouvelles_aujourd'hui_dimanche_13_février_[...]Cham_(1818-1879)_btv1b9016504t.jpeg		carrousel	public://Folies-Nouvelles_aujourd'hui_dimanche_13_février_[...]Cham_(1818-1879)_btv1b9016504t.jpeg
681	Hippodrome : l'Anglais Chantrell		export(6).jpg		carrousel	public://export(6)_3.jpg
682	Peau d'âne au théâtre de la Gaîté		export(16).jpg		carrousel	public://export(16)_1.jpg
683	Théâtre de la Gaîté, Bas de cuir		export(17).jpg		carrousel	public://export(17)_1.jpg
684	Gouget dans le rôle de Belphégor		export(14).jpg		carrousel	public://export(14)_0.jpg
685	La senora Perea Nena		export(5).jpg		carrousel	public://export(5)_5.jpg
686	"Guémard dans ""La Nonne sanglante"""		export(20).jpg		carrousel	public://export(20)_0.jpg
687	La France de nos jours. Strasbourg		La_France_de_nos_jours_[...]Chapuy_Illustrateur_btv1b10202959d.jpeg		carrousel	public://La_France_de_nos_jours_[...]Chapuy_Illustrateur_btv1b10202959d.jpeg
688	Paris. Vue du Palais de l'Industrie		export(13).jpg		carrousel	public://export(13)_3.jpg
689	Coecilia. Chanson		export(18).jpg		carrousel	public://export(18)_0.jpg
690	Petite marche du Prince impérial		export(22).jpg		carrousel	public://export(22)_0.jpg
691	La crinolinomanie		export(10).jpg		carrousel	public://export(10)_3.jpg
692	Les Plaisirs de Bade		export(15).jpg		carrousel	public://export(15)_2.jpg
693	Au camp de Châlons		export(24).jpg		carrousel	public://export(24)_0.jpg
694	Les Cosaques pour rire		export(12).jpg		carrousel	public://export(12)_1.jpg
695	À Sebastopol		export(3).jpg		carrousel	public://export(3)_5.jpg
696	Les Cosaques pour rire		export(8).jpg		carrousel	public://export(8)_1.jpg
697	L'armée de réserve...		export(9).jpg		carrousel	public://export(9)_0.jpg
698	Les soldats les mieux disciplinés...		export(21).jpg		carrousel	public://export(21)_0.jpg
699	Chargeons les Russes. Le prince Menschikoff		export(25).jpg		carrousel	public://export(25)_0.jpg
700	Zouaves et Croates. L'Autriche n'a plus le sou...		export(23).jpg		carrousel	public://export(23)_0.jpg
701	Canapé ottoman pour salon		destouches.PNG		carrousel	public://destouches.PNG
702	Le Grand Colbert. Publicité.		export(1).jpg		carrousel	public://export(1)_3.jpg
703	Plan du parc du Bel-Air		[Plan_du_parc_de_Bel-Air_[...]DEZAUCHE_Lithographe_btv1b530351867.jpeg		carrousel	public://[Plan_du_parc_de_Bel-Air_[...]DEZAUCHE_Lithographe_btv1b530351867.jpeg
704	Alexandrine Noblet dans La Sylphide		Album_de_l'Opéra_Alexandrine_Noblet_[...]Didion_Auguste_btv1b8423189n_1.jpg		carrousel	public://Album_de_l'Opéra_Alexandrine_Noblet_[...]Didion_Auguste_btv1b8423189n_1.jpg
705	Adolphe Nourrit dans Le Philtre		Album_de_l'Opéra_6_Adolphe_[...]Laederich_A_btv1b8423212f_1(1).jpeg		carrousel	public://Album_de_l'Opéra_6_Adolphe_[...]Laederich_A_btv1b8423212f_1(1).jpeg
706	Décor pour Le Philtre		Album_de_l'Opéra_7_Le_[...]Buttura_Eugène-Ferdinand_btv1b531172486_1.jpg		carrousel	public://Album_de_l'Opéra_7_Le_[...]Buttura_Eugène-Ferdinand_btv1b531172486_1.jpg
707	Théâtre des jeunes élèves de M. Comte		Théâtre_des_jeunes_élèves_de_[...]_btv1b8437289h_1.jpeg		carrousel	public://Théâtre_des_jeunes_élèves_de_[...]_btv1b8437289h_1.jpeg
708	Carte des canaux et chemins de fer		Carte_des_canaux_et_des_[...]Didion_(18_btv1b530354240_1.jpg		carrousel	public://Carte_des_canaux_et_des_[...]Didion_(18_btv1b530354240_1.jpg
709	Décor pour La Tentation		Album_de_l'Opéra_9_La_[...]Buttura_Eugène-Ferdinand_btv1b531181646_1(1).jpg		carrousel	public://Album_de_l'Opéra_9_La_[...]Buttura_Eugène-Ferdinand_btv1b531181646_1(1).jpg
710	Charles Jeanne dans sa prison		Ch_Jeanne_E___P_[...]Lecler_Illustrateur_btv1b540011759_1.jpg		carrousel	public://Ch_Jeanne_E___P_[...]Lecler_Illustrateur_btv1b540011759_1.jpg
711	Arrestation de la duchesse de Berry		Arrestation_De_Madame_Duchesse_De_[...]_btv1b53006120g_1.jpeg		carrousel	public://Arrestation_De_Madame_Duchesse_De_[...]_btv1b53006120g_1.jpeg
712	Enfantin, chef de la religion saint-simonienne		Enfantin_Chef_de_la_Religion_[...]Lecler_Illustrateur_btv1b53006083x_1.jpg		carrousel	public://Enfantin_Chef_de_la_Religion_[...]Lecler_Illustrateur_btv1b53006083x_1.jpg
713	Specimens de cachets de commerce  [A. N. F/18/1756]		IMG_2078.JPG		carrousel	public://IMG_2078.JPG
714	Les petits du premier		Les_petits_du_premier___[...]_btv1b53117238s_1.jpg		carrousel	public://Les_petits_du_premier___[...]_btv1b53117238s_1.jpg
715	Il faudra voir Mardi-Gras		Il_faudra_voir_Mardi-gras_et_[...]Lavaux_J_btv1b9009146f_1.jpg		carrousel	public://Il_faudra_voir_Mardi-gras_et_[...]Lavaux_J_btv1b9009146f_1.jpg
716	C'est l'drapeau d'la France...		C'est_l'Drapeau_d'la_France_tirez-donc_[...]_btv1b53013886k_1.jpg		carrousel	public://C'est_l'Drapeau_d'la_France_tirez-donc_[...]_btv1b53013886k_1.jpg
717	Alexis de Tocqueville		Alexis_Charles_Henry_de_Tocqueville_[...]Chassériau_Théodore_btv1b67003984_1.jpeg		carrousel	public://Alexis_Charles_Henry_de_Tocqueville_[...]Chassériau_Théodore_btv1b67003984_1.jpeg
718	Lucien Murat		Lucien_Murat_Représentant_du_Peuple_[...]Cazes_Romain_btv1b530203412_1.jpg		carrousel	public://Lucien_Murat_Représentant_du_Peuple_[...]Cazes_Romain_btv1b530203412_1.jpg
719	Pierre Leroux, représentant du Peuple		Pierre_Leroux_Représentant_du_Peuple_[...]Lemaire_A_btv1b53015308z_1.jpg		carrousel	public://Pierre_Leroux_Représentant_du_Peuple_[...]Lemaire_A_btv1b53015308z_1.jpg
720	Un homme considérable ...et content		Un_homme_considérable_et_Content_[...]Xavier_Illustrateur_btv1b530173432_1.jpg		carrousel	public://Un_homme_considérable_et_Content_[...]Xavier_Illustrateur_btv1b530173432_1.jpg
721	"""Louis Napoléon Bonaparte Président de la République française"", à mi-corps, de tr. q. à g. en uniforme de général, 1849"		dopter1.jpg		carrousel	public://dopter1.jpg
722	Quand on a plus d'un domestique mâle : [estampe]		dopter3.jpg		carrousel	public://dopter3.jpg
723	Carte des environs et fortifications de Paris, avec l'indication des foires et fêtes patronales / dressée par Charle ingénieur géographe attaché au dépôt général de la Guerre ; lith. Dopter		dopter4.jpg		carrousel	public://dopter4.jpg
724	Carte routière de la Bretagne... / dressée par Charle		dopter5.jpg		carrousel	public://dopter5.jpg
725	Carte d'Afrique / par E. Piton... ; accompagnée de la carte de l'Algérie et du plan des environs d'Alger par Charle, 1844		dopter6.jpg		carrousel	public://dopter6.jpg
726	Arrivée Aux Tuilleries : [estampe], 1835		dopter7.jpg		carrousel	public://dopter7.jpg
727	Ils n'ont Plus Peur !!		dopter8.jpg		carrousel	public://dopter8.jpg
728	Petit mois de Marie [A. N. F/18/1756]		dopter2.JPG		carrousel	public://dopter2.JPG
729	Exemple d'impression sur soie [A. N. F/18/1756]		dopter4.JPG		carrousel	public://dopter4.JPG
730	80, boulevard Rochechouart...Elysée-Montmartre... bal masqué jeudi et dimanche, bal mardi et samedi : [affiche] / lithographie d'Emile Lévy, 1877		douart2.jpg		carrousel	public://douart2.jpg
731	Jean-Dominique Ingres		Jean-Auguste-Dominique_Ingres__btv1b84212456_1.jpg		carrousel	public://Jean-Auguste-Dominique_Ingres__btv1b84212456_1.jpg
732	Circulaire à la clientèle  [A. N.]		duboisadolph3.jpg		carrousel	public://duboisadolph3.jpg
733	Sa Majesté Eugénie, Impératrice des Français : [estampe]		dubbes1.jpg		carrousel	public://dubbes1.jpg
734	Sa Majesté Eugénie, Impératrice des Français : [estampe]		dubbes2.jpg		carrousel	public://dubbes2.jpg
735	La Kara - Fatima ou l'héroïne de Marasch : [estampe]		dubbes3.jpg		carrousel	public://dubbes3.jpg
736	Assaut de Sébastopol : [estampe]		dubbes4.jpg		carrousel	public://dubbes4.jpg
737	Combat de Wissembourg. : (4 aout 1870.) : [estampe]		dubbes6.jpg		carrousel	public://dubbes6.jpg
738	Les régates d'Asnières : [estampe]		dubbes7.jpg		carrousel	public://dubbes7.jpg
739	Bombardement de Boumar-Sund		dubbes8.jpg		carrousel	public://dubbes8.jpg
740	Viotti, célèbre violon...		Viotti_célèbre_violon_et_compositeur_[...]Ducarme_Pierre_btv1b8425626g_1.jpg		carrousel	public://Viotti_célèbre_violon_et_compositeur_[...]Ducarme_Pierre_btv1b8425626g_1.jpg
741	Portrait d'Eugène Beauharnais...		Portrait_d'Eugène_Beauharnais_en_buste_[...]_btv1b84145091_1.jpg		carrousel	public://Portrait_d'Eugène_Beauharnais_en_buste_[...]_btv1b84145091_1.jpg
742	Sacre de Charles X		Cérémonie_Du_Sacre_De_S_[...]_btv1b54000693s_1.jpeg		carrousel	public://Cérémonie_Du_Sacre_De_S_[...]_btv1b54000693s_1.jpeg
743	L'Homme habile		L'homme_habile_(Acte_III_Scène_[...]Tassaert_Jean_btv1b8437972n_1.jpeg		carrousel	public://L'homme_habile_(Acte_III_Scène_[...]Tassaert_Jean_btv1b8437972n_1.jpeg
744	Compensation :		Compensations_N°_11_bis_Celui_[...]Philipon_Charles_btv1b8509672n_1.jpeg		carrousel	public://Compensations_N°_11_bis_Celui_[...]Philipon_Charles_btv1b8509672n_1.jpeg
745	Compensation : Celui-ci voudrait remonter		Compensations_N°_11_Celui-ci_voudrait_[...]Philipon_Charles_btv1b85096732_1.jpeg		carrousel	public://Compensations_N°_11_Celui-ci_voudrait_[...]Philipon_Charles_btv1b85096732_1.jpeg
746	Kemble et Miss Smithson dans Romeo et Juliette		Kemble_et_Miss_Smithson_dans_[...]Ducarme_Pierre_btv1b84249659_1.jpeg		carrousel	public://Kemble_et_Miss_Smithson_dans_[...]Ducarme_Pierre_btv1b84249659_1.jpeg
747	Le Pilori		Le_Pilori___[estampe]__btv1b53013645q_1.jpg		carrousel	public://Le_Pilori___[estampe]__btv1b53013645q_1.jpg
748	Le soleil du 24 février		Le_Soleil_du_24_Février_[...]Mailly_H_btv1b530139090_1.jpg		carrousel	public://Le_Soleil_du_24_Février_[...]Mailly_H_btv1b530139090_1.jpg
749	Les femmes vengées ou les révélations d'un ange		Les_femmes_vengées_ou_Les_[...]Duffeyte-Dilhan_Joseph_bpt6k2059610_1.jpeg		carrousel	public://Les_femmes_vengées_ou_Les_[...]Duffeyte-Dilhan_Joseph_bpt6k2059610_1.jpeg
750	Les femmes vengées...		Les_femmes_vengées_ou_Les_[...]Duffeyte-Dilhan_Joseph_bpt6k2059610_44(1).jpg		carrousel	public://Les_femmes_vengées_ou_Les_[...]Duffeyte-Dilhan_Joseph_bpt6k2059610_44(1).jpg
751	La duchesse de Berry, passe du Brick la Capricieuse...		Le_15_Novembre_1832_Madame_[...]Perrot_Ferdinand_btv1b53006517q_1.jpg		carrousel	public://Le_15_Novembre_1832_Madame_[...]Perrot_Ferdinand_btv1b53006517q_1.jpg
752	Jules Mercier, chansonnier saint-simonien		Jules_Mercier_Chansonnier_Saint_Simonien_[...]Ligny_Lithographe_btv1b530061013_1.jpg		carrousel	public://Jules_Mercier_Chansonnier_Saint_Simonien_[...]Ligny_Lithographe_btv1b530061013_1.jpg
753	Les trois cousins		Les_trois_Cousins___[estampe]_Aubert_Illustrateur_btv1b53012316f_1.jpg		carrousel	public://Les_trois_Cousins___[estampe]_Aubert_Illustrateur_btv1b53012316f_1.jpg
754	Petites Affiches [A. N., F/18/1785]		IMG_1367.JPG		carrousel	public://IMG_1367.JPG
755	Petites Affiches [A. N., F/18/1785]		IMG_1369.JPG		carrousel	public://IMG_1369.JPG
756	Papier à en-tête [A. N. F/18/1759]		dupontpaul2.JPG		carrousel	public://dupontpaul2.JPG
757	Papier à en-tête, 1867. [A. N. 1759]		dupuyth.JPG		carrousel	public://dupuyth.JPG
758	Papier à en-tête, 1871. [A. N. 1759]		IMG_2319.JPG		carrousel	public://IMG_2319.JPG
759	Papier à en-tête, 1862. [A. N.]		dupuyth7.JPG		carrousel	public://dupuyth7_0.JPG
760	Papier à en-tête, 1856. [A. N.]		dupuyth6.JPG		carrousel	public://dupuyth6_0.JPG
761	Papier à en-tête, 1862. [A. N.]		dupuyth5.JPG		carrousel	public://dupuyth5_0.JPG
762	Schlax, l'homme serpent. Affiche.		Schlax_l'homme_serpent___[affiche]_[...]Dumontel_A_btv1b90089850_1.jpg		carrousel	public://Schlax_l'homme_serpent___[affiche]_[...]Dumontel_A_btv1b90089850_1.jpg
763	L'écuyer quadrumane		L'écuyer_quadrumane_trained_by_Mr_[...]Clémans_Léon_btv1b9008878h_1.jpg		carrousel	public://L'écuyer_quadrumane_trained_by_Mr_[...]Clémans_Léon_btv1b9008878h_1.jpg
764	À la Ville de Saint-Denis		Grands_magasins_de_la_Ville_[...]_btv1b90077086_1.jpg		carrousel	public://Grands_magasins_de_la_Ville_[...]_btv1b90077086_1.jpg
765	Au Tapis rouge		Au_Tapis_rouge_vous_trouverez_[...]_btv1b9016687f_1.jpg		carrousel	public://Au_Tapis_rouge_vous_trouverez_[...]_btv1b9016687f_1.jpg
766	Concert de l'Exposition internationale		Eclairage_électrique_1886_-_Concert_[...]_btv1b531275889_1.jpg		carrousel	public://Eclairage_électrique_1886_-_Concert_[...]_btv1b531275889_1.jpg
767	Au Pauvre Jacques		Au_Pauvre_Jacques_-_Lundi_[...]_btv1b531278747_1.jpg		carrousel	public://Au_Pauvre_Jacques_-_Lundi_[...]_btv1b531278747_1.jpg
768	Au Pauvre Jacques. Jouets.		Au_Pauvre_Jacques_Jouets_Etrennes_[...]_btv1b9013276b_1.jpg		carrousel	public://Au_Pauvre_Jacques_Jouets_Etrennes_[...]_btv1b9013276b_1.jpg
769	Carte publicitaire [Coll. particulière]		dupuy.jpg		carrousel	public://dupuy.jpg
770	Souvenirs intimes du temps de l'Empire		Souvenirs_intimes_du_temps_de_[...]Farcy_Alphonse_btv1b90128659_1.jpg		carrousel	public://Souvenirs_intimes_du_temps_de_[...]Farcy_Alphonse_btv1b90128659_1.jpg
771	A. Raymond. Exemple de motif or.  [A. N.]		DutertreH4.JPG		carrousel	public://DutertreH4.JPG
772	A. Raymond. Exemple de motif or.  [A. N.]		dutertreH.JPG		carrousel	public://dutertreH.JPG
773	A. Raymond. Exemple de motif or.  [A. N.]		dutertreH3.JPG		carrousel	public://dutertreH3.JPG
774	Traité théorique et pratique de lithographie		Traité_théorique_et_pratique_de_[...]Engelmann_Godefroy_bpt6k1045634p_9.jpeg		carrousel	public://Traité_théorique_et_pratique_de_[...]Engelmann_Godefroy_bpt6k1045634p_9.jpeg
775	Carte du bois de Boulogne		Nouvelle_carte_du_bois_de_[...]_btv1b84955566_1.jpg		carrousel	public://Nouvelle_carte_du_bois_de_[...]_btv1b84955566_1.jpg
776	Les arts et l'industrie		Les_arts_et_l'industrie___[...]Hoffmann_Guillaume_btv1b10548941j_20.jpg		carrousel	public://Les_arts_et_l'industrie___[...]Hoffmann_Guillaume_btv1b10548941j_20.jpg
777	Les arts et l'industrie		Les_arts_et_l'industrie___[...]Hoffmann_Guillaume_btv1b10548941j_76.jpg		carrousel	public://Les_arts_et_l'industrie___[...]Hoffmann_Guillaume_btv1b10548941j_76.jpg
778	Excursions au Maroc		Excursions_au_Maroc_Oudjda_par_[...]Lunois_Alexandre_btv1b9016272m_1(1).jpeg		carrousel	public://Excursions_au_Maroc_Oudjda_par_[...]Lunois_Alexandre_btv1b9016272m_1(1).jpeg
779	Chants et chansons populaires de la France  [Coll. H-J. M.]		94 - Copie.jpg		carrousel	public://94 - Copie.jpg
780	Convoi funèbre de Napoléon		Convoi_funèbre_de_Napoléon_aux_[...]_btv1b53012319s_1.jpg		carrousel	public://Convoi_funèbre_de_Napoléon_aux_[...]_btv1b53012319s_1.jpg
781	Carte de F. Jacob fils  [A. N.]		eschweller.JPG		carrousel	public://eschweller.JPG
782	Exemple de papier doré et gauffré.  A. N. F/18/1762		fagard.JPG		carrousel	public://fagard_0.JPG
783	Le mariage de Napoléon et Eugénie		L'Empereur_Napoléon_III_tenant_son_[...]Charpentier_Amédée_btv1b53019829h_1.jpg		carrousel	public://L'Empereur_Napoléon_III_tenant_son_[...]Charpentier_Amédée_btv1b53019829h_1.jpg
784	Exemple de planche de La Propagande  [A. N. F/18/1762]		faucher.JPG		carrousel	public://faucher.JPG
785	M.M. Frédérick et Ménier dans Cardillac., 1824		feillet1.jpg		carrousel	public://feillet1.jpg
786	Mme Montano, rôle d'Elvire / C. Fauconnier		feillet3.jpg		carrousel	public://feillet3.jpg
787	Montjoie. Académie Royale de Musique / Vigneron		feillet5.jpg		carrousel	public://feillet5.jpg
788	Michele Enrico Carafa / L. Dupré		feillet6.jpg		carrousel	public://feillet6.jpg
789	Squelette d'une femme de 22 ans remarquable pendant sa vie par sa beauté  [BIUSanté]		feillet2.PNG		carrousel	public://feillet2.PNG
790	Anatomie descriptive  [Tolosana]		feillet3.PNG		carrousel	public://feillet3.PNG
791	Réducteur de la colonne vertébrale [BIUSanté]		feillet.PNG		carrousel	public://feillet.PNG
792	Complainte d'un aveugle...		Complainte_d'un_aveugle_qui_demandait_[...]Szymanowska_Maria_bpt6k1167013v_1.jpg		carrousel	public://Complainte_d'un_aveugle_qui_demandait_[...]Szymanowska_Maria_bpt6k1167013v_1.jpg
793	Le Diable boiteux		Le_diable_boîteux_Journal_1824_[...]_btv1b8437320v_1.jpg		carrousel	public://Le_diable_boîteux_Journal_1824_[...]_btv1b8437320v_1.jpg
794	La vertu chancelante		La_vertu_chancelante___The_[...]Monnier_Henry_btv1b10534515w_1.jpg		carrousel	public://La_vertu_chancelante___The_[...]Monnier_Henry_btv1b10534515w_1.jpg
795	Le départ		Le_départ___[estampe]___[...]Monnier_Henry_btv1b10534719f_1.jpg		carrousel	public://Le_départ___[estampe]___[...]Monnier_Henry_btv1b10534719f_1.jpg
796	Bernard-Léon dans Les Emprunts à la mode		Bernard-Léon_rôle_de_Michel_des_[...]Monnier_Henry_btv1b105349196_1.jpg		carrousel	public://Bernard-Léon_rôle_de_Michel_des_[...]Monnier_Henry_btv1b105349196_1.jpg
797	Pitrot dans Le Tableau parlant		Pitrot_rôle_de_Cassandre_dans_[...]Monnier_Henry_btv1b105344555_1.jpg		carrousel	public://Pitrot_rôle_de_Cassandre_dans_[...]Monnier_Henry_btv1b105344555_1.jpg
798	Lady Scord (La Discorde), faisant de l'alchimie politique : [estampe		fernique1.jpg		carrousel	public://fernique1.jpg
799	Égire (Fuite) en 1849 du Sultan Mahomet Vasistas I.er : [estampe]		fernique2.jpg		carrousel	public://fernique2.jpg
800	Le cauchemar de la Mère Rouge : [estampe], 1849		fernique3.jpg		carrousel	public://fernique3.jpg
801	Le Destin. Tarots français... : [affiche], 1844		fernique4.jpg		carrousel	public://fernique4.jpg
802	Le Magasin des enfans		Le_Magasin_des_enfans_[sic]_[...]_btv1b9008900w_1.jpg		carrousel	public://Le_Magasin_des_enfans_[sic]_[...]_btv1b9008900w_1.jpg
803	En-tête de papier à lettres, 1878.  [A. N. F/18/1763]		IMG_2300.JPG		carrousel	public://IMG_2300.JPG
804	Papier à lettres, 1878.   [A. N. F/18/1763]		IMG_2302.JPG		carrousel	public://IMG_2302.JPG
805	Panorama de l'Allemagne. Annonce.		Panorama_de_l'Allemagne_sous_la_[...]_bpt6k9739066w_154.jpg		carrousel	public://Panorama_de_l'Allemagne_sous_la_[...]_bpt6k9739066w_154.jpg
806	Chaussures à vis Deroy		Bon_marché_extraordinaire_G_Deroy_[...]_btv1b530157467_1.jpeg		carrousel	public://Bon_marché_extraordinaire_G_Deroy_[...]_btv1b530157467_1.jpeg
807	Mappe-monde, 1829		fonrouge3.jpg		carrousel	public://fonrouge3.jpg
808	Macédoine Patriotique. N° 3 : [estampe]		fonrouge6.jpg		carrousel	public://fonrouge6.jpg
809	Duchesse de Berry dans sa prison. [BM Nantes]		fonrouge.JPG		carrousel	public://fonrouge.JPG
810	Je réponds à ceux qui demandent où étaient les royalistes...		Je_réponds_(à_ceux_qui_[...]Fonrouge_Lithographe_btv1b54001203w.jpeg		carrousel	public://Je_réponds_(à_ceux_qui_[...]Fonrouge_Lithographe_btv1b54001203w.jpeg
811	Arrestation  de S. A. R. la duchesse de Berry		Arrestation_de_S_A_R_[...]_btv1b530063135_1.jpg		carrousel	public://Arrestation_de_S_A_R_[...]_btv1b530063135_1.jpg
812	Les princes citoyens		Les_princes_citoyens_Duc_d'Orléans_[...]Fonrouge_Lithographe_btv1b53012473z_1.jpg		carrousel	public://Les_princes_citoyens_Duc_d'Orléans_[...]Fonrouge_Lithographe_btv1b53012473z_1.jpg
813	Emma Albertazzi dans le rôle de la Cenerentola		Emma_Albertazzi_(dans_le_rôle_[...]Van_Gielff_btv1b72007832.jpeg		carrousel	public://Emma_Albertazzi_(dans_le_rôle_[...]Van_Gielff_btv1b72007832.jpeg
814	Carlotte Grisi et M. Petitpa dans Giselle		Valse_favorite_de_Giselle_Dansée_[...]_btv1b84377756.jpeg		carrousel	public://Valse_favorite_de_Giselle_Dansée_[...]_btv1b84377756.jpeg
815	Les Mystères de Paris		Les_Mystères_de_Paris___[...]Nanteuil_Célestin_btv1b84512258.jpeg		carrousel	public://Les_Mystères_de_Paris___[...]Nanteuil_Célestin_btv1b84512258.jpeg
816	L'esclave de Géorgie		L'_esclave_de_Géorgie___[...]Nanteuil_Célestin_btv1b8451377b.jpeg		carrousel	public://L'_esclave_de_Géorgie___[...]Nanteuil_Célestin_btv1b8451377b.jpeg
817	Liszt, Trois airs suisses		Trois_airs_suisses___[estampe]_[...]Nanteuil_Célestin_btv1b8451378r.jpeg		carrousel	public://Trois_airs_suisses___[estampe]_[...]Nanteuil_Célestin_btv1b8451378r.jpeg
818	Le Jardin des plantes		Editeur_L_Curmer_Le_Jardin_[...]_btv1b90168377.jpeg		carrousel	public://Editeur_L_Curmer_Le_Jardin_[...]_btv1b90168377.jpeg
819	Chute mortelle du duc d'Orléans		Chûte_[sic]_mortelle_de_S_[...]Grenier_F_btv1b53012236w.jpeg		carrousel	public://Chûte_[sic]_mortelle_de_S_[...]Grenier_F_btv1b53012236w.jpeg
820	Derniers moments du duc d'Orléans		Derniers_moments_de_S_A_[...]Grenier_F_btv1b53012524q.jpeg		carrousel	public://Derniers_moments_de_S_A_[...]Grenier_F_btv1b53012524q.jpeg
821	Service funèbre du duc d'Orléans		Service_funèbre_de_S_A_[...]Courtin_Dessinateur_btv1b530125094.jpeg		carrousel	public://Service_funèbre_de_S_A_[...]Courtin_Dessinateur_btv1b530125094.jpeg
822	J'attendais...		J'attendais_15_octobre_1840___[...]Grenier_F_btv1b530121587.jpeg		carrousel	public://J'attendais_15_octobre_1840___[...]Grenier_F_btv1b530121587.jpeg
823	Invitation au vernissage de l'exposition des produits des manufactures		Invitation_au_vernissage_de_l'Exposition_[...]Julienne_L_btv1b53013787n(1).jpeg		carrousel	public://Invitation_au_vernissage_de_l'Exposition_[...]Julienne_L_btv1b53013787n(1).jpeg
824	Essai sur le pali		Observations_grammaticales_sur_quelques_passages_[...]Burnouf_Eugène_bpt6k5807429z.jpeg		carrousel	public://Observations_grammaticales_sur_quelques_passages_[...]Burnouf_Eugène_bpt6k5807429z.jpeg
825	Appel du Prince impérial		15_Août_1873___[photographie]__btv1b53022620m_1.jpg		carrousel	public://15_Août_1873___[photographie]__btv1b53022620m_1.jpg
826	Plan de l'emplacement d'un marché		Publications_de_la_'Revue_municipale'_[...]Formstecher_Frères_btv1b8440788x_1.jpeg		carrousel	public://Publications_de_la_'Revue_municipale'_[...]Formstecher_Frères_btv1b8440788x_1.jpeg
827	Les grandes routes commerciales		Les_grandes_routes_commerciales_du_[...]Bazin_François_btv1b53093835j_1.jpg		carrousel	public://Les_grandes_routes_commerciales_du_[...]Bazin_François_btv1b53093835j_1.jpg
828	Les Freydo		Capture.JPG		carrousel	public://Capture.JPG
829	Franck Rackson		Capture3.JPG		carrousel	public://Capture3.JPG
830	Reconstruction de l'Hôtel-Dieu		Reconstruction_de_l'Hôtel-Dieu_Réduction_du_[...]_btv1b8444478r_1.jpeg		carrousel	public://Reconstruction_de_l'Hôtel-Dieu_Réduction_du_[...]_btv1b8444478r_1.jpeg
831	Le Roi exposé sur son lit de mort		Le_Roi_Exposé_sur_son_[...]Fournier_Lithographe_btv1b540008997_1.jpg		carrousel	public://Le_Roi_Exposé_sur_son_[...]Fournier_Lithographe_btv1b540008997_1.jpg
