entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_date_de_fin_du_brevet_value
node;imprimeur_lithographe;0;23893;23893;und;0;1857-08-12 00:00:00
node;imprimeur_lithographe;0;23894;23894;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23896;23896;und;0;1857-02-20 00:00:00
node;imprimeur_lithographe;0;23898;23898;und;0;1855-05-02 00:00:00
node;imprimeur_lithographe;0;23900;23900;und;0;1865-07-03 00:00:00
node;imprimeur_lithographe;0;23902;23902;und;0;1869-07-14 00:00:00
node;imprimeur_lithographe;0;23903;23903;und;0;1868-07-22 00:00:00
node;imprimeur_lithographe;0;23906;23906;und;0;1861-01-19 00:00:00
node;imprimeur_lithographe;0;23908;23908;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23910;23910;und;0;1854-08-14 00:00:00
node;imprimeur_lithographe;0;23911;23911;und;0;1847-01-09 00:00:00
node;imprimeur_lithographe;0;23912;23912;und;0;1865-11-20 00:00:00
node;imprimeur_lithographe;0;23915;23915;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23916;23916;und;0;1857-03-20 00:00:00
node;imprimeur_lithographe;0;23917;23917;und;0;1844-08-09 00:00:00
node;imprimeur_lithographe;0;23919;23919;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23922;23922;und;0;1862-08-01 00:00:00
node;imprimeur_lithographe;0;23923;23923;und;0;1858-12-07 00:00:00
node;imprimeur_lithographe;0;23924;23924;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23926;23926;und;0;1855-05-09 00:00:00
node;imprimeur_lithographe;0;23927;23927;und;0;1859-02-17 00:00:00
node;imprimeur_lithographe;0;23928;23928;und;0;1858-02-05 00:00:00
node;imprimeur_lithographe;0;23929;23929;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23930;23930;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23931;23931;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23932;23932;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;23933;23933;und;0;1856-06-27 00:00:00
node;imprimeur_lithographe;0;23935;23935;und;0;1866-06-08 00:00:00
node;imprimeur_lithographe;0;23940;23940;und;0;1878-05-29 00:00:00
node;imprimeur_lithographe;0;23941;23941;und;0;1853-01-31 00:00:00
node;imprimeur_lithographe;0;23944;23944;und;0;1855-03-01 00:00:00
node;imprimeur_lithographe;0;23946;23946;und;0;1868-05-14 00:00:00
node;imprimeur_lithographe;0;23947;23947;und;0;1859-09-20 00:00:00
node;imprimeur_lithographe;0;23949;23949;und;0;1850-06-19 00:00:00
node;imprimeur_lithographe;0;23950;23950;und;0;1846-04-04 00:00:00
node;imprimeur_lithographe;0;23951;23951;und;0;1854-03-29 00:00:00
node;imprimeur_lithographe;0;23952;23952;und;0;1864-04-29 00:00:00
node;imprimeur_lithographe;0;23953;23953;und;0;1859-10-24 00:00:00
node;imprimeur_lithographe;0;23954;23954;und;0;1857-07-30 00:00:00
node;imprimeur_lithographe;0;23955;23955;und;0;1847-12-31 00:00:00
node;imprimeur_lithographe;0;23956;23956;und;0;1849-11-27 00:00:00
node;imprimeur_lithographe;0;23957;23957;und;0;1859-09-03 00:00:00
node;imprimeur_lithographe;0;23958;23958;und;0;1845-06-06 00:00:00
node;imprimeur_lithographe;0;23959;23959;und;0;1849-01-06 00:00:00
node;imprimeur_lithographe;0;23960;23960;und;0;1862-10-04 00:00:00
node;imprimeur_lithographe;0;23962;23962;und;0;1827-07-10 00:00:00
node;imprimeur_lithographe;0;23963;23963;und;0;1853-10-05 00:00:00
node;imprimeur_lithographe;0;23964;23964;und;0;1838-10-17 00:00:00
node;imprimeur_lithographe;0;23965;23965;und;0;1860-10-09 00:00:00
node;imprimeur_lithographe;0;23970;23970;und;0;1862-04-05 00:00:00
node;imprimeur_lithographe;0;23971;23971;und;0;1861-12-28 00:00:00
node;imprimeur_lithographe;0;23973;23973;und;0;1859-10-03 00:00:00
node;imprimeur_lithographe;0;23974;23974;und;0;1855-04-10 00:00:00
node;imprimeur_lithographe;0;23975;23975;und;0;1860-05-22 00:00:00
node;imprimeur_lithographe;0;23977;23977;und;0;1839-07-12 00:00:00
node;imprimeur_lithographe;0;23978;23978;und;0;1837-06-01 00:00:00
node;imprimeur_lithographe;0;23979;23979;und;0;1832-12-18 00:00:00
node;imprimeur_lithographe;0;23980;23980;und;0;1859-08-16 00:00:00
node;imprimeur_lithographe;0;23981;23981;und;0;1869-08-20 00:00:00
node;imprimeur_lithographe;0;23982;23982;und;0;1855-09-11 00:00:00
node;imprimeur_lithographe;0;23983;23983;und;0;1860-10-25 00:00:00
node;imprimeur_lithographe;0;23984;23984;und;0;1854-12-13 00:00:00
node;imprimeur_lithographe;0;23985;23985;und;0;1869-12-31 00:00:00
node;imprimeur_lithographe;0;23987;23987;und;0;1859-10-03 00:00:00
node;imprimeur_lithographe;0;23988;23988;und;0;1834-05-28 00:00:00
node;imprimeur_lithographe;0;23989;23989;und;0;1858-03-25 00:00:00
node;imprimeur_lithographe;0;23991;23991;und;0;1855-07-23 00:00:00
node;imprimeur_lithographe;0;23992;23992;und;0;1864-03-30 00:00:00
node;imprimeur_lithographe;0;23993;23993;und;0;1853-11-25 00:00:00
node;imprimeur_lithographe;0;23996;23996;und;0;1847-10-27 00:00:00
node;imprimeur_lithographe;0;23997;23997;und;0;1841-12-24 00:00:00
node;imprimeur_lithographe;0;23998;23998;und;0;1854-11-13 00:00:00
node;imprimeur_lithographe;0;24000;24000;und;0;1868-01-21 00:00:00
node;imprimeur_lithographe;0;24001;24001;und;0;1850-12-06 00:00:00
node;imprimeur_lithographe;0;24002;24002;und;0;1859-10-03 00:00:00
node;imprimeur_lithographe;0;24004;24004;und;0;1859-10-03 00:00:00
node;imprimeur_lithographe;0;24005;24005;und;0;1858-11-18 00:00:00
node;imprimeur_lithographe;0;24007;24007;und;0;1864-06-13 00:00:00
node;imprimeur_lithographe;0;24008;24008;und;0;1850-11-22 00:00:00
node;imprimeur_lithographe;0;24009;24009;und;0;1855-04-03 00:00:00
node;imprimeur_lithographe;0;24010;24010;und;0;1870-08-25 00:00:00
node;imprimeur_lithographe;0;24011;24011;und;0;1869-04-02 00:00:00
node;imprimeur_lithographe;0;24013;24013;und;0;1855-05-06 00:00:00
node;imprimeur_lithographe;0;24014;24014;und;0;1865-03-21 00:00:00
node;imprimeur_lithographe;0;24015;24015;und;0;1864-08-23 00:00:00
node;imprimeur_lithographe;0;24018;24018;und;0;1861-09-13 00:00:00
node;imprimeur_lithographe;0;24019;24019;und;0;1839-03-18 00:00:00
node;imprimeur_lithographe;0;24020;24020;und;0;1865-03-04 00:00:00
node;imprimeur_lithographe;0;24022;24022;und;0;1866-01-03 00:00:00
node;imprimeur_lithographe;0;24023;24023;und;0;1836-12-07 00:00:00
node;imprimeur_lithographe;0;24024;24024;und;0;1853-10-22 00:00:00
node;imprimeur_lithographe;0;24026;24026;und;0;1829-01-09 00:00:00
node;imprimeur_lithographe;0;24027;24027;und;0;1871-05-08 00:00:00
node;imprimeur_lithographe;0;24030;24030;und;0;1866-10-09 00:00:00
node;imprimeur_lithographe;0;24032;24032;und;0;1857-09-17 00:00:00
node;imprimeur_lithographe;0;24034;24034;und;0;1860-09-06 00:00:00
node;imprimeur_lithographe;0;24035;24035;und;0;1852-07-03 00:00:00
node;imprimeur_lithographe;0;24036;24036;und;0;1843-08-08 00:00:00
node;imprimeur_lithographe;0;24037;24037;und;0;1859-09-05 00:00:00
node;imprimeur_lithographe;0;24039;24039;und;0;1834-08-11 00:00:00
node;imprimeur_lithographe;0;24042;24042;und;0;1854-05-17 00:00:00
node;imprimeur_lithographe;0;24046;24046;und;0;1845-09-19 00:00:00
node;imprimeur_lithographe;0;24048;24048;und;0;1864-10-29 00:00:00
node;imprimeur_lithographe;0;24050;24050;und;0;1859-10-24 00:00:00
node;imprimeur_lithographe;0;24052;24052;und;0;1849-08-30 00:00:00
node;imprimeur_lithographe;0;24054;24054;und;0;1863-04-04 00:00:00
node;imprimeur_lithographe;0;24056;24056;und;0;1864-02-29 00:00:00
node;imprimeur_lithographe;0;24057;24057;und;0;1858-07-18 00:00:00
node;imprimeur_lithographe;0;24061;24061;und;0;1878-11-30 00:00:00
node;imprimeur_lithographe;0;24062;24062;und;0;1844-11-29 00:00:00
node;imprimeur_lithographe;0;24063;24063;und;0;1847-01-22 00:00:00
node;imprimeur_lithographe;0;24067;24067;und;0;1862-08-04 00:00:00
node;imprimeur_lithographe;0;24068;24068;und;0;1865-11-03 00:00:00
node;imprimeur_lithographe;0;24070;24070;und;0;1857-11-04 00:00:00
node;imprimeur_lithographe;0;24071;24071;und;0;1867-12-19 00:00:00
node;imprimeur_lithographe;0;24072;24072;und;0;1864-03-19 00:00:00
node;imprimeur_lithographe;0;24073;24073;und;0;1865-11-27 00:00:00
node;imprimeur_lithographe;0;24074;24074;und;0;1853-06-14 00:00:00
node;imprimeur_lithographe;0;24075;24075;und;0;1893-02-08 00:00:00
node;imprimeur_lithographe;0;24076;24076;und;0;1838-11-21 00:00:00
node;imprimeur_lithographe;0;24078;24078;und;0;1858-03-18 00:00:00
node;imprimeur_lithographe;0;24079;24079;und;0;1853-11-02 00:00:00
node;imprimeur_lithographe;0;24082;24082;und;0;1879-01-29 00:00:00
node;imprimeur_lithographe;0;24083;24083;und;0;1869-06-03 00:00:00
node;imprimeur_lithographe;0;24084;24084;und;0;1859-09-12 00:00:00
node;imprimeur_lithographe;0;24086;24086;und;0;1869-11-20 00:00:00
node;imprimeur_lithographe;0;24087;24087;und;0;1861-05-31 00:00:00
node;imprimeur_lithographe;0;24088;24088;und;0;1866-03-07 00:00:00
node;imprimeur_lithographe;0;24089;24089;und;0;1866-09-19 00:00:00
node;imprimeur_lithographe;0;24092;24092;und;0;1855-04-10 00:00:00
node;imprimeur_lithographe;0;24093;24093;und;0;1858-12-07 00:00:00
node;imprimeur_lithographe;0;24094;24094;und;0;1862-09-03 00:00:00
node;imprimeur_lithographe;0;24095;24095;und;0;1844-04-06 00:00:00
node;imprimeur_lithographe;0;24096;24096;und;0;1840-04-06 00:00:00
node;imprimeur_lithographe;0;24097;24097;und;0;1842-06-24 00:00:00
node;imprimeur_lithographe;0;24099;24099;und;0;1863-09-23 00:00:00
node;imprimeur_lithographe;0;24101;24101;und;0;1848-05-20 00:00:00
node;imprimeur_lithographe;0;24102;24102;und;0;1855-11-16 00:00:00
node;imprimeur_lithographe;0;24104;24104;und;0;1850-11-06 00:00:00
node;imprimeur_lithographe;0;24106;24106;und;0;1865-01-27 00:00:00
node;imprimeur_lithographe;0;24110;24110;und;0;1861-04-25 00:00:00
node;imprimeur_lithographe;0;24112;24112;und;0;1844-04-20 00:00:00
node;imprimeur_lithographe;0;24114;24114;und;0;1851-05-30 00:00:00
node;imprimeur_lithographe;0;24115;24115;und;0;1837-12-14 00:00:00
node;imprimeur_lithographe;0;24116;24116;und;0;1831-12-20 00:00:00
node;imprimeur_lithographe;0;24117;24117;und;0;1842-07-01 00:00:00
node;imprimeur_lithographe;0;24118;24118;und;0;1859-01-19 00:00:00
node;imprimeur_lithographe;0;24119;24119;und;0;1861-01-19 00:00:00
node;imprimeur_lithographe;0;24120;24120;und;0;1857-05-07 00:00:00
node;imprimeur_lithographe;0;24121;24121;und;0;1844-04-20 00:00:00
node;imprimeur_lithographe;0;24122;24122;und;0;1861-05-23 00:00:00
node;imprimeur_lithographe;0;24124;24124;und;0;1851-08-18 00:00:00
node;imprimeur_lithographe;0;24125;24125;und;0;1865-01-23 00:00:00
node;imprimeur_lithographe;0;24127;24127;und;0;1863-02-18 00:00:00
node;imprimeur_lithographe;0;24128;24128;und;0;1854-02-06 00:00:00
node;imprimeur_lithographe;0;24130;24130;und;0;1867-02-01 00:00:00
node;imprimeur_lithographe;0;24133;24133;und;0;1860-05-08 00:00:00
node;imprimeur_lithographe;0;24134;24134;und;0;1870-07-08 00:00:00
node;imprimeur_lithographe;0;24136;24136;und;0;1859-01-26 00:00:00
node;imprimeur_lithographe;0;24137;24137;und;0;1861-09-03 00:00:00
node;imprimeur_lithographe;0;24138;24138;und;0;1857-07-30 00:00:00
node;imprimeur_lithographe;0;24141;24141;und;0;1866-05-18 00:00:00
node;imprimeur_lithographe;0;24142;24142;und;0;1859-01-19 00:00:00
node;imprimeur_lithographe;0;24143;24143;und;0;1854-12-22 00:00:00
node;imprimeur_lithographe;0;24146;24146;und;0;1855-04-24 00:00:00
node;imprimeur_lithographe;0;24147;24147;und;0;1860-01-13 00:00:00
node;imprimeur_lithographe;0;24151;24151;und;0;1852-05-21 00:00:00
node;imprimeur_lithographe;0;24152;24152;und;0;1866-12-11 00:00:00
node;imprimeur_lithographe;0;24153;24153;und;0;1858-07-30 00:00:00
node;imprimeur_lithographe;0;24154;24154;und;0;1854-10-28 00:00:00
node;imprimeur_lithographe;0;24157;24157;und;0;1860-08-17 00:00:00
node;imprimeur_lithographe;0;24158;24158;und;0;1868-01-01 00:00:00
node;imprimeur_lithographe;0;24161;24161;und;0;1842-10-18 00:00:00
node;imprimeur_lithographe;0;24162;24162;und;0;1854-12-09 00:00:00
node;imprimeur_lithographe;0;24163;24163;und;0;1857-09-30 00:00:00
node;imprimeur_lithographe;0;24164;24164;und;0;1862-02-18 00:00:00
node;imprimeur_lithographe;0;24167;24167;und;0;1856-02-12 00:00:00
node;imprimeur_lithographe;0;24168;24168;und;0;1859-08-04 00:00:00
node;imprimeur_lithographe;0;24169;24169;und;0;1876-09-01 00:00:00
node;imprimeur_lithographe;0;24170;24170;und;0;1876-05-08 00:00:00
node;imprimeur_lithographe;0;24171;24171;und;0;1870-04-05 00:00:00
node;imprimeur_lithographe;0;24172;24172;und;0;1854-12-09 00:00:00
node;imprimeur_lithographe;0;24173;24173;und;0;1859-09-28 00:00:00
node;imprimeur_lithographe;0;24174;24174;und;0;1857-02-17 00:00:00
node;imprimeur_lithographe;0;24175;24175;und;0;1864-06-04 00:00:00
node;imprimeur_lithographe;0;24176;24176;und;0;1859-09-28 00:00:00
node;imprimeur_lithographe;0;24177;24177;und;0;1873-08-14 00:00:00
node;imprimeur_lithographe;0;24178;24178;und;0;1866-06-12 00:00:00
node;imprimeur_lithographe;0;24179;24179;und;0;1859-06-10 00:00:00
node;imprimeur_lithographe;0;24181;24181;und;0;1866-12-24 00:00:00
node;imprimeur_lithographe;0;24182;24182;und;0;1863-08-04 00:00:00
node;imprimeur_lithographe;0;24183;24183;und;0;1866-11-17 00:00:00
node;imprimeur_lithographe;0;24184;24184;und;0;1863-12-17 00:00:00
node;imprimeur_lithographe;0;24185;24185;und;0;1859-06-27 00:00:00
node;imprimeur_lithographe;0;24186;24186;und;0;1861-11-13 00:00:00
node;imprimeur_lithographe;0;24187;24187;und;0;1856-06-21 00:00:00
node;imprimeur_lithographe;0;24188;24188;und;0;1858-04-18 00:00:00
node;imprimeur_lithographe;0;24189;24189;und;0;1866-03-26 00:00:00
node;imprimeur_lithographe;0;24190;24190;und;0;1844-11-09 00:00:00
node;imprimeur_lithographe;0;24191;24191;und;0;1835-12-18 00:00:00
node;imprimeur_lithographe;0;24192;24192;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;24193;24193;und;0;1843-10-03 00:00:00
node;imprimeur_lithographe;0;24194;24194;und;0;1838-02-22 00:00:00
node;imprimeur_lithographe;0;24195;24195;und;0;1858-01-28 00:00:00
node;imprimeur_lithographe;0;24196;24196;und;0;1853-03-07 00:00:00
node;imprimeur_lithographe;0;24197;24197;und;0;1844-05-04 00:00:00
node;imprimeur_lithographe;0;24198;24198;und;0;1875-10-02 00:00:00
node;imprimeur_lithographe;0;24202;24202;und;0;1857-06-25 00:00:00
node;imprimeur_lithographe;0;24203;24203;und;0;1851-08-09 00:00:00
node;imprimeur_lithographe;0;24204;24204;und;0;1855-03-12 00:00:00
node;imprimeur_lithographe;0;24205;24205;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;24206;24206;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;24207;24207;und;0;1839-10-20 00:00:00
node;imprimeur_lithographe;0;24208;24208;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;24209;24209;und;0;1843-06-03 00:00:00
node;imprimeur_lithographe;0;24210;24210;und;0;1858-05-04 00:00:00
node;imprimeur_lithographe;0;24212;24212;und;0;1842-10-18 00:00:00
node;imprimeur_lithographe;0;24213;24213;und;0;1859-12-03 00:00:00
node;imprimeur_lithographe;0;24214;24214;und;0;1859-12-09 00:00:00
node;imprimeur_lithographe;0;24215;24215;und;0;1841-03-09 00:00:00
node;imprimeur_lithographe;0;24216;24216;und;0;1851-06-02 00:00:00
node;imprimeur_lithographe;0;24219;24219;und;0;1861-11-13 00:00:00
node;imprimeur_lithographe;0;24220;24220;und;0;1858-03-30 00:00:00
node;imprimeur_lithographe;0;24221;24221;und;0;1860-01-13 00:00:00
node;imprimeur_lithographe;0;24223;24223;und;0;1875-11-17 00:00:00
node;imprimeur_lithographe;0;24224;24224;und;0;1860-01-13 00:00:00
node;imprimeur_lithographe;0;24225;24225;und;0;1882-10-11 00:00:00
node;imprimeur_lithographe;0;24227;24227;und;0;1844-11-29 00:00:00
node;imprimeur_lithographe;0;24228;24228;und;0;1869-09-02 00:00:00
node;imprimeur_lithographe;0;24229;24229;und;0;1848-11-03 00:00:00
node;imprimeur_lithographe;0;24230;24230;und;0;1858-08-23 00:00:00
node;imprimeur_lithographe;0;24231;24231;und;0;1871-11-15 00:00:00
node;imprimeur_lithographe;0;24232;24232;und;0;1865-02-13 00:00:00
node;imprimeur_lithographe;0;24233;24233;und;0;1866-06-12 00:00:00
node;imprimeur_lithographe;0;24234;24234;und;0;1856-07-01 00:00:00
node;imprimeur_lithographe;0;24235;24235;und;0;1872-12-26 00:00:00
node;imprimeur_lithographe;0;24236;24236;und;0;1873-03-22 00:00:00
node;imprimeur_lithographe;0;24237;24237;und;0;1872-01-20 00:00:00
node;imprimeur_lithographe;0;24238;24238;und;0;1860-01-16 00:00:00
node;imprimeur_lithographe;0;24239;24239;und;0;1845-02-15 00:00:00
node;imprimeur_lithographe;0;24240;24240;und;0;1869-01-26 00:00:00
node;imprimeur_lithographe;0;24242;24242;und;0;1841-02-24 00:00:00
node;imprimeur_lithographe;0;24243;24243;und;0;1860-01-16 00:00:00
node;imprimeur_lithographe;0;24245;24245;und;0;1860-01-16 00:00:00
node;imprimeur_lithographe;0;24246;24246;und;0;1843-05-20 00:00:00
node;imprimeur_lithographe;0;24247;24247;und;0;1859-08-18 00:00:00
node;imprimeur_lithographe;0;24248;24248;und;0;1861-01-19 00:00:00
node;imprimeur_lithographe;0;24249;24249;und;0;1861-12-07 00:00:00
node;imprimeur_lithographe;0;24251;24251;und;0;1860-01-16 00:00:00
node;imprimeur_lithographe;0;24253;24253;und;0;1869-06-03 00:00:00
node;imprimeur_lithographe;0;24255;24255;und;0;1862-03-05 00:00:00
node;imprimeur_lithographe;0;24256;24256;und;0;1870-06-01 00:00:00
node;imprimeur_lithographe;0;24257;24257;und;0;1860-01-16 00:00:00
node;imprimeur_lithographe;0;24261;24261;und;0;1867-03-09 00:00:00
node;imprimeur_lithographe;0;24262;24262;und;0;1848-12-09 00:00:00
node;imprimeur_lithographe;0;24263;24263;und;0;1868-09-16 00:00:00
node;imprimeur_lithographe;0;24264;24264;und;0;1862-06-20 00:00:00
node;imprimeur_lithographe;0;24265;24265;und;0;1857-06-22 00:00:00
node;imprimeur_lithographe;0;24268;24268;und;0;1861-08-20 00:00:00
node;imprimeur_lithographe;0;24269;24269;und;0;1862-07-12 00:00:00
node;imprimeur_lithographe;0;24270;24270;und;0;1859-08-04 00:00:00
node;imprimeur_lithographe;0;24271;24271;und;0;1859-03-09 00:00:00
node;imprimeur_lithographe;0;24272;24272;und;0;1857-12-03 00:00:00
node;imprimeur_lithographe;0;24275;24275;und;0;1860-12-14 00:00:00
node;imprimeur_lithographe;0;24277;24277;und;0;1864-08-29 00:00:00
node;imprimeur_lithographe;0;24278;24278;und;0;1863-11-06 00:00:00
node;imprimeur_lithographe;0;24279;24279;und;0;1848-10-23 00:00:00
node;imprimeur_lithographe;0;24283;24283;und;0;1861-06-29 00:00:00
node;imprimeur_lithographe;0;24285;24285;und;0;1841-08-06 00:00:00
node;imprimeur_lithographe;0;24286;24286;und;0;1860-05-30 00:00:00
node;imprimeur_lithographe;0;24288;24288;und;0;1860-11-23 00:00:00
node;imprimeur_lithographe;0;24289;24289;und;0;1867-02-27 00:00:00
node;imprimeur_lithographe;0;24291;24291;und;0;1860-05-30 00:00:00
node;imprimeur_lithographe;0;24293;24293;und;0;1870-05-05 00:00:00
node;imprimeur_lithographe;0;24295;24295;und;0;1873-06-25 00:00:00
node;imprimeur_lithographe;0;24297;24297;und;0;1861-06-20 00:00:00
node;imprimeur_lithographe;0;24300;24300;und;0;1868-12-21 00:00:00
node;imprimeur_lithographe;0;24301;24301;und;0;1839-08-02 00:00:00
node;imprimeur_lithographe;0;24302;24302;und;0;1867-04-04 00:00:00
node;imprimeur_lithographe;0;24304;24304;und;0;1859-08-01 00:00:00
node;imprimeur_lithographe;0;24305;24305;und;0;1840-10-12 00:00:00
node;imprimeur_lithographe;0;24306;24306;und;0;1841-03-27 00:00:00
node;imprimeur_lithographe;0;24307;24307;und;0;1865-07-10 00:00:00
node;imprimeur_lithographe;0;24308;24308;und;0;1845-05-14 00:00:00
node;imprimeur_lithographe;0;24309;24309;und;0;1834-03-18 00:00:00
node;imprimeur_lithographe;0;24310;24310;und;0;1860-07-10 00:00:00
node;imprimeur_lithographe;0;24314;24314;und;0;1862-04-12 00:00:00
node;imprimeur_lithographe;0;24315;24315;und;0;1860-08-13 00:00:00
node;imprimeur_lithographe;0;24316;24316;und;0;1865-01-27 00:00:00
node;imprimeur_lithographe;0;24318;24318;und;0;1877-06-02 00:00:00
node;imprimeur_lithographe;0;24320;24320;und;0;1865-05-20 00:00:00
node;imprimeur_lithographe;0;24321;24321;und;0;1844-05-11 00:00:00
node;imprimeur_lithographe;0;24322;24322;und;0;1868-04-16 00:00:00
node;imprimeur_lithographe;0;24325;24325;und;0;1843-04-29 00:00:00
node;imprimeur_lithographe;0;24332;24332;und;0;1860-05-30 00:00:00
node;imprimeur_lithographe;0;24335;24335;und;0;1852-10-26 00:00:00
node;imprimeur_lithographe;0;24338;24338;und;0;1847-10-12 00:00:00
node;imprimeur_lithographe;0;24340;24340;und;0;1854-07-26 00:00:00
node;imprimeur_lithographe;0;24341;24341;und;0;1857-05-30 00:00:00
node;imprimeur_lithographe;0;24342;24342;und;0;1854-12-22 00:00:00
node;imprimeur_lithographe;0;24343;24343;und;0;1840-07-30 00:00:00
node;imprimeur_lithographe;0;24344;24344;und;0;1863-02-18 00:00:00
node;imprimeur_lithographe;0;24345;24345;und;0;1855-05-28 00:00:00
node;imprimeur_lithographe;0;24347;24347;und;0;1843-06-30 00:00:00
node;imprimeur_lithographe;0;24348;24348;und;0;1844-07-20 00:00:00
node;imprimeur_lithographe;0;24349;24349;und;0;1844-12-14 00:00:00
node;imprimeur_lithographe;0;24350;24350;und;0;1874-04-30 00:00:00
node;imprimeur_lithographe;0;24353;24353;und;0;1859-11-30 00:00:00
node;imprimeur_lithographe;0;24354;24354;und;0;1862-03-05 00:00:00
node;imprimeur_lithographe;0;24355;24355;und;0;1850-04-06 00:00:00
node;imprimeur_lithographe;0;24356;24356;und;0;1846-08-07 00:00:00
node;imprimeur_lithographe;0;24357;24357;und;0;1872-04-30 00:00:00
node;imprimeur_lithographe;0;24358;24358;und;0;1872-01-24 00:00:00
node;imprimeur_lithographe;0;24360;24360;und;0;1864-04-08 00:00:00
node;imprimeur_lithographe;0;24362;24362;und;0;1862-12-12 00:00:00
node;imprimeur_lithographe;0;24363;24363;und;0;1876-02-19 00:00:00
node;imprimeur_lithographe;0;24364;24364;und;0;1859-09-24 00:00:00
node;imprimeur_lithographe;0;24365;24365;und;0;1840-06-03 00:00:00
node;imprimeur_lithographe;0;24367;24367;und;0;1858-04-08 00:00:00
node;imprimeur_lithographe;0;24368;24368;und;0;1854-12-09 00:00:00
node;imprimeur_lithographe;0;24369;24369;und;0;1832-10-08 00:00:00
node;imprimeur_lithographe;0;24370;24370;und;0;1846-04-11 00:00:00
node;imprimeur_lithographe;0;24371;24371;und;0;1854-12-09 00:00:00
node;imprimeur_lithographe;0;24372;24372;und;0;1855-04-02 00:00:00
node;imprimeur_lithographe;0;24373;24373;und;0;1844-11-09 00:00:00
node;imprimeur_lithographe;0;24374;24374;und;0;1845-05-14 00:00:00
node;imprimeur_lithographe;0;24375;24375;und;0;1877-07-16 00:00:00
node;imprimeur_lithographe;0;24376;24376;und;0;1864-03-11 00:00:00
node;imprimeur_lithographe;0;24377;24377;und;0;1865-06-24 00:00:00
node;imprimeur_lithographe;0;24378;24378;und;0;1848-07-10 00:00:00
node;imprimeur_lithographe;0;24379;24379;und;0;1840-11-18 00:00:00
node;imprimeur_lithographe;0;24380;24380;und;0;1875-12-09 00:00:00
node;imprimeur_lithographe;0;24381;24381;und;0;1846-05-29 00:00:00
node;imprimeur_lithographe;0;24383;24383;und;0;1847-07-09 00:00:00
node;imprimeur_lithographe;0;24384;24384;und;0;1859-09-22 00:00:00
node;imprimeur_lithographe;0;24385;24385;und;0;1873-08-18 00:00:00
node;imprimeur_lithographe;0;24387;24387;und;0;1859-12-29 00:00:00
node;imprimeur_lithographe;0;24392;24392;und;0;1851-01-16 00:00:00
node;imprimeur_lithographe;0;24394;24394;und;0;1875-01-01 00:00:00
node;imprimeur_lithographe;0;24395;24395;und;0;1856-03-14 00:00:00
node;imprimeur_lithographe;0;24400;24400;und;0;1859-10-24 00:00:00
node;imprimeur_lithographe;0;24401;24401;und;0;1859-10-03 00:00:00
node;imprimeur_lithographe;0;24402;24402;und;0;1845-06-06 00:00:00
node;imprimeur_lithographe;0;24403;24403;und;0;1861-07-27 00:00:00
node;imprimeur_lithographe;0;24404;24404;und;0;1868-02-25 00:00:00
node;imprimeur_lithographe;0;24405;24405;und;0;1861-04-03 00:00:00
node;imprimeur_lithographe;0;24406;24406;und;0;1854-10-05 00:00:00
node;imprimeur_lithographe;0;24408;24408;und;0;1862-11-04 00:00:00
node;imprimeur_lithographe;0;24410;24410;und;0;1853-03-07 00:00:00
node;imprimeur_lithographe;0;24411;24411;und;0;1870-04-05 00:00:00
node;imprimeur_lithographe;0;24412;24412;und;0;1833-01-24 00:00:00
node;imprimeur_lithographe;0;24413;24413;und;0;1868-12-24 00:00:00
node;imprimeur_lithographe;0;24415;24415;und;0;1856-10-04 00:00:00
node;imprimeur_lithographe;0;24416;24416;und;0;1848-01-07 00:00:00
node;imprimeur_lithographe;0;24419;24419;und;0;1860-12-28 00:00:00
node;imprimeur_lithographe;0;24420;24420;und;0;1859-09-07 00:00:00
node;imprimeur_lithographe;0;24421;24421;und;0;1867-04-04 00:00:00
node;imprimeur_lithographe;0;24422;24422;und;0;1862-06-20 00:00:00
node;imprimeur_lithographe;0;24423;24423;und;0;1857-07-26 00:00:00
node;imprimeur_lithographe;0;24425;24425;und;0;1866-12-26 00:00:00
node;imprimeur_lithographe;0;24426;24426;und;0;1872-10-11 00:00:00
node;imprimeur_lithographe;0;24427;24427;und;0;1843-09-08 00:00:00
node;imprimeur_lithographe;0;24430;24430;und;0;1854-12-09 00:00:00
node;imprimeur_lithographe;0;24431;24431;und;0;1854-12-09 00:00:00
node;imprimeur_lithographe;0;24432;24432;und;0;1829-08-21 00:00:00
node;imprimeur_lithographe;0;24433;24433;und;0;1853-05-26 00:00:00
node;imprimeur_lithographe;0;24434;24434;und;0;1854-12-09 00:00:00
