fid;uid;filename;uri;filemime;filesize;status;timestamp;uuid
1972;193;Théâtre_Maffey_Passage_du_St_[...]Antheaume_(lithographe)_btv1b531171498.jpeg;public://Théâtre_Maffey_Passage_du_St_[...]Antheaume_(lithographe)_btv1b531171498.jpeg;image/jpeg;570023;1;1527435014;""
1973;193;angrand.JPG;public://angrand.JPG;image/jpeg;301796;1;1527441885;""
1974;193;angrand2.JPG;public://angrand2.JPG;image/jpeg;370266;1;1527441885;""
1975;193;Charles_Gounod___Firmin_Gillot_[...]Gillot_Firmin_btv1b8420506t.jpeg;public://Charles_Gounod___Firmin_Gillot_[...]Gillot_Firmin_btv1b8420506t.jpeg;image/jpeg;457407;1;1527502152;""
1976;193;export(5).jpg;public://export(5)_2.jpg;image/jpeg;39926;1;1527502152;""
1986;193;export(15).jpg;public://export(15)_0.jpg;image/jpeg;55947;1;1527538119;""
1987;193;export(16).jpg;public://export(16).jpg;image/jpeg;44608;1;1527538119;""
1988;193;export(14).jpg;public://export(14)_1.jpg;image/jpeg;54707;1;1527538119;""
1989;193;Souvenirs_de_l'armée_du_Nord_[...]Charlet_Nicolas_btv1b105073280.jpeg;public://Souvenirs_de_l'armée_du_Nord_[...]Charlet_Nicolas_btv1b105073280_0.jpeg;image/jpeg;246154;1;1527538119;""
1990;193;export(13).jpg;public://export(13)_2.jpg;image/jpeg;70501;1;1527538119;""
1991;193;export(12).jpg;public://export(12)_0.jpg;image/jpeg;55212;1;1527538119;""
1992;193;export(10).jpg;public://export(10)_2.jpg;image/jpeg;20492;1;1527538119;""
1994;193;export(8).jpg;public://export(8)_0.jpg;image/jpeg;22874;1;1527538119;""
1995;193;Combat_de_la_rue_Saint-Antoine_[...]Gihaut_(frères)_btv1b54000936s.jpeg;public://Combat_de_la_rue_Saint-Antoine_[...]Gihaut_(frères)_btv1b54000936s_0.jpeg;image/jpeg;394173;1;1527538119;""
1996;193;Ateliers_nationaux___[signé___[...]Thomas_Émile_bpt6k5611645p.jpeg;public://Ateliers_nationaux___[signé___[...]Thomas_Émile_bpt6k5611645p.jpeg;image/jpeg;560345;1;1527614150;""
1997;193;Ateliers_nationaux_Ordre_du_jour_[...]Thomas_Émile_bpt6k5611665f.jpeg;public://Ateliers_nationaux_Ordre_du_jour_[...]Thomas_Émile_bpt6k5611665f.jpeg;image/jpeg;458724;1;1527614150;""
1998;193;export(5).jpg;public://export(5)_3.jpg;image/jpeg;68612;1;1527671440;""
1999;193;export(6).jpg;public://export(6)_2.jpg;image/jpeg;26329;1;1527671440;""
2000;193;export(7).jpg;public://export(7)_1.jpg;image/jpeg;67984;1;1527671440;""
2001;193;Vue_d'Alger_immédiatement_(sic)_avant_[...]_btv1b8445975j.jpeg;public://Vue_d'Alger_immédiatement_(sic)_avant_[...]_btv1b8445975j.jpeg;image/jpeg;304557;1;1527671440;""
2002;193;export(8).jpg;public://export(8).jpg;image/jpeg;16448;1;1527671440;""
2003;193;export(10).jpg;public://export(10)_1.jpg;image/jpeg;21544;1;1527671440;""
2004;193;export(12).jpg;public://export(12).jpg;image/jpeg;11523;1;1527671440;""
2005;193;export(13).jpg;public://export(13)_1.jpg;image/jpeg;71094;1;1527671440;""
2006;193;De_la_République___[estampe]_[...]Monnier_Henry_btv1b105344125.jpeg;public://De_la_République___[estampe]_[...]Monnier_Henry_btv1b105344125.jpeg;image/jpeg;323124;1;1527671440;""
2007;193;export(15).jpg;public://export(15)_1.jpg;image/jpeg;42402;1;1527671440;""
2008;193;export(16).jpg;public://export(16)_0.jpg;image/jpeg;26345;1;1527671440;""
2009;193;export(17).jpg;public://export(17)_0.jpg;image/jpeg;53296;1;1527671440;""
2011;193;export(18).jpg;public://export(18).jpg;image/jpeg;86762;1;1527671440;""
2012;193;Avis_à_MM_les_porteurs_[...]Soulenq_Auteur_bpt6k5611543h.jpeg;public://Avis_à_MM_les_porteurs_[...]Soulenq_Auteur_bpt6k5611543h.jpeg;image/jpeg;305498;1;1527702424;""
2013;193;export(19).jpg;public://export(19).jpg;image/jpeg;23941;1;1527762355;""
2014;193;Au_Peuple_Qui_se_ressemble_[...]_btv1b53017338w.jpeg;public://Au_Peuple_Qui_se_ressemble_[...]_btv1b53017338w.jpeg;image/jpeg;321051;1;1527762355;""
2015;193;La_locomotive___galop_brillant_[...]Aguilar_A_btv1b9069424j.jpeg;public://La_locomotive___galop_brillant_[...]Aguilar_A_btv1b9069424j.jpeg;image/jpeg;244952;1;1527788254;""
2016;193;Sérénade___arrangée_pour_Madame_[...]Saint-Saëns_Camille_bpt6k1161983r.jpeg;public://Sérénade___arrangée_pour_Madame_[...]Saint-Saëns_Camille_bpt6k1161983r.jpeg;image/jpeg;272951;1;1527788254;""
2017;193;Les_joyeuses_commères_de_Windsor_[...]Cramer_Henri_bpt6k3976390.jpeg;public://Les_joyeuses_commères_de_Windsor_[...]Cramer_Henri_bpt6k3976390.jpeg;image/jpeg;502273;1;1527788254;""
2018;193;La_capricieuse___valse_de_[...]Barlatier_Albert_btv1b9072070h.jpeg;public://La_capricieuse___valse_de_[...]Barlatier_Albert_btv1b9072070h.jpeg;image/jpeg;319097;1;1527788254;""
2019;193;Le_roi_Carotte___bouquet_[...]Cramer_Henri_bpt6k397720j.jpeg;public://Le_roi_Carotte___bouquet_[...]Cramer_Henri_bpt6k397720j.jpeg;image/jpeg;267806;1;1527788254;""
2020;193;export(20).jpg;public://export(20).jpg;image/jpeg;62966;1;1527788254;""
2021;193;export(21).jpg;public://export(21).jpg;image/jpeg;70386;1;1527788254;""
2022;193;export(22).jpg;public://export(22).jpg;image/jpeg;68601;1;1527788254;""
2023;193;Friquette___polka-mazurka_des_Prés_[...]Boullard_Marius_btv1b90796411.jpeg;public://Friquette___polka-mazurka_des_Prés_[...]Boullard_Marius_btv1b90796411.jpeg;image/jpeg;307619;1;1527788254;""
2024;193;export(23).jpg;public://export(23).jpg;image/jpeg;48912;1;1527868467;""
2025;193;export(24).jpg;public://export(24).jpg;image/jpeg;205782;1;1528035787;""
2026;193;export(25).jpg;public://export(25).jpg;image/jpeg;68296;1;1528035787;""
2027;193;Théâtre_des_Variétés_La_belle_[...]Gillot_Firmin_btv1b8436800h.jpeg;public://Théâtre_des_Variétés_La_belle_[...]Gillot_Firmin_btv1b8436800h.jpeg;image/jpeg;541265;1;1528035787;""
2028;193;A_St_Martin_33_boulevard_[...]Gillot_Firmin_btv1b530194290.jpeg;public://A_St_Martin_33_boulevard_[...]Gillot_Firmin_btv1b530194290.jpeg;image/jpeg;395040;1;1528035787;""
2029;193;«_Les_Troyens_»_au_[...]Grévin_Alfred_btv1b8454327c(1).jpeg;public://«_Les_Troyens_»_au_[...]Grévin_Alfred_btv1b8454327c(1).jpeg;image/jpeg;561655;1;1528035787;""
2030;193;«_Les_Troyens_»_au_[...]Grévin_Alfred_btv1b8454327c.jpeg;public://«_Les_Troyens_»_au_[...]Grévin_Alfred_btv1b8454327c.jpeg;image/jpeg;499286;1;1528035787;""
2031;193;export(26).jpg;public://export(26).jpg;image/jpeg;62821;1;1528036732;""
2032;193;_Le_Journal_illustré_On_[...]Gillot_Firmin_btv1b9011873j.jpeg;public://_Le_Journal_illustré_On_[...]Gillot_Firmin_btv1b9011873j.jpeg;image/jpeg;467145;1;1528036958;""
2033;193;Rhum_Hurard___[affiche]___[...]_btv1b90176974.jpeg;public://Rhum_Hurard___[affiche]___[...]_btv1b90176974.jpeg;image/jpeg;246054;1;1528565283;""
2034;193;Carte_routière_du_département_d'Indre-et-Loire_[...]Imp_de_btv1b84423907.jpeg;public://Carte_routière_du_département_d'Indre-et-Loire_[...]Imp_de_btv1b84423907.jpeg;image/jpeg;455005;1;1528565524;""
2035;193;export(5).jpg;public://export(5)_4.jpg;image/jpeg;130857;1;1528737267;""
2036;193;La_Connaissance_des_styles_de_[...]Guilmard_Désiré_bpt6k5819975t.jpeg;public://La_Connaissance_des_styles_de_[...]Guilmard_Désiré_bpt6k5819975t.jpeg;image/jpeg;525155;1;1528737267;""
2037;193;martineau2PNG.PNG;public://martineau2PNG.PNG;image/png;795998;1;1528739842;""
2038;193;martineau.PNG;public://martineau.PNG;image/png;780280;1;1528739842;""
2039;193;martineau3.PNG;public://martineau3.PNG;image/png;622380;1;1528739842;""
2040;193;Basilique_de_Saint-Martin_[de_Tours]_[...]_btv1b8445454n.jpeg;public://Basilique_de_Saint-Martin_[de_Tours]_[...]_btv1b8445454n.jpeg;image/jpeg;208715;1;1528740130;""
2041;193;Alfred Clarey.jpg;public://Alfred Clarey.jpg;image/jpeg;420489;1;1528908632;""
2042;193;Gibert-Clarey.jpg;public://Gibert-Clarey.jpg;image/jpeg;913212;1;1528909610;""
2043;193;gibert-clarey2.JPG;public://gibert-clarey2.JPG;image/jpeg;2006764;1;1528909916;""
2044;193;martineau4.jpg;public://martineau4.jpg;image/jpeg;494646;1;1528913254;""
2045;193;gibert-clarey5.PNG;public://gibert-clarey5.PNG;image/png;637321;1;1528913568;""
2046;193;Gibert-Clarey7.PNG;public://Gibert-Clarey7.PNG;image/png;641864;1;1528913568;""
2047;193;gibert-clarey8.PNG;public://gibert-clarey8.PNG;image/png;710941;1;1528913568;""
2048;193;gibert-clarey6.PNG;public://gibert-clarey6.PNG;image/png;570219;1;1528913568;""
2049;193;gibert-clarey4.PNG;public://gibert-clarey4.PNG;image/png;1342737;1;1528913568;""
2051;193;desrochers.JPG;public://desrochers_0.JPG;image/jpeg;678359;1;1528991791;""
2053;193;aurelmarc.JPG;public://aurelmarc_0.JPG;image/jpeg;715586;1;1528993346;""
2054;193;aurelmarc2.JPG;public://aurelmarc2.JPG;image/jpeg;535671;1;1528993346;""
2055;193;aurelmarc3.JPG;public://aurelmarc3.JPG;image/jpeg;157976;1;1528993346;""
2056;193;Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p(1).jpeg;public://Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p(1).jpeg;image/jpeg;224512;1;1529044751;""
2057;193;Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p.jpeg;public://Traité_sur_la_fabrication_des_[...]Deneirouse_Auteur_bpt6k9602424p.jpeg;image/jpeg;205110;1;1529044751;""
2058;193;export(1).jpg;public://export(1)_3.jpg;image/jpeg;48797;1;1529048547;""
2059;193;export(6).jpg;public://export(6)_3.jpg;image/jpeg;75424;1;1529319584;""
2060;193;Nos_théâtres_Patrie___[estampe]_[...]Stop_(1825-1899)_btv1b531171602.jpeg;public://Nos_théâtres_Patrie___[estampe]_[...]Stop_(1825-1899)_btv1b531171602.jpeg;image/jpeg;367774;1;1529319584;""
2061;193;Le_Tannhauser_demandant_à_voir_[...]Cham_(1818-1879)_btv1b84542271.jpeg;public://Le_Tannhauser_demandant_à_voir_[...]Cham_(1818-1879)_btv1b84542271.jpeg;image/jpeg;416931;1;1529319584;""
2062;193;Rossini_Meyerbeer___Maison_Martinet_[...]Martinet_(18_btv1b84244252.jpeg;public://Rossini_Meyerbeer___Maison_Martinet_[...]Martinet_(18_btv1b84244252.jpeg;image/jpeg;352715;1;1529319584;""
2063;193;La_France_de_nos_jours_[...]Chapuy_Illustrateur_btv1b10202959d.jpeg;public://La_France_de_nos_jours_[...]Chapuy_Illustrateur_btv1b10202959d.jpeg;image/jpeg;256882;1;1529319584;""
2065;193;Caroline_Carvalho_dans_le_rôle_[...]Durandeau_E_btv1b8416228z.jpeg;public://Caroline_Carvalho_dans_le_rôle_[...]Durandeau_E_btv1b8416228z.jpeg;image/jpeg;515618;1;1529319584;""
2066;193;Rossini___lithogr_par_H_[...]Mailly_Hippolyte_btv1b10524899t(1).jpeg;public://Rossini___lithogr_par_H_[...]Mailly_Hippolyte_btv1b10524899t(1).jpeg;image/jpeg;520691;1;1529319584;""
2067;193;Folies-Nouvelles_aujourd'hui_dimanche_13_février_[...]Cham_(1818-1879)_btv1b9016504t.jpeg;public://Folies-Nouvelles_aujourd'hui_dimanche_13_février_[...]Cham_(1818-1879)_btv1b9016504t.jpeg;image/jpeg;320124;1;1529319584;""
2068;193;Giacomo_Meyerbeer_et_l''Africaine'___[...]Cham_(1818-1879)_btv1b84226432.jpeg;public://Giacomo_Meyerbeer_et_l''Africaine'___[...]Cham_(1818-1879)_btv1b84226432.jpeg;image/jpeg;441677;1;1529319584;""
2069;193;export(5).jpg;public://export(5)_5.jpg;image/jpeg;27379;1;1529319584;""
2070;193;export(3).jpg;public://export(3)_5.jpg;image/jpeg;87773;1;1529319584;""
2072;193;export(8).jpg;public://export(8)_1.jpg;image/jpeg;89625;1;1529336435;""
2073;193;export(9).jpg;public://export(9)_0.jpg;image/jpeg;91552;1;1529336435;""
2074;193;export(10).jpg;public://export(10)_3.jpg;image/jpeg;109415;1;1529336435;""
2075;193;export(12).jpg;public://export(12)_1.jpg;image/jpeg;54665;1;1529336435;""
2076;193;export(13).jpg;public://export(13)_3.jpg;image/jpeg;61274;1;1529336435;""
2077;193;export(14).jpg;public://export(14)_0.jpg;image/jpeg;29031;1;1529336435;""
2078;193;export(15).jpg;public://export(15)_2.jpg;image/jpeg;61350;1;1529336435;""
2079;193;export(16).jpg;public://export(16)_1.jpg;image/jpeg;81376;1;1529336435;""
2080;193;export(17).jpg;public://export(17)_1.jpg;image/jpeg;82139;1;1529336435;""
2081;193;export(18).jpg;public://export(18)_0.jpg;image/jpeg;34404;1;1529338787;""
2082;193;export(20).jpg;public://export(20)_0.jpg;image/jpeg;23343;1;1529338787;""
2083;193;export(21).jpg;public://export(21)_0.jpg;image/jpeg;76348;1;1529338787;""
2084;193;export(22).jpg;public://export(22)_0.jpg;image/jpeg;46647;1;1529338787;""
2085;193;export(23).jpg;public://export(23)_0.jpg;image/jpeg;46577;1;1529338787;""
2086;193;export(24).jpg;public://export(24)_0.jpg;image/jpeg;52781;1;1529338787;""
2087;193;export(25).jpg;public://export(25)_0.jpg;image/jpeg;42537;1;1529338787;""
2088;193;[Plan_du_parc_de_Bel-Air_[...]DEZAUCHE_Lithographe_btv1b530351867.jpeg;public://[Plan_du_parc_de_Bel-Air_[...]DEZAUCHE_Lithographe_btv1b530351867.jpeg;image/jpeg;151911;1;1529783994;""
2089;193;Prado_Aujourd'hui_Bal_dimanches_lundis_[...]Valette___btv1b6909560n.jpeg;public://Prado_Aujourd'hui_Bal_dimanches_lundis_[...]Valette___btv1b6909560n.jpeg;image/jpeg;514007;1;1530552686;""
2091;193;export(27).jpg;public://export(27).jpg;image/jpeg;40100;1;1530553433;""
2092;193;export(28).jpg;public://export(28).jpg;image/jpeg;21637;1;1530555745;""
2093;193;export(29).jpg;public://export(29).jpg;image/jpeg;20650;1;1530556471;""
2094;193;Théâtre_de_la_petite_Provence_[...]_btv1b53117697b.jpeg;public://Théâtre_de_la_petite_Provence_[...]_btv1b53117697b.jpeg;image/jpeg;281778;1;1530564906;""
2095;193;Dock_du_campement_et_des_[...]_bpt6k164792r.jpeg;public://Dock_du_campement_et_des_[...]_bpt6k164792r.jpeg;image/jpeg;543468;1;1530564906;""
2096;193;export(30).jpg;public://export(30).jpg;image/jpeg;30287;1;1530601374;""
2097;193;export(26).jpg;public://export(26)_1.jpg;image/jpeg;17639;1;1530602275;""
2098;193;A_Mabru_fabricant_d'ancres_pour_[...]Badoureau_S_btv1b10213634v.jpeg;public://A_Mabru_fabricant_d'ancres_pour_[...]Badoureau_S_btv1b10213634v.jpeg;image/jpeg;318009;1;1530789130;""
2099;193;Chromo-lithographie_spécialité_de_tableaux_A_[...]_btv1b530157321.jpeg;public://Chromo-lithographie_spécialité_de_tableaux_A_[...]_btv1b530157321.jpeg;image/jpeg;355433;1;1530791409;""
2100;193;Spécimen_des_principaux_caractères_de_[...]Badoureau_(Imprimerie_bpt6k1310654.jpeg;public://Spécimen_des_principaux_caractères_de_[...]Badoureau_(Imprimerie_bpt6k1310654.jpeg;image/jpeg;258014;1;1530791409;""
2101;193;Le_Moniteur_de_la_parfumerie_[...]_bpt6k5821192c.jpeg;public://Le_Moniteur_de_la_parfumerie_[...]_bpt6k5821192c.jpeg;image/jpeg;504315;1;1530791409;""
2102;193;badoureauPNG.PNG;public://badoureauPNG.PNG;image/png;162519;1;1530793024;""
2103;193;Guerre_d'Orient__btv1b53136096w.jpeg;public://Guerre_d'Orient__btv1b53136096w.jpeg;image/jpeg;329091;1;1530859460;""
2105;193;export(7).jpg;public://export(7)_2.jpg;image/jpeg;16083;1;1531126163;""
2106;193;export(8).jpg;public://export(8)_2.jpg;image/jpeg;25698;1;1531126163;""
2107;193;export(28).jpg;public://export(28)_0.jpg;image/jpeg;45292;1;1531129702;""
2108;193;export(27).jpg;public://export(27)_0.jpg;image/jpeg;52462;1;1531129702;""
2109;193;export(6).jpg;public://export(6)_4.jpg;image/jpeg;35296;1;1531129702;""
2110;193;export(7).jpg;public://export(7)_3.jpg;image/jpeg;35213;1;1531129702;""
2111;193;export(8).jpg;public://export(8)_3.jpg;image/jpeg;35242;1;1531129702;""
2112;193;export(10).jpg;public://export(10)_4.jpg;image/jpeg;35605;1;1531129702;""
2113;193;Histoire_nationale_illustrée_de_la_[...]Gerlier_J_btv1b53015795v.jpeg;public://Histoire_nationale_illustrée_de_la_[...]Gerlier_J_btv1b53015795v.jpeg;image/jpeg;499259;1;1531129702;""
2114;193;export(12).jpg;public://export(12)_2.jpg;image/jpeg;43539;1;1531129702;""
2115;193;Les_joyeux_conteurs_la_reine_[...]Gerlier_J_btv1b53015688d.jpeg;public://Les_joyeux_conteurs_la_reine_[...]Gerlier_J_btv1b53015688d.jpeg;image/jpeg;477409;1;1531138266;""
2116;193;Les_Beaux-Arts_illustrés___peinture_[...]Gerlier_J_btv1b53015738q.jpeg;public://Les_Beaux-Arts_illustrés___peinture_[...]Gerlier_J_btv1b53015738q.jpeg;image/jpeg;472569;1;1531138266;""
2117;193;export(6).jpg;public://export(6)_5.jpg;image/jpeg;22134;1;1531138266;""
2118;193;export(7).jpg;public://export(7)_4.jpg;image/jpeg;18751;1;1531138266;""
2119;193;export(8).jpg;public://export(8)_4.jpg;image/jpeg;47104;1;1531138266;""
2120;193;quétinv4PNG.PNG;public://quétinv4PNG.PNG;image/png;1228031;1;1531145723;""
2121;193;quétinv.PNG;public://quétinv.PNG;image/png;223453;1;1531145723;""
2122;193;quétinv2.PNG;public://quétinv2.PNG;image/png;185699;1;1531145723;""
2123;193;quétinv3.PNG;public://quétinv3.PNG;image/png;728251;1;1531145723;""
2124;193;quétinvlPNG.PNG;public://quétinvlPNG.PNG;image/png;1230023;1;1531147227;""
2125;193;quétinvl2.PNG;public://quétinvl2.PNG;image/png;715973;1;1531147227;""
2126;193;quétinvl3.PNG;public://quétinvl3.PNG;image/png;1423442;1;1531147227;""
2127;193;quétinvl4.PNG;public://quétinvl4.PNG;image/png;870449;1;1531147227;""
2128;193;destouches.PNG;public://destouches.PNG;image/png;1034513;1;1531147467;""
2129;193;clareymartineau.PNG;public://clareymartineau.PNG;image/png;317353;1;1531161060;""
2130;193;clareyalfred.PNG;public://clareyalfred.PNG;image/png;779545;1;1531161704;""
2131;193;clareyalfred2PNG.PNG;public://clareyalfred2PNG.PNG;image/png;739216;1;1531161704;""
2132;193;clareyemile.PNG;public://clareyemile.PNG;image/png;969584;1;1531162145;""
2133;193;clareyemile2.PNG;public://clareyemile2.PNG;image/png;828110;1;1531162145;""
2134;193;export(9).jpg;public://export(9)_1.jpg;image/jpeg;69348;1;1531328091;""
2135;193;export(10).jpg;public://export(10)_5.jpg;image/jpeg;74856;1;1531333585;""
2136;193;Au_bord_de_l'eau___[...]Crémon-Pallas_M_bpt6k397867w.jpeg;public://Au_bord_de_l'eau___[...]Crémon-Pallas_M_bpt6k397867w.jpeg;image/jpeg;451976;1;1531333585;""
2137;193;Lucia-Walzer___grande_valse_pour_[...]Aznavour_J_btv1b9070797z.jpeg;public://Lucia-Walzer___grande_valse_pour_[...]Aznavour_J_btv1b9070797z.jpeg;image/jpeg;309257;1;1531333585;""
2138;193;Bersaglieri-polka___[pour_piano]___[...]Coédès_Auguste_bpt6k396363j.jpeg;public://Bersaglieri-polka___[pour_piano]___[...]Coédès_Auguste_bpt6k396363j.jpeg;image/jpeg;303649;1;1531333585;""
2139;193;Zina___valse_pour_piano_[...]Coédès_Auguste_bpt6k396364x.jpeg;public://Zina___valse_pour_piano_[...]Coédès_Auguste_bpt6k396364x.jpeg;image/jpeg;386717;1;1531333585;""
2140;193;export(12).jpg;public://export(12)_3.jpg;image/jpeg;82402;1;1531333585;""
2141;193;baudet.JPG;public://baudet.JPG;image/jpeg;694494;1;1531389653;""
2142;193;duchatel.JPG;public://duchatel.JPG;image/jpeg;483501;1;1531389781;""
2143;193;bataille.JPG;public://bataille.JPG;image/jpeg;327039;1;1531408480;""
2144;193;export(13).jpg;public://export(13)_4.jpg;image/jpeg;23959;1;1531410911;""
2145;193;export(14).jpg;public://export(14)_2.jpg;image/jpeg;32474;1;1531410911;""
2146;193;Carte_hydrographique_ou_tableau_des_[...]Desjardins_Constant_btv1b8490568v.jpeg;public://Carte_hydrographique_ou_tableau_des_[...]Desjardins_Constant_btv1b8490568v.jpeg;image/jpeg;445360;1;1531489664;""
2147;193;Conservation_géométrique_des_propriétés_rurales_[...]Desportes_J_btv1b53035326h.jpeg;public://Conservation_géométrique_des_propriétés_rurales_[...]Desportes_J_btv1b53035326h.jpeg;image/jpeg;250943;1;1531496326;""
2148;193;desportes.JPG;public://desportes.JPG;image/jpeg;630226;1;1531501403;""
2149;193;desportes3.JPG;public://desportes3.JPG;image/jpeg;739115;1;1531559335;""
2150;193;Plan_topographique_de_la_ville_[...]Royer-Duprè_(18_btv1b530996920.jpeg;public://Plan_topographique_de_la_ville_[...]Royer-Duprè_(18_btv1b530996920.jpeg;image/jpeg;311787;1;1531580070;""
2151;193;Carte_géologique_d'Europe___dressée_[...]Boué_Ami_btv1b8490439s.jpeg;public://Carte_géologique_d'Europe___dressée_[...]Boué_Ami_btv1b8490439s.jpeg;image/jpeg;348189;1;1531580070;""
2152;193;desmadryl24.JPG;public://desmadryl24.JPG;image/jpeg;1167612;1;1531581281;""
2153;193;desmadryl26.JPG;public://desmadryl26.JPG;image/jpeg;1594405;1;1531581281;""
2154;193;export(3).jpg;public://export(3)_6.jpg;image/jpeg;45921;1;1531590289;""
2155;193;export(5).jpg;public://export(5)_6.jpg;image/jpeg;39648;1;1531590289;""
2156;193;Mlle_Djeck_(Eléphant_femelle_)_[...]_btv1b8437440z.jpeg;public://Mlle_Djeck_(Eléphant_femelle_)_[...]_btv1b8437440z.jpeg;image/jpeg;292651;1;1531670029;""
2157;193;Serment_des_Ultras___[estampe]__btv1b6955648p.jpeg;public://Serment_des_Ultras___[estampe]__btv1b6955648p.jpeg;image/jpeg;469963;1;1531670029;""
2158;193;Cortège_funèbre_de_M_gr_[...]_btv1b53012353r.jpeg;public://Cortège_funèbre_de_M_gr_[...]_btv1b53012353r.jpeg;image/jpeg;351153;1;1531899639;""
2159;193;La_Duchesse_de_Téba_Comtesse_[...]Baugean_Alexandre_btv1b53019899d.jpeg;public://La_Duchesse_de_Téba_Comtesse_[...]Baugean_Alexandre_btv1b53019899d.jpeg;image/jpeg;275190;1;1531899639;""
2160;193;export(3).jpg;public://export(3)_7.jpg;image/jpeg;50114;1;1532096389;""
2161;193;export(5).jpg;public://export(5)_7.jpg;image/jpeg;90956;1;1532096389;""
2162;193;export(6).jpg;public://export(6)_6.jpg;image/jpeg;87631;1;1532096389;""
2163;193;export(7).jpg;public://export(7)_5.jpg;image/jpeg;45391;1;1532096389;""
2165;193;export(9).jpg;public://export(9)_2.jpg;image/jpeg;53905;1;1532096389;""
2167;193;export(12).jpg;public://export(12)_4.jpg;image/jpeg;62510;1;1532096389;""
2168;193;export(13).jpg;public://export(13)_5.jpg;image/jpeg;48840;1;1532096389;""
2169;193;export(14).jpg;public://export(14)_3.jpg;image/jpeg;113558;1;1532096389;""
2170;193;export(15).jpg;public://export(15)_3.jpg;image/jpeg;81133;1;1532096389;""
2171;193;export(16).jpg;public://export(16)_2.jpg;image/jpeg;76912;1;1532096389;""
2172;193;export(17).jpg;public://export(17)_2.jpg;image/jpeg;59961;1;1532096389;""
2173;193;export(18).jpg;public://export(18)_1.jpg;image/jpeg;42311;1;1532096389;""
2174;193;export(20).jpg;public://export(20)_1.jpg;image/jpeg;54481;1;1532096389;""
2175;193;export(22).jpg;public://export(22)_1.jpg;image/jpeg;53129;1;1532096389;""
2176;193;export(24).jpg;public://export(24)_1.jpg;image/jpeg;23242;1;1532096389;""
2177;193;export(25).jpg;public://export(25)_1.jpg;image/jpeg;68392;1;1532097312;""
2179;193;becriaux2.JPG;public://becriaux2_0.JPG;image/jpeg;423427;1;1532101990;""
2180;193;export(1).jpg;public://export(1)_4.jpg;image/jpeg;58554;1;1532108222;""
2181;193;export(3).jpg;public://export(3)_8.jpg;image/jpeg;82200;1;1532108222;""
2182;193;export(5).jpg;public://export(5)_8.jpg;image/jpeg;106834;1;1532108222;""
2183;193;export(6).jpg;public://export(6)_7.jpg;image/jpeg;115895;1;1532162862;""
2184;193;export(7).jpg;public://export(7)_6.jpg;image/jpeg;108618;1;1532162862;""
2185;193;export(8).jpg;public://export(8)_5.jpg;image/jpeg;80927;1;1532162862;""
2186;193;export(9).jpg;public://export(9)_3.jpg;image/jpeg;118563;1;1532162862;""
2187;193;export(10).jpg;public://export(10)_6.jpg;image/jpeg;101673;1;1532162862;""
2188;193;Bombardement_de_Strasbourg__btv1b10220424z.jpeg;public://Bombardement_de_Strasbourg__btv1b10220424z.jpeg;image/jpeg;185367;1;1532162862;""
2189;193;export(12).jpg;public://export(12)_5.jpg;image/jpeg;102534;1;1532163060;""
2190;193;export(13).jpg;public://export(13)_6.jpg;image/jpeg;53254;1;1532163347;""
2191;193;export(14).jpg;public://export(14)_4.jpg;image/jpeg;46449;1;1532163497;""
2192;193;export(15).jpg;public://export(15)_4.jpg;image/jpeg;117760;1;1532164458;""
2193;193;export(16).jpg;public://export(16)_3.jpg;image/jpeg;32826;1;1532164920;""
2194;193;export(6).jpg;public://export(6)_8.jpg;image/jpeg;80199;1;1532258277;""
2195;193;export(7).jpg;public://export(7)_7.jpg;image/jpeg;123072;1;1532267985;""
2196;193;export(8).jpg;public://export(8)_6.jpg;image/jpeg;55446;1;1532268086;""
2197;193;export(9).jpg;public://export(9)_4.jpg;image/jpeg;157016;1;1532268223;""
2198;193;export(10).jpg;public://export(10)_7.jpg;image/jpeg;20308;1;1532268531;""
2199;193;export(12).jpg;public://export(12)_6.jpg;image/jpeg;20911;1;1532268531;""
2200;193;Les_sept_infans_de_Lara_[...]Belin_Auguste_btv1b53117938f.jpeg;public://Les_sept_infans_de_Lara_[...]Belin_Auguste_btv1b53117938f.jpeg;image/jpeg;441550;1;1532269582;""
2201;193;export(13).jpg;public://export(13)_7.jpg;image/jpeg;30562;1;1532361933;""
2202;193;export(14).jpg;public://export(14)_5.jpg;image/jpeg;22139;1;1532361933;""
2203;193;export(15).jpg;public://export(15)_5.jpg;image/jpeg;72996;1;1532361933;""
2204;193;export(16).jpg;public://export(16)_4.jpg;image/jpeg;24178;1;1532361933;""
2205;193;export(17).jpg;public://export(17)_3.jpg;image/jpeg;95879;1;1532361933;""
2206;193;export(18).jpg;public://export(18)_2.jpg;image/jpeg;23485;1;1532361933;""
2207;193;bessaignet.JPG;public://bessaignet.JPG;image/jpeg;568472;1;1532508396;""
2208;193;export(20).jpg;public://export(20)_2.jpg;image/jpeg;78868;1;1532522998;""
2210;193;dessaigne2.JPG;public://dessaigne2.JPG;image/jpeg;1051564;1;1532526264;""
2211;193;dessaigne1.JPG;public://dessaigne1.JPG;image/jpeg;760889;1;1532529144;""
